Unnamed: 0,input,target,bins,input_ru,pred
113,"I have a raspberry, a table, three toasters, a nectarine, five apples, a strawberry, a banana, two microwaves, a peach, a blackberry, an orange, a plum, and three grapes.",22,18~25,"У меня есть малина, стол, три тостера, нектарин, пять яблок, клубника, банан, две микроволновки, персик, ежевика, апельсин, слива и три виноградины.",Output: 14
114,"I have four couches, a car, a chair, five toasters, a microwave, four beds, a lamp, and a fridge.",18,18~25,"У меня четыре дивана, машина, стул, пять тостеров, микроволновая печь, четыре кровати, лампа и холодильник.",Output: 17
115,"I have a piano, a carrot, four onions, a cabbage, a head of broccoli, two yams, three trombones, a cauliflower, three potatoes, a garlic, and a stalk of celery.",19,18~25,"У меня есть пианино, морковь, четыре луковицы, капуста, кочан брокколи, два батата, три тромбона, цветная капуста, три картофелины, чеснок и стебель сельдерея.",Output: 13
116,"I have a garlic, two onions, three carrots, a cauliflower, four heads of broccoli, a potato, five lettuce heads, a cabbage, four stalks of celery, and a yam.",23,18~25,"У меня есть чеснок, две луковицы, три морковки, цветная капуста, четыре головки брокколи, картофель, пять кочанов салата, капуста, четыре стебля сельдерея и батат.",Output: 12
117,"I have a cabbage, two carrots, a toaster, a lettuce head, a car, four potatoes, three yams, a chair, a cauliflower, two heads of broccoli, and three garlics.",20,18~25,"У меня есть капуста, две морковки, тостер, кочан салата, машина, четыре картофелины, три батата, стул, цветная капуста, две головки брокколи и три чеснока.",Output: 14
118,"I have an apple, two nectarines, a grape, a plum, four raspberries, a stalk of celery, an orange, a lettuce head, a potato, four bananas, five blackberries, and a strawberry.",23,18~25,"У меня есть яблоко, два нектарина, виноград, слива, четыре малины, стебель сельдерея, апельсин, кочан салата, картошка, четыре банана, пять ежевики и клубника.",Output: 17
119,"I have a snake, four cows, a cat, four pigs, a donkey, a fish, three goats, a drum, a duck, a clarinet, a mouse, and two snails.",21,18~25,"У меня есть змея, четыре коровы, кошка, четыре свиньи, осел, рыба, три козы, барабан, утка, кларнет, мышь и две улитки.",Output: 15
120,"I have a plum, two oranges, an apple, a peach, a banana, four strawberries, a nectarine, a raspberry, five blackberries, and a donkey.",18,18~25,"У меня есть слива, два апельсина, яблоко, персик, банан, четыре клубники, нектарин, малина, пять ежевики и осел.",Output: 13
121,"I have two cauliflowers, two potatoes, a raspberry, an onion, a lettuce head, a head of broccoli, four cabbages, a garlic, four carrots, a peach, and three stalks of celery.",21,18~25,"У меня есть две цветные капусты, две картофелины, малина, лук, кочан салата, кочан брокколи, четыре капусты, чеснок, четыре моркови, персик и три стебля сельдерея.",Output: 15
122,"I have three apples, a peach, an orange, two raspberries, a banana, a blackberry, a nectarine, four strawberries, two grapes, and two plums.",18,18~25,"У меня есть три яблока, персик, апельсин, две малины, банан, ежевика, нектарин, четыре клубники, два винограда и две сливы.",Output: 15
123,"I have two ovens, two toasters, a microwave, three stoves, a table, a lamp, a couch, five fridges, and five chairs.",21,18~25,"У меня есть две духовки, два тостера, микроволновая печь, три плиты, стол, лампа, диван, пять холодильников и пять стульев.",Output: 2 + 2 + 1
124,"I have a plum, five blackberries, two cabbages, two cauliflowers, a banana, a grape, a nectarine, an orange, a raspberry, a carrot, an apple, a strawberry, and a peach.",19,18~25,"У меня есть слива, пять ежевики, две капусты, две цветной капусты, банан, виноград, нектарин, апельсин, малина, морковь, яблоко, клубника и персик.",Output: 13
125,"I have a goat, a lamp, a fish, a duck, a stove, four chickens, a bed, five cats, and three rabbits.",18,18~25,"У меня есть коза, лампа, рыба, утка, печка, четыре курицы, кровать, пять кошек и три кролика.",Output: 15
126,"I have a stove, a toaster, three tables, a lamp, two chairs, three fridges, a microwave, a couch, a car, and four beds.",18,18~25,"У меня есть плита, тостер, три стола, лампа, два стула, три холодильника, микроволновая печь, диван, машина и четыре кровати.",Output: 15
127,"I have five bears, three mice, two dogs, a pig, a cow, a rabbit, three snakes, a frog, and a donkey.",18,18~25,"У меня пять медведей, три мыши, две собаки, свинья, корова, кролик, три змеи, лягушка и осел.",Output: 15
128,"I have three cauliflowers, a drum, a yam, two lettuce heads, a trumpet, a garlic, a head of broccoli, a cabbage, two stalks of celery, an onion, three carrots, and a piano.",18,18~25,"У меня есть три цветной капусты, барабан, батат, два кочана салата, труба, чеснок, кочан брокколи, кочан капусты, два стебля сельдерея, луковица, три моркови и пианино.",Output: 14
129,"I have two potatoes, three bears, a fish, a snake, two stalks of celery, a dog, four chickens, a rabbit, a mouse, and two cows.",18,18~25,"У меня есть две картофелины, три медведя, рыба, змея, два стебля сельдерея, собака, четыре курицы, кролик, мышь и две коровы.",Output: 15
130,"I have two violins, four flutes, four clarinets, an accordion, three trumpets, a drum, and four trombones.",19,18~25,"У меня есть две скрипки, четыре флейты, четыре кларнета, аккордеон, три трубы, барабан и четыре тромбона.",Output: 15
131,"I have an oven, four toasters, a bed, a stove, a table, a chair, four lamps, a car, and five fridges.",19,18~25,"У меня есть духовка, четыре тостера, кровать, плита, стол, стул, четыре лампы, машина и пять холодильников.",Output: 1 + 4 + 1
132,"I have a grape, five peaches, a plum, a banana, an orange, a blackberry, a raspberry, four apples, a strawberry, and two nectarines.",18,18~25,"У меня есть виноград, пять персиков, слива, банан, апельсин, ежевика, малина, четыре яблока, клубника и два нектарина.",Output: 12
133,"I have two beds, a fridge, four ovens, a table, a microwave, four toasters, a car, a lamp, two chairs, and three couches.",20,18~25,"У меня две кровати, холодильник, четыре духовки, стол, микроволновая печь, четыре тостера, машина, лампа, два стула и три дивана.",Output: 15
134,"I have an orange, two blackberries, a nectarine, a peach, five strawberries, a plum, a grape, a banana, two apples, a lamp, and three raspberries.",19,18~25,"У меня есть апельсин, две ежевики, нектарин, персик, пять клубники, слива, виноград, банан, два яблока, лампа и три малины.",Output: 13
135,"I have a couch, an oven, three chairs, three fridges, three microwaves, a stove, two beds, two lamps, a toaster, and a table.",18,18~25,"У меня есть диван, духовка, три стула, три холодильника, три микроволновые печи, плита, две кровати, две лампы, тостер и стол.",Output: 15
136,"I have a trombone, a violin, a trumpet, an accordion, two drums, a bed, a flute, four pianos, a lamp, and five clarinets.",18,18~25,"У меня есть тромбон, скрипка, труба, аккордеон, два барабана, кровать, флейта, четыре фортепиано, лампа и пять кларнетов.",Output: 15
137,"I have a banana, three apples, four blackberries, two peaches, a raspberry, a strawberry, three grapes, a plum, an orange, and a nectarine.",18,18~25,"У меня есть банан, три яблока, четыре ежевики, два персика, малина, клубника, три винограда, слива, апельсин и нектарин.",Output: 15
138,"I have two ovens, a lettuce head, four cauliflowers, a stalk of celery, two cabbages, a carrot, four heads of broccoli, a lamp, a couch, a garlic, a yam, and an onion.",20,18~25,"У меня есть две духовки, кочан салата, четыре цветной капусты, стебель сельдерея, две капусты, морковь, четыре кочана брокколи, лампа, диван, чеснок, батат и лук.",Output: 13
139,"I have a car, three beds, three toasters, a stove, a lamp, a table, three fridges, four chairs, a microwave, and a couch.",19,18~25,"У меня есть машина, три кровати, три тостера, плита, лампа, стол, три холодильника, четыре стула, микроволновая печь и диван.",Output: 15
140,"I have three strawberries, an apple, an orange, four peaches, a banana, two blackberries, three plums, a nectarine, a raspberry, and a grape.",18,18~25,"У меня есть три клубники, яблоко, апельсин, четыре персика, банан, две ежевики, три сливы, нектарин, малина и виноград.",Output: 15
141,"I have a lamp, a couch, four tables, a toaster, a car, two fridges, a chair, two beds, four microwaves, and a stove.",18,18~25,"У меня есть лампа, диван, четыре стола, тостер, машина, два холодильника, стул, две кровати, четыре микроволновые печи и плита.",Output: 15
142,"I have two cabbages, a garlic, two cauliflowers, two onions, a head of broccoli, a potato, a pig, three yams, four fish, and a stalk of celery.",18,18~25,"У меня есть две капусты, чеснок, две цветные капусты, две луковицы, головка брокколи, картошка, свинья, три батата, четыре рыбы и стебель сельдерея.",Output: 15
143,"I have two plums, four blackberries, two onions, a nectarine, a strawberry, an orange, a carrot, two raspberries, an apple, two yams, a banana, and a peach.",19,18~25,"У меня есть две сливы, четыре ежевики, две луковицы, нектарин, клубника, апельсин, морковь, две малины, яблоко, два батата, банан и персик.",Output: 13
144,"I have a blackberry, a nectarine, an orange, three plums, a grape, two peaches, a banana, a raspberry, four strawberries, and three apples.",18,18~25,"У меня есть ежевика, нектарин, апельсин, три сливы, виноград, два персика, банан, малина, четыре клубники и три яблока.",Output: 15
145,"I have a cauliflower, a cabbage, a potato, a yam, two stalks of celery, four onions, a lettuce head, five heads of broccoli, a carrot, and a violin.",18,18~25,"У меня есть цветная капуста, капуста, картофель, ямс, два стебля сельдерея, четыре луковицы, кочан салата, пять кочанов брокколи, морковь и скрипка.",Output: 12
146,"I have a piano, three ducks, a snake, a cow, a bear, a snail, a frog, a drum, four dogs, a goat, a trombone, and two pigs.",18,18~25,"У меня есть пианино, три утки, змея, корова, медведь, улитка, лягушка, барабан, четыре собаки, коза, тромбон и две свиньи.",Output: 13
147,"I have a microwave, four beds, three ovens, five toasters, a lamp, a table, a car, a stove, and a chair.",18,18~25,"У меня есть микроволновая печь, четыре кровати, три духовки, пять тостеров, лампа, стол, машина, плита и стул.",Output: 12
148,"I have five goats, a fish, a frog, five cats, a dog, a mouse, a pig, a snake, two ducks, and a bear.",19,18~25,"У меня пять коз, рыба, лягушка, пять кошек, собака, мышь, свинья, змея, две утки и медведь.",Output: 13
149,"I have a cauliflower, two onions, five garlics, three heads of broccoli, a lettuce head, a stalk of celery, a yam, two carrots, a potato, and a cabbage.",18,18~25,"У меня есть цветная капуста, две луковицы, пять чесноков, три головки брокколи, кочан салата, стебель сельдерея, батат, две моркови, картошка и капуста.",Output: 11
150,"I have an accordion, a flute, and a clarinet.",3,1~7,"У меня есть аккордеон, флейта и кларнет.",Output: 3
151,"I have a snake, a duck, a yam, and a cow.",4,1~7,"У меня есть змея, утка, батат и корова.",Output: 4
152,"I have a peach, a banana, and a nectarine.",3,1~7,"У меня есть персик, банан и нектарин.",Output: 3
153,"I have a potato, and an onion.",2,1~7,У меня есть картошка и лук.,Output: 2
154,"I have a pig, two clarinets, a trombone, and a frog.",5,1~7,"У меня есть свинья, два кларнета, тромбон и лягушка.",Output: 5
155,"I have a cabbage, a carrot, and an onion.",3,1~7,"У меня есть капуста, морковь и лук.",Output: 3
156,"I have a trombone, two pianos, and two violins.",5,1~7,"У меня есть тромбон, два фортепиано и две скрипки.",Output: 5
157,"I have a strawberry, and two apples.",3,1~7,У меня есть клубника и два яблока.,Output: 3
158,"I have two potatoes, an onion, and a cabbage.",4,1~7,"У меня есть две картофелины, луковица и капуста.",Output: 4
159,"I have a flute, and a trumpet.",2,1~7,У меня есть флейта и труба.,Output: 2
160,"I have a grape, a strawberry, a banana, and a plum.",4,1~7,"У меня есть виноград, клубника, банан и слива.",Output: 4
161,"I have two heads of broccoli, a stalk of celery, a lettuce head, and a potato.",5,1~7,"У меня есть две головки брокколи, стебель сельдерея, головка салата и картошка.",Output: 4
162,"I have a cat, and a snail.",2,1~7,У меня есть кот и улитка.,Output: 2
163,"I have a piano, a violin, and an accordion.",3,1~7,"У меня есть фортепиано, скрипка и аккордеон.",Output: 3
164,"I have a flute, an accordion, a car, a stove, a trombone, and a chair.",6,1~7,"У меня есть флейта, аккордеон, машина, плита, тромбон и стул.",Output: 6
165,"I have a chair, three toasters, and a car.",5,1~7,"У меня есть стул, три тостера и машина.",Output: 5
166,"I have a mouse, a snake, a pig, a frog, a donkey, and a chicken.",6,1~7,"У меня есть мышь, змея, свинья, лягушка, осел и курица.",Output: 6
167,"I have a flute, and a clarinet.",2,1~7,У меня есть флейта и кларнет.,Output: 2
168,"I have a lamp, and a couch.",2,1~7,У меня есть лампа и диван.,Output: 2
169,"I have a yam, a potato, a head of broccoli, an onion, and two cabbages.",6,1~7,"У меня есть батат, картофель, головка брокколи, луковица и две капусты.",Output: 5
170,"I have a donkey, a frog, and a bear.",3,1~7,"У меня есть осел, лягушка и медведь.",Output: 3
171,"I have a rabbit, a pig, and three donkeys.",5,1~7,"У меня есть кролик, свинья и три осла.",Output: 5
172,"I have three snails, a bear, a violin, and a piano.",6,1~7,"У меня есть три улитки, медведь, скрипка и пианино.",Output: 6
173,"I have a frog, a donkey, and a mouse.",3,1~7,"У меня есть лягушка, осел и мышь.",Output: 3
174,"I have a snail, and a donkey.",2,1~7,У меня есть улитка и осел.,Output: 2
175,"I have a cow, two cats, a snake, and a duck.",5,1~7,"У меня есть корова, две кошки, змея и утка.",Output: 5
176,"I have a fridge, and an oven.",2,1~7,У меня есть холодильник и духовка.,Output: 2
177,"I have two garlics, a stalk of celery, and three cauliflowers.",6,1~7,"У меня есть две чеснока, стебель сельдерея и три цветной капусты.",Output: 6
178,"I have a table, a toaster, a car, and a couch.",4,1~7,"У меня есть стол, тостер, машина и диван.",Output: 4
179,"I have a cow, a frog, and three donkeys.",5,1~7,"У меня есть корова, лягушка и три осла.",Output: 5
180,"I have a cauliflower, and two lettuce heads.",3,1~7,У меня есть цветная капуста и две головки салата.,Output: 3
181,"I have a cabbage, two garlics, a stalk of celery, and two carrots.",6,1~7,"У меня есть капуста, два чеснока, стебель сельдерея и две морковки.",Output: 5
182,"I have a couch, a chair, two cars, and an oven.",5,1~7,"У меня есть диван, стул, две машины и духовка.",Output: 5
183,"I have a chair, a car, and a fridge.",3,1~7,"У меня есть стул, машина и холодильник.",Output: 3
184,"I have a flute, a drum, and three accordions.",5,1~7,"У меня есть флейта, барабан и три аккордеона.",Output: 5
185,"I have three cauliflowers, a lamp, an onion, and a cabbage.",6,1~7,"У меня есть три цветной капусты, лампа, луковица и капуста.",Output: 5
186,"I have a violin, a pig, a rabbit, a flute, and a cow.",5,1~7,"У меня есть скрипка, свинья, кролик, флейта и корова.",Output: 5
187,"I have two rabbits, a chicken, and a bear.",4,1~7,"У меня два кролика, курица и медведь.",Output: 4
188,"I have two cats, and a cow.",3,1~7,У меня две кошки и корова.,Output: 3
189,"I have a potato, a head of broccoli, a cauliflower, a lettuce head, and an onion.",5,1~7,"У меня есть картошка, кочан брокколи, цветная капуста, кочан салата и лук.",Output: 5
190,"I have a piano, a clarinet, an accordion, a trombone, a trumpet, and a flute.",6,1~7,"У меня есть фортепиано, кларнет, аккордеон, тромбон, труба и флейта.",Output: 6
191,"I have a bed, a table, an oven, a lamp, and a toaster.",5,1~7,"У меня есть кровать, стол, духовка, лампа и тостер.",Output: 5
192,"I have an orange, an apple, a grape, and a nectarine.",4,1~7,"У меня есть апельсин, яблоко, виноград и нектарин.",Output: 4
193,"I have a table, a car, a couch, a fridge, a stove, and an oven.",6,1~7,"У меня есть стол, машина, диван, холодильник, плита и духовка.",Output: 6
194,"I have a drum, an orange, two nectarines, a banana, and a strawberry.",6,1~7,"У меня есть барабан, апельсин, два нектарина, банан и клубника.",Output: 6
195,"I have two raspberries, and two bananas.",4,1~7,У меня есть две малины и два банана.,Output: 4
196,"I have a banana, a peach, a grape, and a raspberry.",4,1~7,"У меня есть банан, персик, виноград и малина.",Output: 4
197,"I have a piano, a drum, a trumpet, and a clarinet.",4,1~7,"У меня есть фортепиано, барабан, труба и кларнет.",Output: 4
198,"I have a snail, a bear, a fish, a pig, a mouse, and a dog.",6,1~7,"У меня есть улитка, медведь, рыбка, свинья, мышь и собака.",Output: 6
199,"I have a raspberry, a peach, a potato, and a garlic.",4,1~7,"У меня есть малина, персик, картофель и чеснок.",Output: 4
200,"I have a microwave, a head of broccoli, a lamp, a potato, and a car.",5,1~7,"У меня есть микроволновая печь, головка брокколи, лампа, картошка и машина.",Output: 5
201,"I have a banana, a grape, and a plum.",3,1~7,"У меня есть банан, виноград и слива.",Output: 3
202,"I have a trombone, a microwave, a car, and two accordions.",5,1~7,"У меня есть тромбон, микроволновая печь, машина и два аккордеона.",Output: 5
203,"I have a frog, a bear, a dog, a snail, and a chicken.",5,1~7,"У меня есть лягушка, медведь, собака, улитка и курица.",Output: 5
204,"I have two cauliflowers, and an onion.",3,1~7,У меня есть две цветные капусты и луковица.,Output: 3
205,"I have a goat, a mouse, and a rabbit.",3,1~7,"У меня есть коза, мышь и кролик.",Output: 3
206,"I have a yam, a stalk of celery, an onion, a lettuce head, a head of broccoli, and a potato.",6,1~7,"У меня есть батат, стебель сельдерея, лук, головка салата, головка брокколи и картофель.",Output: 6
207,"I have a fridge, a couch, an oven, a microwave, and a table.",5,1~7,"У меня есть холодильник, диван, духовка, микроволновая печь и стол.",Output: 5
208,"I have a potato, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",6,1~7,"У меня есть картофель, цветная капуста, кочан салата, батат, капуста и чеснок.",Output: 6
209,"I have a table, and a toaster.",2,1~7,У меня есть стол и тостер.,Output: 2
210,"I have a couch, a lamp, a stove, and a fridge.",4,1~7,"У меня есть диван, лампа, плита и холодильник.",Output: 4
211,"I have a drum, a trumpet, an accordion, and a violin.",4,1~7,"У меня есть барабан, труба, аккордеон и скрипка.",Output: 4
212,"I have a grape, and four blackberries.",5,1~7,У меня есть виноград и четыре ежевики.,Output: 5
213,"I have an accordion, a chair, a trumpet, and a couch.",4,1~7,"У меня есть аккордеон, стул, труба и диван.",Output: 4
214,"I have a flute, and a drum.",2,1~7,У меня есть флейта и барабан.,Output: 2
215,"I have a head of broccoli, a plum, a banana, and an orange.",4,1~7,"У меня есть головка брокколи, слива, банан и апельсин.",Output: 4
216,"I have a car, an oven, a lamp, and three fridges.",6,1~7,"У меня есть машина, духовка, лампа и три холодильника.",Output: 5
217,"I have a chicken, a duck, two rabbits, a dog, and a cow.",6,1~7,"У меня есть курица, утка, два кролика, собака и корова.",Output: 6
218,"I have a raspberry, a blackberry, a peach, and a nectarine.",4,1~7,"У меня есть малина, ежевика, персик и нектарин.",Output: 4
219,"I have a snake, three bears, and a dog.",5,1~7,"У меня есть змея, три медведя и собака.",Output: 5
220,"I have a blackberry, a strawberry, an apple, an orange, and a peach.",5,1~7,"У меня есть ежевика, клубника, яблоко, апельсин и персик.",Output: 5
221,"I have a blackberry, three oranges, an apple, and a grape.",6,1~7,"У меня есть ежевика, три апельсина, яблоко и виноград.",Output: 6
222,"I have a goat, and three ducks.",4,1~7,У меня есть коза и три утки.,Output: 4
223,"I have a goat, a rabbit, and a frog.",3,1~7,"У меня есть коза, кролик и лягушка.",Output: 3
224,"I have a table, a fridge, a bed, and a couch.",4,1~7,"У меня есть стол, холодильник, кровать и диван.",Output: 4
225,"I have a raspberry, a nectarine, a blackberry, three oranges, a grape, an apple, a strawberry, and a peach.",10,7~13,"У меня есть малина, нектарин, ежевика, три апельсина, виноград, яблоко, клубника и персик.",Output: 8
226,"I have a cow, three cats, a mouse, a rabbit, a snail, three pigs, and a goat.",11,7~13,"У меня есть корова, три кошки, мышь, кролик, улитка, три свиньи и коза.",Output: 10
227,"I have three clarinets, a trombone, four accordions, a flute, and a violin.",10,7~13,"У меня есть три кларнета, тромбон, четыре аккордеона, флейта и скрипка.",Output: 9
228,"I have a drum, two trombones, four flutes, two accordions, a violin, a clarinet, and a piano.",12,7~13,"У меня есть барабан, два тромбона, четыре флейты, два аккордеона, скрипка, кларнет и фортепиано.",Output: 11
229,"I have an onion, a potato, two stalks of celery, three cauliflowers, a cabbage, a head of broccoli, and two yams.",11,7~13,"У меня есть луковица, картошка, два стебля сельдерея, три цветной капусты, кочан капусты, кочан брокколи и два батата.",Output: 9
230,"I have three trombones, two accordions, a peach, a flute, a banana, and a raspberry.",9,7~13,"У меня есть три тромбона, два аккордеона, персик, флейта, банан и малина.",Output: 7
231,"I have a blackberry, two strawberries, a nectarine, a grape, two oranges, three raspberries, and a plum.",11,7~13,"У меня есть ежевика, две клубники, нектарин, виноград, два апельсина, три малины и слива.",Output: 10
232,"I have five cauliflowers, a stove, a stalk of celery, and a microwave.",8,7~13,"У меня есть пять цветной капусты, плита, стебель сельдерея и микроволновая печь.",Output: 7
233,"I have three fridges, an oven, a couch, a microwave, a lamp, a toaster, a table, and a bed.",10,7~13,"У меня есть три холодильника, духовка, диван, микроволновая печь, лампа, тостер, стол и кровать.",Output: 8
234,"I have a fish, a pig, an onion, a donkey, a bear, a snail, a goat, and a mouse.",8,7~13,"У меня есть рыба, свинья, лук, осел, медведь, улитка, коза и мышь.",Output: 8
235,"I have a carrot, an onion, a garlic, a cauliflower, three potatoes, and a yam.",8,7~13,"У меня есть морковь, лук, чеснок, цветная капуста, три картофелины и батат.",Output: 6
236,"I have a piano, four oranges, an apple, a grape, and a trombone.",8,7~13,"У меня есть пианино, четыре апельсина, яблоко, виноградина и тромбон.",Output: 6
237,"I have two lamps, a stove, a table, two cars, a couch, a fridge, a bed, a microwave, and two toasters.",12,7~13,"У меня есть две лампы, плита, стол, две машины, диван, холодильник, кровать, микроволновая печь и два тостера.",Output: 10
238,"I have a fridge, a microwave, a chair, three ovens, a stove, and four lamps.",11,7~13,"У меня есть холодильник, микроволновая печь, стул, три духовки, плита и четыре лампы.",Output: 10
239,"I have a carrot, a cabbage, a lettuce head, a yam, a stalk of celery, a head of broccoli, an onion, a potato, and a cauliflower.",9,7~13,"У меня есть морковь, капуста, кочан салата, батат, стебель сельдерея, кочан брокколи, лук, картофель и цветная капуста.",Output: 9
240,"I have a stove, an oven, a chair, a bed, a couch, a fridge, a car, and a table.",8,7~13,"У меня есть плита, духовка, стул, кровать, диван, холодильник, машина и стол.",Output: 8
241,"I have a goat, a bear, two snakes, a frog, a cow, a dog, a mouse, a snail, a chicken, and a duck.",11,7~13,"У меня есть коза, медведь, две змеи, лягушка, корова, собака, мышь, улитка, курица и утка.",Output: 10
242,"I have a cow, a fish, a snake, a frog, a duck, a cat, a chicken, a rabbit, a goat, and a snail.",10,7~13,"У меня есть корова, рыба, змея, лягушка, утка, кошка, курица, кролик, коза и улитка.",Output: 10
243,"I have a duck, a frog, a cat, a fish, a bear, a mouse, three chickens, a rabbit, and a pig.",11,7~13,"У меня есть утка, лягушка, кот, рыбка, медведь, мышь, три курицы, кролик и свинья.",Output: 10
244,"I have four toasters, a couch, a lamp, two beds, a fridge, and three microwaves.",12,7~13,"У меня есть четыре тостера, диван, лампа, две кровати, холодильник и три микроволновые печи.",Output: 11
245,"I have an accordion, five pianos, a clarinet, a violin, a trumpet, a drum, a trombone, and a flute.",12,7~13,"У меня есть аккордеон, пять фортепиано, кларнет, скрипка, труба, барабан, тромбон и флейта.",Output: 8
246,"I have a peach, a grape, a raspberry, a plum, a banana, a nectarine, an apple, a strawberry, an orange, and three blackberries.",12,7~13,"У меня есть персик, виноград, малина, слива, банан, нектарин, яблоко, клубника, апельсин и три ежевики.",Output: 11
247,"I have a piano, a flute, a trumpet, an accordion, a clarinet, a violin, a trombone, and a drum.",8,7~13,"У меня есть фортепиано, флейта, труба, аккордеон, кларнет, скрипка, тромбон и барабан.",Output: 8
248,"I have a head of broccoli, four cabbages, a garlic, an onion, a yam, a potato, a carrot, and two cauliflowers.",12,7~13,"У меня есть кочан брокколи, четыре кочана капусты, чеснок, лук, батат, картофель, морковь и две цветные капусты.",Output: 9
249,"I have a goat, a snail, a mouse, two fish, two bears, and a cat.",8,7~13,"У меня есть коза, улитка, мышь, две рыбки, два медведя и кот.",Output: 7
250,"I have a head of broccoli, a stalk of celery, a potato, a carrot, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",9,7~13,"У меня есть кочан брокколи, стебель сельдерея, картофель, морковь, цветная капуста, кочан салата, батат, капуста и чеснок.",Output: 9
251,"I have a strawberry, two plums, a peach, a nectarine, a grape, an apple, a banana, and an orange.",9,7~13,"У меня есть клубника, две сливы, персик, нектарин, виноград, яблоко, банан и апельсин.",Output: 8
252,"I have a flute, a violin, two trombones, a trumpet, and two accordions.",7,7~13,"У меня есть флейта, скрипка, два тромбона, труба и два аккордеона.",Output: 7
253,"I have two toasters, five cars, and a lamp.",8,7~13,"У меня два тостера, пять машин и лампа.",Output: 2 + 5 + 1
254,"I have a peach, a stalk of celery, a banana, four apples, and a nectarine.",8,7~13,"У меня есть персик, стебель сельдерея, банан, четыре яблока и нектарин.",Output: 7
255,"I have a bed, two couches, an oven, a toaster, two stoves, a microwave, two chairs, a lamp, and a table.",12,7~13,"У меня есть кровать, два дивана, духовка, тостер, две плиты, микроволновая печь, два стула, лампа и стол.",Output: 10
256,"I have a bed, a stove, a couch, three ovens, a fridge, a table, three lamps, and a microwave.",12,7~13,"У меня есть кровать, плита, диван, три духовки, холодильник, стол, три лампы и микроволновая печь.",Output: 9
257,"I have a head of broccoli, three cauliflowers, a stalk of celery, a potato, a yam, a garlic, three cabbages, and a lettuce head.",12,7~13,"У меня есть кочан брокколи, три цветной капусты, стебель сельдерея, картофель, батат, чеснок, три кочана капусты и кочан салата.",Output: 9
258,"I have a carrot, a cauliflower, two garlics, a lettuce head, a stalk of celery, a yam, two potatoes, and an onion.",10,7~13,"У меня есть морковь, цветная капуста, два чеснока, кочан салата, стебель сельдерея, батат, две картофелины и луковица.",Output: 9
259,"I have a trombone, a piano, two flutes, two violins, and a trumpet.",7,7~13,"У меня есть тромбон, фортепиано, две флейты, две скрипки и труба.",Output: 7
260,"I have a table, two couches, a car, a microwave, a bed, an oven, a chair, a toaster, two lamps, and a stove.",12,7~13,"У меня есть стол, два дивана, машина, микроволновая печь, кровать, духовка, стул, тостер, две лампы и плита.",Output: 11
261,"I have a drum, a trombone, three donkeys, two rabbits, a flute, and a piano.",9,7~13,"У меня есть барабан, тромбон, три осла, два кролика, флейта и фортепиано.",Output: 8
262,"I have a garlic, an onion, a yam, two potatoes, a carrot, a lettuce head, a cauliflower, a head of broccoli, and a stalk of celery.",10,7~13,"У меня есть чеснок, лук, батат, две картофелины, морковь, кочан салата, цветная капуста, кочан брокколи и стебель сельдерея.",Output: 9
263,"I have a strawberry, a head of broccoli, a lettuce head, a blackberry, a garlic, a carrot, an orange, a yam, an onion, and a cauliflower.",10,7~13,"У меня есть клубника, кочан брокколи, кочан салата, ежевика, чеснок, морковь, апельсин, батат, лук и цветная капуста.",Output: 10
264,"I have an onion, a head of broccoli, two stalks of celery, a lettuce head, a cabbage, and a garlic.",7,7~13,"У меня есть луковица, головка брокколи, два стебля сельдерея, кочан салата, капуста и чеснок.",Output: 6
265,"I have a blackberry, two oranges, a grape, and five nectarines.",9,7~13,"У меня есть ежевика, два апельсина, виноград и пять нектаринов.",Output: 9
266,"I have an apple, a violin, a peach, a raspberry, a grape, a blackberry, and an orange.",7,7~13,"У меня есть яблоко, скрипка, персик, малина, виноград, ежевика и апельсин.",Output: 7
267,"I have a rabbit, a cow, a banana, a snail, a chicken, three apples, a fish, and three dogs.",12,7~13,"У меня есть кролик, корова, банан, улитка, курица, три яблока, рыба и три собаки.",Output: 10
268,"I have three couches, a car, a table, a chair, a fridge, a toaster, and an oven.",9,7~13,"У меня есть три дивана, машина, стол, стул, холодильник, тостер и духовка.",Output: 7
269,"I have an accordion, a piano, two trombones, a drum, a flute, three trumpets, a violin, and a clarinet.",11,7~13,"У меня есть аккордеон, фортепиано, два тромбона, барабан, флейта, три трубы, скрипка и кларнет.",Output: 10
270,"I have a plum, two apples, two blackberries, a raspberry, a chicken, a strawberry, and an orange.",9,7~13,"У меня есть слива, два яблока, две ежевики, малина, курица, клубника и апельсин.",Output: 8
271,"I have an oven, three stoves, a chair, three cars, and a couch.",9,7~13,"У меня есть духовка, три плиты, стул, три машины и диван.",Output: 8
272,"I have a potato, three cabbages, a carrot, two stalks of celery, a cauliflower, a drum, and a head of broccoli.",10,7~13,"У меня есть картошка, три кочана капусты, морковь, два стебля сельдерея, цветная капуста, барабан и кочан брокколи.",Output: 8
273,"I have a clarinet, a trumpet, a piano, a flute, a trombone, an accordion, and a violin.",7,7~13,"У меня есть кларнет, труба, фортепиано, флейта, тромбон, аккордеон и скрипка.",Output: 7
