Unnamed: 0,input,target,bins,input_ru,pred
106,"I have a yam, four stalks of celery, a bed, two lettuce heads, four couches, a potato, an onion, a head of broccoli, three garlics, and a carrot.",19,18~25,"Tengo un ñame, cuatro tallos de apio, una cama, dos cabezas de lechuga, cuatro sofás, una papa, una cebolla, una cabeza de brócoli, tres ajos y una zanahoria.",Output: 14
107,"I have three fish, a dog, a snail, a duck, a chicken, a goat, a bear, five snakes, a rabbit, and three mice.",18,18~25,"Tengo tres peces, un perro, un caracol, un pato, una gallina, una cabra, un oso, cinco serpientes, un conejo y tres ratones.",Output: 14
108,"I have two nectarines, two goats, three ducks, two dogs, a strawberry, a frog, a raspberry, three snakes, a rabbit, a cat, a donkey, a snail, and two chickens.",21,18~25,"Tengo dos nectarinas, dos cabras, tres patos, dos perros, una fresa, una rana, una frambuesa, tres serpientes, un conejo, un gato, un burro, un caracol y dos gallinas.",Output: 15
109,"I have three potatoes, five cabbages, a lettuce head, three peaches, a head of broccoli, an onion, two oranges, a raspberry, a cauliflower, and a stalk of celery.",19,18~25,"Tengo tres patatas, cinco coles, una lechuga, tres melocotones, una cabeza de brócoli, una cebolla, dos naranjas, una frambuesa, una coliflor y un tallo de apio.",Output: 12
110,"I have a frog, a cow, a goat, a rabbit, a chicken, a duck, two donkeys, four mice, five cats, and a snake.",18,18~25,"Tengo una rana, una vaca, una cabra, un conejo, una gallina, un pato, dos burros, cuatro ratones, cinco gatos y una serpiente.",Output: 15
111,"I have two chickens, a pig, four dogs, a donkey, a duck, a cat, a goat, two mice, five nectarines, and a frog.",19,18~25,"Tengo dos gallinas, un cerdo, cuatro perros, un burro, un pato, un gato, una cabra, dos ratones, cinco nectarinas y una rana.",Output: 15
112,"I have three apples, a grape, a strawberry, two peaches, a plum, four stoves, three nectarines, a bed, a chair, a banana, and a raspberry.",19,18~25,"Tengo tres manzanas, una uva, una fresa, dos melocotones, una ciruela, cuatro hornillos, tres nectarinas, una cama, una silla, un plátano y una frambuesa.",Output: 13
113,"I have a raspberry, a table, three toasters, a nectarine, five apples, a strawberry, a banana, two microwaves, a peach, a blackberry, an orange, a plum, and three grapes.",22,18~25,"Tengo una frambuesa, una mesa, tres tostadoras, una nectarina, cinco manzanas, una fresa, un plátano, dos microondas, un melocotón, una mora, una naranja, una ciruela y tres uvas.",Output: 15
114,"I have four couches, a car, a chair, five toasters, a microwave, four beds, a lamp, and a fridge.",18,18~25,"Tengo cuatro sofás, un auto, una silla, cinco tostadoras, un microondas, cuatro camas, una lámpara y una nevera.",Output: 17
115,"I have a piano, a carrot, four onions, a cabbage, a head of broccoli, two yams, three trombones, a cauliflower, three potatoes, a garlic, and a stalk of celery.",19,18~25,"Tengo un piano, una zanahoria, cuatro cebollas, un repollo, una cabeza de brócoli, dos ñames, tres trombones, una coliflor, tres patatas, un ajo y un tallo de apio.",Output: 13
116,"I have a garlic, two onions, three carrots, a cauliflower, four heads of broccoli, a potato, five lettuce heads, a cabbage, four stalks of celery, and a yam.",23,18~25,"Tengo un ajo, dos cebollas, tres zanahorias, una coliflor, cuatro cabezas de brócoli, una papa, cinco cabezas de lechuga, un repollo, cuatro tallos de apio y un ñame.",Output: 17
117,"I have a cabbage, two carrots, a toaster, a lettuce head, a car, four potatoes, three yams, a chair, a cauliflower, two heads of broccoli, and three garlics.",20,18~25,"Tengo un repollo, dos zanahorias, una tostadora, una lechuga, un auto, cuatro papas, tres ñames, una silla, una coliflor, dos cabezas de brócoli y tres ajos.",Output: 15
118,"I have an apple, two nectarines, a grape, a plum, four raspberries, a stalk of celery, an orange, a lettuce head, a potato, four bananas, five blackberries, and a strawberry.",23,18~25,"Tengo una manzana, dos nectarinas, una uva, una ciruela, cuatro frambuesas, un tallo de apio, una naranja, una lechuga, una papa, cuatro plátanos, cinco moras y una fresa.",Output: 17
119,"I have a snake, four cows, a cat, four pigs, a donkey, a fish, three goats, a drum, a duck, a clarinet, a mouse, and two snails.",21,18~25,"Tengo una serpiente, cuatro vacas, un gato, cuatro cerdos, un burro, un pez, tres cabras, un tambor, un pato, un clarinete, un ratón y dos caracoles.",Output: 14
120,"I have a plum, two oranges, an apple, a peach, a banana, four strawberries, a nectarine, a raspberry, five blackberries, and a donkey.",18,18~25,"Tengo una ciruela, dos naranjas, una manzana, un durazno, un plátano, cuatro fresas, una nectarina, una frambuesa, cinco moras y un burro.",Output: 12
121,"I have two cauliflowers, two potatoes, a raspberry, an onion, a lettuce head, a head of broccoli, four cabbages, a garlic, four carrots, a peach, and three stalks of celery.",21,18~25,"Tengo dos coliflores, dos patatas, una frambuesa, una cebolla, una lechuga, una cabeza de brócoli, cuatro coles, un ajo, cuatro zanahorias, un melocotón y tres tallos de apio.",Output: 15
122,"I have three apples, a peach, an orange, two raspberries, a banana, a blackberry, a nectarine, four strawberries, two grapes, and two plums.",18,18~25,"Tengo tres manzanas, un melocotón, una naranja, dos frambuesas, un plátano, una mora, una nectarina, cuatro fresas, dos uvas y dos ciruelas.",Output: 15
123,"I have two ovens, two toasters, a microwave, three stoves, a table, a lamp, a couch, five fridges, and five chairs.",21,18~25,"Tengo dos hornos, dos tostadoras, un microondas, tres estufas, una mesa, una lámpara, un sofá, cinco refrigeradores y cinco sillas.",Output: 17
124,"I have a plum, five blackberries, two cabbages, two cauliflowers, a banana, a grape, a nectarine, an orange, a raspberry, a carrot, an apple, a strawberry, and a peach.",19,18~25,"Tengo una ciruela, cinco moras, dos coles, dos coliflores, un plátano, una uva, una nectarina, una naranja, una frambuesa, una zanahoria, una manzana, una fresa y un melocotón.",Output: 13
125,"I have a goat, a lamp, a fish, a duck, a stove, four chickens, a bed, five cats, and three rabbits.",18,18~25,"Tengo una cabra, una lámpara, un pez, un pato, una estufa, cuatro gallinas, una cama, cinco gatos y tres conejos.",Output: 15
126,"I have a stove, a toaster, three tables, a lamp, two chairs, three fridges, a microwave, a couch, a car, and four beds.",18,18~25,"Tengo una estufa, una tostadora, tres mesas, una lámpara, dos sillas, tres refrigeradores, un microondas, un sofá, un auto y cuatro camas.",Output: 13
127,"I have five bears, three mice, two dogs, a pig, a cow, a rabbit, three snakes, a frog, and a donkey.",18,18~25,"Tengo cinco osos, tres ratones, dos perros, un cerdo, una vaca, un conejo, tres serpientes, una rana y un burro.",Output: 17
128,"I have three cauliflowers, a drum, a yam, two lettuce heads, a trumpet, a garlic, a head of broccoli, a cabbage, two stalks of celery, an onion, three carrots, and a piano.",18,18~25,"Tengo tres coliflores, un tambor, un ñame, dos cabezas de lechuga, una trompeta, un ajo, una cabeza de brócoli, una col, dos tallos de apio, una cebolla, tres zanahorias y un piano.",Output: 13
129,"I have two potatoes, three bears, a fish, a snake, two stalks of celery, a dog, four chickens, a rabbit, a mouse, and two cows.",18,18~25,"Tengo dos patatas, tres osos, un pez, una serpiente, dos tallos de apio, un perro, cuatro gallinas, un conejo, un ratón y dos vacas.",Output: 15
130,"I have two violins, four flutes, four clarinets, an accordion, three trumpets, a drum, and four trombones.",19,18~25,"Tengo dos violines, cuatro flautas, cuatro clarinetes, un acordeón, tres trompetas, un tambor y cuatro trombones.",Output: 15
131,"I have an oven, four toasters, a bed, a stove, a table, a chair, four lamps, a car, and five fridges.",19,18~25,"Tengo un horno, cuatro tostadoras, una cama, una estufa, una mesa, una silla, cuatro lámparas, un auto y cinco refrigeradores.",Output: 15
132,"I have a grape, five peaches, a plum, a banana, an orange, a blackberry, a raspberry, four apples, a strawberry, and two nectarines.",18,18~25,"Tengo una uva, cinco melocotones, una ciruela, un plátano, una naranja, una mora, una frambuesa, cuatro manzanas, una fresa y dos nectarinas.",Output: 12
133,"I have two beds, a fridge, four ovens, a table, a microwave, four toasters, a car, a lamp, two chairs, and three couches.",20,18~25,"Tengo dos camas, una nevera, cuatro hornos, una mesa, un microondas, cuatro tostadoras, un auto, una lámpara, dos sillas y tres sofás.",Output: 15
134,"I have an orange, two blackberries, a nectarine, a peach, five strawberries, a plum, a grape, a banana, two apples, a lamp, and three raspberries.",19,18~25,"Tengo una naranja, dos moras, una nectarina, un durazno, cinco fresas, una ciruela, una uva, un plátano, dos manzanas, una lámpara y tres frambuesas.",Output: 13
135,"I have a couch, an oven, three chairs, three fridges, three microwaves, a stove, two beds, two lamps, a toaster, and a table.",18,18~25,"Tengo un sofá, un horno, tres sillas, tres refrigeradores, tres microondas, una estufa, dos camas, dos lámparas, una tostadora y una mesa.",Output: 14
136,"I have a trombone, a violin, a trumpet, an accordion, two drums, a bed, a flute, four pianos, a lamp, and five clarinets.",18,18~25,"Tengo un trombón, un violín, una trompeta, un acordeón, dos tambores, una cama, una flauta, cuatro pianos, una lámpara y cinco clarinetes.",Output: 15
137,"I have a banana, three apples, four blackberries, two peaches, a raspberry, a strawberry, three grapes, a plum, an orange, and a nectarine.",18,18~25,"Tengo un plátano, tres manzanas, cuatro moras, dos melocotones, una frambuesa, una fresa, tres uvas, una ciruela, una naranja y una nectarina.",Output: 13
138,"I have two ovens, a lettuce head, four cauliflowers, a stalk of celery, two cabbages, a carrot, four heads of broccoli, a lamp, a couch, a garlic, a yam, and an onion.",20,18~25,"Tengo dos hornos, una lechuga, cuatro coliflores, un tallo de apio, dos coles, una zanahoria, cuatro cabezas de brócoli, una lámpara, un sofá, un ajo, un ñame y una cebolla.",Output: 14
139,"I have a car, three beds, three toasters, a stove, a lamp, a table, three fridges, four chairs, a microwave, and a couch.",19,18~25,"Tengo un auto, tres camas, tres tostadoras, una estufa, una lámpara, una mesa, tres refrigeradores, cuatro sillas, un microondas y un sofá.",Output: 14
140,"I have three strawberries, an apple, an orange, four peaches, a banana, two blackberries, three plums, a nectarine, a raspberry, and a grape.",18,18~25,"Tengo tres fresas, una manzana, una naranja, cuatro melocotones, un plátano, dos moras, tres ciruelas, una nectarina, una frambuesa y una uva.",Output: 13
141,"I have a lamp, a couch, four tables, a toaster, a car, two fridges, a chair, two beds, four microwaves, and a stove.",18,18~25,"Tengo una lámpara, un sofá, cuatro mesas, una tostadora, un auto, dos refrigeradores, una silla, dos camas, cuatro microondas y una estufa.",Output: 13
142,"I have two cabbages, a garlic, two cauliflowers, two onions, a head of broccoli, a potato, a pig, three yams, four fish, and a stalk of celery.",18,18~25,"Tengo dos coles, un ajo, dos coliflores, dos cebollas, una cabeza de brócoli, una patata, un cerdo, tres ñames, cuatro pescados y un tallo de apio.",Output: 14
143,"I have two plums, four blackberries, two onions, a nectarine, a strawberry, an orange, a carrot, two raspberries, an apple, two yams, a banana, and a peach.",19,18~25,"Tengo dos ciruelas, cuatro moras, dos cebollas, una nectarina, una fresa, una naranja, una zanahoria, dos frambuesas, una manzana, dos ñames, un plátano y un melocotón.",Output: 13
144,"I have a blackberry, a nectarine, an orange, three plums, a grape, two peaches, a banana, a raspberry, four strawberries, and three apples.",18,18~25,"Tengo una mora, una nectarina, una naranja, tres ciruelas, una uva, dos melocotones, un plátano, una frambuesa, cuatro fresas y tres manzanas.",Output: 13
145,"I have a cauliflower, a cabbage, a potato, a yam, two stalks of celery, four onions, a lettuce head, five heads of broccoli, a carrot, and a violin.",18,18~25,"Tengo una coliflor, un repollo, una papa, un ñame, dos tallos de apio, cuatro cebollas, una lechuga, cinco cabezas de brócoli, una zanahoria y un violín.",Output: 12
146,"I have a piano, three ducks, a snake, a cow, a bear, a snail, a frog, a drum, four dogs, a goat, a trombone, and two pigs.",18,18~25,"Tengo un piano, tres patos, una serpiente, una vaca, un oso, un caracol, una rana, un tambor, cuatro perros, una cabra, un trombón y dos cerdos.",Output: 13
147,"I have a microwave, four beds, three ovens, five toasters, a lamp, a table, a car, a stove, and a chair.",18,18~25,"Tengo un microondas, cuatro camas, tres hornos, cinco tostadoras, una lámpara, una mesa, un auto, una estufa y una silla.",Output: 12
148,"I have five goats, a fish, a frog, five cats, a dog, a mouse, a pig, a snake, two ducks, and a bear.",19,18~25,"Tengo cinco cabras, un pez, una rana, cinco gatos, un perro, un ratón, un cerdo, una serpiente, dos patos y un oso.",Output: 13
149,"I have a cauliflower, two onions, five garlics, three heads of broccoli, a lettuce head, a stalk of celery, a yam, two carrots, a potato, and a cabbage.",18,18~25,"Tengo una coliflor, dos cebollas, cinco ajos, tres cabezas de brócoli, una lechuga, un tallo de apio, un ñame, dos zanahorias, una patata y un repollo.",Output: 12
150,"I have an accordion, a flute, and a clarinet.",3,1~7,"Tengo un acordeón, una flauta y un clarinete.",Output: 3
151,"I have a snake, a duck, a yam, and a cow.",4,1~7,"Tengo una serpiente, un pato, un ñame y una vaca.",Output: 4
152,"I have a peach, a banana, and a nectarine.",3,1~7,"Tengo un melocotón, un plátano y una nectarina.",Output: 3
153,"I have a potato, and an onion.",2,1~7,Tengo una patata y una cebolla.,Output: 2
154,"I have a pig, two clarinets, a trombone, and a frog.",5,1~7,"Tengo un cerdo, dos clarinetes, un trombón y una rana.",Output: 5
155,"I have a cabbage, a carrot, and an onion.",3,1~7,"Tengo repollo, zanahoria y cebolla.",Output: 3
156,"I have a trombone, two pianos, and two violins.",5,1~7,"Tengo un trombón, dos pianos y dos violines.",Output: 5
157,"I have a strawberry, and two apples.",3,1~7,Tengo una fresa y dos manzanas.,Output: 3
158,"I have two potatoes, an onion, and a cabbage.",4,1~7,"Tengo dos patatas, una cebolla y un repollo.",Output: 4
159,"I have a flute, and a trumpet.",2,1~7,Tengo una flauta y una trompeta.,Output: 2
160,"I have a grape, a strawberry, a banana, and a plum.",4,1~7,"Tengo una uva, una fresa, un plátano y una ciruela.",Output: 4
161,"I have two heads of broccoli, a stalk of celery, a lettuce head, and a potato.",5,1~7,"Tengo dos cabezas de brócoli, un tallo de apio, una lechuga y una patata.",Output: 4
162,"I have a cat, and a snail.",2,1~7,Tengo un gato y un caracol.,Output: 2
163,"I have a piano, a violin, and an accordion.",3,1~7,"Tengo un piano, un violín y un acordeón.",Output: 3
164,"I have a flute, an accordion, a car, a stove, a trombone, and a chair.",6,1~7,"Tengo una flauta, un acordeón, un auto, una estufa, un trombón y una silla.",Output: 6
165,"I have a chair, three toasters, and a car.",5,1~7,"Tengo una silla, tres tostadoras y un auto.",Output: 5
166,"I have a mouse, a snake, a pig, a frog, a donkey, and a chicken.",6,1~7,"Tengo un ratón, una serpiente, un cerdo, una rana, un burro y una gallina.",Output: 6
167,"I have a flute, and a clarinet.",2,1~7,Tengo una flauta y un clarinete.,Output: 2
168,"I have a lamp, and a couch.",2,1~7,Tengo una lámpara y un sofá.,Output: 2
169,"I have a yam, a potato, a head of broccoli, an onion, and two cabbages.",6,1~7,"Tengo un ñame, una patata, una cabeza de brócoli, una cebolla y dos coles.",Output: 6
170,"I have a donkey, a frog, and a bear.",3,1~7,"Tengo un burro, una rana y un oso.",Output: 3
171,"I have a rabbit, a pig, and three donkeys.",5,1~7,"Tengo un conejo, un cerdo y tres burros.",Output: 5
172,"I have three snails, a bear, a violin, and a piano.",6,1~7,"Tengo tres caracoles, un oso, un violín y un piano.",Output: 5
173,"I have a frog, a donkey, and a mouse.",3,1~7,"Tengo una rana, un burro y un ratón.",Output: 3
174,"I have a snail, and a donkey.",2,1~7,Tengo un caracol y un burro.,Output: 2
175,"I have a cow, two cats, a snake, and a duck.",5,1~7,"Tengo una vaca, dos gatos, una serpiente y un pato.",Output: 5
176,"I have a fridge, and an oven.",2,1~7,Tengo nevera y horno.,Output: 2
177,"I have two garlics, a stalk of celery, and three cauliflowers.",6,1~7,"Tengo dos ajos, un tallo de apio y tres coliflores.",Output: 6
178,"I have a table, a toaster, a car, and a couch.",4,1~7,"Tengo una mesa, una tostadora, un auto y un sofá.",Output: 4
179,"I have a cow, a frog, and three donkeys.",5,1~7,"Tengo una vaca, una rana y tres burros.",Output: 5
180,"I have a cauliflower, and two lettuce heads.",3,1~7,Tengo una coliflor y dos lechugas.,Output: 3
181,"I have a cabbage, two garlics, a stalk of celery, and two carrots.",6,1~7,"Tengo una col, dos ajos, un tallo de apio y dos zanahorias.",Output: 6
182,"I have a couch, a chair, two cars, and an oven.",5,1~7,"Tengo un sofá, una silla, dos autos y un horno.",Output: 5
183,"I have a chair, a car, and a fridge.",3,1~7,"Tengo una silla, un coche y una nevera.",Output: 3
184,"I have a flute, a drum, and three accordions.",5,1~7,"Tengo una flauta, un tambor y tres acordeones.",Output: 5
185,"I have three cauliflowers, a lamp, an onion, and a cabbage.",6,1~7,"Tengo tres coliflores, una lámpara, una cebolla y un repollo.",Output: 5
186,"I have a violin, a pig, a rabbit, a flute, and a cow.",5,1~7,"Tengo un violín, un cerdo, un conejo, una flauta y una vaca.",Output: 5
187,"I have two rabbits, a chicken, and a bear.",4,1~7,"Tengo dos conejos, una gallina y un oso.",Output: 4
188,"I have two cats, and a cow.",3,1~7,Tengo dos gatos y una vaca.,Output: 3
189,"I have a potato, a head of broccoli, a cauliflower, a lettuce head, and an onion.",5,1~7,"Tengo una patata, una cabeza de brócoli, una coliflor, una cabeza de lechuga y una cebolla.",Output: 5
190,"I have a piano, a clarinet, an accordion, a trombone, a trumpet, and a flute.",6,1~7,"Tengo piano, clarinete, acordeón, trombón, trompeta y flauta.",Output: 6
191,"I have a bed, a table, an oven, a lamp, and a toaster.",5,1~7,"Tengo una cama, una mesa, un horno, una lámpara y una tostadora.",Output: 5
192,"I have an orange, an apple, a grape, and a nectarine.",4,1~7,"Tengo una naranja, una manzana, una uva y una nectarina.",Output: 4
193,"I have a table, a car, a couch, a fridge, a stove, and an oven.",6,1~7,"Tengo una mesa, un auto, un sofá, una heladera, una estufa y un horno.",Output: 6
194,"I have a drum, an orange, two nectarines, a banana, and a strawberry.",6,1~7,"Tengo un tambor, una naranja, dos nectarinas, un plátano y una fresa.",Output: 6
195,"I have two raspberries, and two bananas.",4,1~7,Tengo dos frambuesas y dos plátanos.,Output: 4
196,"I have a banana, a peach, a grape, and a raspberry.",4,1~7,"Tengo un plátano, un melocotón, una uva y una frambuesa.",Output: 4
197,"I have a piano, a drum, a trumpet, and a clarinet.",4,1~7,"Tengo un piano, un tambor, una trompeta y un clarinete.",Output: 4
198,"I have a snail, a bear, a fish, a pig, a mouse, and a dog.",6,1~7,"Tengo un caracol, un oso, un pez, un cerdo, un ratón y un perro.",Output: 6
199,"I have a raspberry, a peach, a potato, and a garlic.",4,1~7,"Tengo una frambuesa, un melocotón, una patata y un ajo.",Output: 4
200,"I have a microwave, a head of broccoli, a lamp, a potato, and a car.",5,1~7,"Tengo un microondas, una cabeza de brócoli, una lámpara, una papa y un auto.",Output: 5
201,"I have a banana, a grape, and a plum.",3,1~7,"Tengo un plátano, una uva y una ciruela.",Output: 3
202,"I have a trombone, a microwave, a car, and two accordions.",5,1~7,"Tengo un trombón, un microondas, un coche y dos acordeones.",Output: 4
203,"I have a frog, a bear, a dog, a snail, and a chicken.",5,1~7,"Tengo una rana, un oso, un perro, un caracol y una gallina.",Output: 5
204,"I have two cauliflowers, and an onion.",3,1~7,Tengo dos coliflores y una cebolla.,Output: 3
205,"I have a goat, a mouse, and a rabbit.",3,1~7,"Tengo una cabra, un ratón y un conejo.",Output: 3
206,"I have a yam, a stalk of celery, an onion, a lettuce head, a head of broccoli, and a potato.",6,1~7,"Tengo un ñame, un tallo de apio, una cebolla, una lechuga, una cabeza de brócoli y una patata.",Output: 6
207,"I have a fridge, a couch, an oven, a microwave, and a table.",5,1~7,"Tengo una nevera, un sofá, un horno, un microondas y una mesa.",Output: 5
208,"I have a potato, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",6,1~7,"Tengo una papa, una coliflor, una lechuga, un ñame, un repollo y un ajo.",Output: 6
209,"I have a table, and a toaster.",2,1~7,Tengo una mesa y una tostadora.,Output: 2
210,"I have a couch, a lamp, a stove, and a fridge.",4,1~7,"Tengo un sofá, una lámpara, una estufa y una nevera.",Output: 4
211,"I have a drum, a trumpet, an accordion, and a violin.",4,1~7,"Tengo un tambor, una trompeta, un acordeón y un violín.",Output: 4
212,"I have a grape, and four blackberries.",5,1~7,Tengo una uva y cuatro moras.,Output: 5
213,"I have an accordion, a chair, a trumpet, and a couch.",4,1~7,"Tengo un acordeón, una silla, una trompeta y un sofá.",Output: 4
214,"I have a flute, and a drum.",2,1~7,Tengo una flauta y un tambor.,Output: 2
215,"I have a head of broccoli, a plum, a banana, and an orange.",4,1~7,"Tengo una cabeza de brócoli, una ciruela, un plátano y una naranja.",Output: 4
216,"I have a car, an oven, a lamp, and three fridges.",6,1~7,"Tengo un coche, un horno, una lámpara y tres frigoríficos.",Output: 5
217,"I have a chicken, a duck, two rabbits, a dog, and a cow.",6,1~7,"Tengo una gallina, un pato, dos conejos, un perro y una vaca.",Output: 6
218,"I have a raspberry, a blackberry, a peach, and a nectarine.",4,1~7,"Tengo una frambuesa, una mora, un melocotón y una nectarina.",Output: 4
219,"I have a snake, three bears, and a dog.",5,1~7,"Tengo una serpiente, tres osos y un perro.",Output: 5
220,"I have a blackberry, a strawberry, an apple, an orange, and a peach.",5,1~7,"Tengo una mora, una fresa, una manzana, una naranja y un melocotón.",Output: 5
221,"I have a blackberry, three oranges, an apple, and a grape.",6,1~7,"Tengo una mora, tres naranjas, una manzana y una uva.",Output: 6
222,"I have a goat, and three ducks.",4,1~7,Tengo una cabra y tres patos.,Output: 4
223,"I have a goat, a rabbit, and a frog.",3,1~7,"Tengo una cabra, un conejo y una rana.",Output: 3
224,"I have a table, a fridge, a bed, and a couch.",4,1~7,"Tengo una mesa, una nevera, una cama y un sofá.",Output: 4
225,"I have a raspberry, a nectarine, a blackberry, three oranges, a grape, an apple, a strawberry, and a peach.",10,7~13,"Tengo una frambuesa, una nectarina, una mora, tres naranjas, una uva, una manzana, una fresa y un melocotón.",Output: 8
226,"I have a cow, three cats, a mouse, a rabbit, a snail, three pigs, and a goat.",11,7~13,"Tengo una vaca, tres gatos, un ratón, un conejo, un caracol, tres cerdos y una cabra.",Output: 9
227,"I have three clarinets, a trombone, four accordions, a flute, and a violin.",10,7~13,"Tengo tres clarinetes, un trombón, cuatro acordeones, una flauta y un violín.",Output: 10
228,"I have a drum, two trombones, four flutes, two accordions, a violin, a clarinet, and a piano.",12,7~13,"Tengo un tambor, dos trombones, cuatro flautas, dos acordeones, un violín, un clarinete y un piano.",Output: 11
229,"I have an onion, a potato, two stalks of celery, three cauliflowers, a cabbage, a head of broccoli, and two yams.",11,7~13,"Tengo una cebolla, una papa, dos tallos de apio, tres coliflores, un repollo, una cabeza de brócoli y dos ñames.",Output: 9
230,"I have three trombones, two accordions, a peach, a flute, a banana, and a raspberry.",9,7~13,"Tengo tres trombones, dos acordeones, un melocotón, una flauta, un plátano y una frambuesa.",Output: 8
231,"I have a blackberry, two strawberries, a nectarine, a grape, two oranges, three raspberries, and a plum.",11,7~13,"Tengo una mora, dos fresas, una nectarina, una uva, dos naranjas, tres frambuesas y una ciruela.",Output: 10
232,"I have five cauliflowers, a stove, a stalk of celery, and a microwave.",8,7~13,"Tengo cinco coliflores, una estufa, un tallo de apio y un microondas.",Output: 7
233,"I have three fridges, an oven, a couch, a microwave, a lamp, a toaster, a table, and a bed.",10,7~13,"Tengo tres frigoríficos, un horno, un sofá, un microondas, una lámpara, una tostadora, una mesa y una cama.",Output: 9
234,"I have a fish, a pig, an onion, a donkey, a bear, a snail, a goat, and a mouse.",8,7~13,"Tengo un pez, un cerdo, una cebolla, un burro, un oso, un caracol, una cabra y un ratón.",Output: 8
235,"I have a carrot, an onion, a garlic, a cauliflower, three potatoes, and a yam.",8,7~13,"Tengo una zanahoria, una cebolla, un ajo, una coliflor, tres patatas y un ñame.",Output: 7
236,"I have a piano, four oranges, an apple, a grape, and a trombone.",8,7~13,"Tengo un piano, cuatro naranjas, una manzana, una uva y un trombón.",Output: 6
237,"I have two lamps, a stove, a table, two cars, a couch, a fridge, a bed, a microwave, and two toasters.",12,7~13,"Tengo dos lámparas, una estufa, una mesa, dos autos, un sofá, una heladera, una cama, un microondas y dos tostadoras.",Output: 10
238,"I have a fridge, a microwave, a chair, three ovens, a stove, and four lamps.",11,7~13,"Tengo una nevera, un microondas, una silla, tres hornos, una estufa y cuatro lámparas.",Output: 10
239,"I have a carrot, a cabbage, a lettuce head, a yam, a stalk of celery, a head of broccoli, an onion, a potato, and a cauliflower.",9,7~13,"Tengo una zanahoria, un repollo, una lechuga, un ñame, un tallo de apio, una cabeza de brócoli, una cebolla, una papa y una coliflor.",Output: 9
240,"I have a stove, an oven, a chair, a bed, a couch, a fridge, a car, and a table.",8,7~13,"Tengo una estufa, un horno, una silla, una cama, un sofá, una nevera, un auto y una mesa.",Output: 8
241,"I have a goat, a bear, two snakes, a frog, a cow, a dog, a mouse, a snail, a chicken, and a duck.",11,7~13,"Tengo una cabra, un oso, dos serpientes, una rana, una vaca, un perro, un ratón, un caracol, una gallina y un pato.",Output: 10
242,"I have a cow, a fish, a snake, a frog, a duck, a cat, a chicken, a rabbit, a goat, and a snail.",10,7~13,"Tengo una vaca, un pez, una serpiente, una rana, un pato, un gato, una gallina, un conejo, una cabra y un caracol.",Output: 10
243,"I have a duck, a frog, a cat, a fish, a bear, a mouse, three chickens, a rabbit, and a pig.",11,7~13,"Tengo un pato, una rana, un gato, un pez, un oso, un ratón, tres gallinas, un conejo y un cerdo.",Output: 10
244,"I have four toasters, a couch, a lamp, two beds, a fridge, and three microwaves.",12,7~13,"Tengo cuatro tostadoras, un sofá, una lámpara, dos camas, una nevera y tres microondas.",Output: 11
245,"I have an accordion, five pianos, a clarinet, a violin, a trumpet, a drum, a trombone, and a flute.",12,7~13,"Tengo un acordeón, cinco pianos, un clarinete, un violín, una trompeta, un tambor, un trombón y una flauta.",Output: 9
246,"I have a peach, a grape, a raspberry, a plum, a banana, a nectarine, an apple, a strawberry, an orange, and three blackberries.",12,7~13,"Tengo un melocotón, una uva, una frambuesa, una ciruela, un plátano, una nectarina, una manzana, una fresa, una naranja y tres moras.",Output: 10
247,"I have a piano, a flute, a trumpet, an accordion, a clarinet, a violin, a trombone, and a drum.",8,7~13,"Tengo piano, flauta, trompeta, acordeón, clarinete, violín, trombón y tambor.",Output: 8
248,"I have a head of broccoli, four cabbages, a garlic, an onion, a yam, a potato, a carrot, and two cauliflowers.",12,7~13,"Tengo una cabeza de brócoli, cuatro coles, un ajo, una cebolla, un ñame, una patata, una zanahoria y dos coliflores.",Output: 9
249,"I have a goat, a snail, a mouse, two fish, two bears, and a cat.",8,7~13,"Tengo una cabra, un caracol, un ratón, dos peces, dos osos y un gato.",Output: 7
250,"I have a head of broccoli, a stalk of celery, a potato, a carrot, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",9,7~13,"Tengo una cabeza de brócoli, un tallo de apio, una papa, una zanahoria, una coliflor, una cabeza de lechuga, un ñame, un repollo y un ajo.",Output: 9
251,"I have a strawberry, two plums, a peach, a nectarine, a grape, an apple, a banana, and an orange.",9,7~13,"Tengo una fresa, dos ciruelas, un melocotón, una nectarina, una uva, una manzana, un plátano y una naranja.",Output: 8
252,"I have a flute, a violin, two trombones, a trumpet, and two accordions.",7,7~13,"Tengo una flauta, un violín, dos trombones, una trompeta y dos acordeones.",Output: 7
253,"I have two toasters, five cars, and a lamp.",8,7~13,"Tengo dos tostadoras, cinco autos y una lámpara.",Output: 8
254,"I have a peach, a stalk of celery, a banana, four apples, and a nectarine.",8,7~13,"Tengo un melocotón, un tallo de apio, un plátano, cuatro manzanas y una nectarina.",Output: 7
255,"I have a bed, two couches, an oven, a toaster, two stoves, a microwave, two chairs, a lamp, and a table.",12,7~13,"Tengo una cama, dos sofás, un horno, una tostadora, dos cocinas, un microondas, dos sillas, una lámpara y una mesa.",Output: 11
256,"I have a bed, a stove, a couch, three ovens, a fridge, a table, three lamps, and a microwave.",12,7~13,"Tengo una cama, una estufa, un sofá, tres hornos, una heladera, una mesa, tres lámparas y un microondas.",Output: 10
