input_origin,input_extrapolation,output,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 24 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,24,17~25,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,94,89,183
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 20 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,20,17~25,"Output: 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario",156,89,245
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 22 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola hola mundo hola,22,17~25,"Output: 
hola mundo
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos
hola amigos",94,86,180
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 24 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,24,17~25,Output: sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado,28,82,110
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 23 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,23,17~25,Output: sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado,27,82,109
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 21 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,21,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,114,92,206
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 20 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,20,17~25,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,64,95,159
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 18 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,18,17~25,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,134,85,219
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 22 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,22,17~25,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,82,89,171
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 21 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,21,17~25,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,24,82,106
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 22 veces,hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,22,17~25,Output: hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,65,76,141
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 21 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,21,17~25,"Output: nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima",274,85,359
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 18 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,18,17~25,Output: sábado sábado domingo domingo sábado sábado domingo domingo sábado sábado domingo domingo sábado sábado domingo domingo sábado sábado domingo domingo,22,82,104
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 18 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,18,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,82,92,174
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 22 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,22,17~25,"Output: 
distrito administrativo 
distrito administrativo 
Hola mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",115,94,209
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 22 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,22,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están,1119,92,1211
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 17 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,17,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,82,92,174
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 17 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,17,17~25,Output: sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado sábado,20,82,102
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 20 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python datos,20,17~25,"Output: 
python python python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python python datos",64,85,149
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 19 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python datos,19,17~25,"Output: 
python python python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python datos
python python python python python python python python python python python python python python python python python datos",61,85,146
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 19 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,19,17~25,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,22,82,104
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 18 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,18,17~25,"Output: 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero 
el mundo entero es un escenario 
el mundo entero",133,89,222
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 17 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro,17,17~25,Output: perro auau perro perro auau perro perro auau perro perro auau perro perro auau perro perro auau perro perro auau perro perro auau perro,50,89,139
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 19 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,19,17~25,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,62,95,157
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 19 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro,19,17~25,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro,64,89,153
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 2 veces, pero entre medias diga también 'auau'",perro auau perro,2,1~9,Output: perro auau perro,8,89,97
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 2 veces, pero no digas 'mundo' cada vez",hola mundo hola,2,1~9,Output: hola universo hola amigos,9,86,95
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 5 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo,5,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo,21,94,115
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 7 veces,hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,7,1~9,Output: hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,23,76,99
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 5 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro,5,1~9,Output: perro auau perro auau perro auau perro auau perro,20,89,109
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 2 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón,2,1~9,Output: gato ratón gato ratón,10,89,99
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 7 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro,7,1~9,Output: perro auau perro auau perro auau perro auau perro auau perro auau,26,89,115
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 6 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola,6,1~9,"Output: hola mundo, hola amigos, hola amigos, hola amigos, hola amigos, hola amigos",25,86,111
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 7 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,7,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,86,85,171
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 3 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero,3,1~9,Output: el mundo entero el mundo entero es un escenario el mundo entero es un escenario,22,89,111
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 8 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo hola,8,1~9,Output: hola mundo hola amigos hola amigos hola amigos hola amigos hola amigos hola amigos hola amigos,26,86,112
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo,3,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo,17,94,111
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 3 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas,3,1~9,Output: están deliciosas están deliciosas están deliciosas,14,92,106
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 3 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,3,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,38,85,123
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 7 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,7,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,33,94,127
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 8 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,8,1~9,Output: hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,38,95,133
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 4 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,4,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,50,85,135
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 2 veces",sábado domingo sábado domingo,2,1~9,Output: sábado domingo sábado domingo,6,82,88
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 3 veces y 'datos' una vez y repite todo tres veces,python python python datos python python python datos python python python datos,3,1~9,"Output: python python python datos
python python python datos
python python python datos",16,85,101
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 4 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón,4,1~9,Output: gato ratón gato ratón gato ratón gato ratón,18,89,107
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 8 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,8,1~9,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,30,89,119
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 4 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola,4,1~9,"Output: hola mundo, hola amigos, hola amigos, hola amigos",17,86,103
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 7 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo,7,1~9,"Output: hola mundo, hola amigos, hola amigos, hola amigos, hola amigos, hola amigos, hola amigos",29,86,115
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 2 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,2,1~9,Output: hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,26,95,121
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 3 veces,hola mundo hola mundo hola mundo,3,1~9,Output: hola mundo hola mundo hola mundo,11,76,87
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 5 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,5,1~9,Output: hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,32,95,127
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 8 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python datos python python python python python python python python datos python python python python python python python python datos,8,1~9,"Output: 
python python python python python python python python datos
python python python python python python python python datos
python python python python python python python python datos",32,85,117
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 2 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas,2,1~9,Output: están deliciosas están deliciosas,10,92,102
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 2 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo,2,1~9,Output: distrito administrativo distrito administrativo hola mundo,13,94,107
