input_origin,input_extrapolation,output,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
"Repita a palavra 'cachorro' 4 vezes, mas no meio diga também 'auau'","Repita a palavra 'cachorro' 24 vezes, mas no meio diga também 'auau'",cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro auau cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro,24,17~25,Output: cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro auau cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro,58,86,144
Repita 'olá mundo' 5 vezes,Repita 'olá mundo' 21 vezes,olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo,21,17~25,Output: olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo,62,73,135
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 21 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,21,17~25,"Output: 
distrito administrativo 
distrito administrativo 
olá mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",106,90,196
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 18 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python python python python python python python python python python python python python python dados python python python python python python python python python python python python python python python python python python dados python python python python python python python python python python python python python python python python python python dados,18,17~25,"Output: 
python python python python python python python python python python python python python python python python python python dados
python python python python python python python python python python python python python python python python dados
python python python python python python python python python python python python python python python python dados",58,83,141
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 20 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,20,17~25,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,182,82,264
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 23 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,23,17~25,"Output: 
distrito administrativo 
distrito administrativo 
olá mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",121,90,211
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 21 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python python python python python python python python python python python python python python python python python dados python python python python python python python python python python python python python python python python python python python python python dados python python python python python python python python python python python python python python python python python python python python python dados,21,17~25,"Output: 
python python python python python python python python python python python python python python python python python python python python python dados
python python python python python python python python python python python python python python python python python python dados
python python python python python python python python python python python python python python python python python python dados",65,83,148
"Repita a palavra 'cachorro' 4 vezes, mas no meio diga também 'auau'","Repita a palavra 'cachorro' 23 vezes, mas no meio diga também 'auau'",cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro,23,17~25,Output: cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro auau cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro,54,86,140
Repita 'gato' 5 vezes. Depois de cada vez diga também 'rato',Repita 'gato' 18 vezes. Depois de cada vez diga também 'rato',gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato gato rato,18,17~25,"Output: 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato 
gato rato",97,85,182
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 23 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,23,17~25,Output: eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,122,92,214
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 19 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python python python python python python python python python python python python python python python dados python python python python python python python python python python python python python python python python python python python dados python python python python python python python python python python python python python python python python python python python dados,19,17~25,"Output: 
python python python python python python python python python python python python python python python python python python python dados
python python python python python python python python python python python python python python python python python dados
python python python python python python python python python python python python python python python python python dados",61,83,144
"Diga 'com fome' 3 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","Diga 'com fome' 18 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome hipopótamo hipopótamo alimente-me, alimente-me, alimente-me, alimente-me",18,17~25,Output: com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome com fome hipopótamo hipopótamo alimente-me alimente-me alimente-me alimente-me,73,95,168
Repita 'o mundo inteiro' 7 vezes e a cada segunda vez adicione 'é um palco',Repita 'o mundo inteiro' 18 vezes e a cada segunda vez adicione 'é um palco',o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco,18,17~25,"Output: 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro 
o mundo inteiro é um palco 
o mundo inteiro",133,88,221
"Diga 'olá mundo' 5 vezes, mas não diga 'mundo' todas as vezes pares","Diga 'olá mundo' 21 vezes, mas não diga 'mundo' todas as vezes pares",olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo,21,17~25,"Here it goes:

1. olá mundo
2. olá
3. olá mundo
4. olá
5. olá mundo
6. olá
7. olá mundo
8. olá
9. olá mundo
10. olá
11. olá mundo
12. olá
13. olá mundo
14. olá
15. olá mundo
16. olá
17. olá mundo
18. olá
19. olá mundo
20. olá
21. olá mundo",119,87,206
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 21 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,21,17~25,"Output: nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima 
nota inteira semínima semínima semínima",274,82,356
"Diga 'olá mundo' 5 vezes, mas não diga 'mundo' todas as vezes pares","Diga 'olá mundo' 24 vezes, mas não diga 'mundo' todas as vezes pares",olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá,24,17~25,"Here it goes:

1. olá mundo
2. olá
3. olá mundo
4. olá
5. olá mundo
6. olá
7. olá mundo
8. olá
9. olá mundo
10. olá
11. olá mundo
12. olá
13. olá mundo
14. olá
15. olá mundo
16. olá
17. olá mundo
18. olá
19. olá mundo
20. olá
21. olá mundo
22. olá
23. olá mundo
24. olá",135,87,222
"Diga 'olá mundo' 5 vezes, mas não diga 'mundo' todas as vezes pares","Diga 'olá mundo' 23 vezes, mas não diga 'mundo' todas as vezes pares",olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo olá olá mundo,23,17~25,"Here it goes:

1. olá mundo
2. olá
3. olá mundo
4. olá
5. olá mundo
6. olá
7. olá mundo
8. olá
9. olá mundo
10. olá
11. olá mundo
12. olá
13. olá mundo
14. olá
15. olá mundo
16. olá
17. olá mundo
18. olá
19. olá mundo
20. olá
21. olá mundo
22. olá
23. olá mundo",130,87,217
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 21 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,21,17~25,Output: eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,117,92,209
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 17 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,17,17~25,"Output: 
distrito administrativo 
distrito administrativo 
olá mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",86,90,176
Repita 'o mundo inteiro' 7 vezes e a cada segunda vez adicione 'é um palco',Repita 'o mundo inteiro' 4 vezes e a cada segunda vez adicione 'é um palco',o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco,4,1~9,Output: o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco,26,88,114
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 5 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python dados python python python python python dados python python python python python dados,5,1~9,"Output: 
python python python python python dados
python python python python python dados
python python python python python dados",23,83,106
"exibir dias da semana, mas apenas fins de semana, 2 vezes","exibir dias da semana, mas apenas fins de semana, 4 vezes",sábado domingo sábado domingo sábado domingo sábado domingo,4,1~9,"Output: 
Domingo, Domingo, Domingo, Domingo",15,78,93
"Diga 'com fome' 3 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","Diga 'com fome' 2 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","com fome com fome hipopótamo hipopótamo alimente-me, alimente-me, alimente-me, alimente-me",2,1~9,Output: com fome com fome hipopótamo hipopótamo alimente-me alimente-me alimente-me alimente-me,28,95,123
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 8 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,8,1~9,"Output: 
distrito administrativo 
distrito administrativo 
olá mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",41,90,131
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo,3,1~9,Output: distrito administrativo distrito administrativo olá mundo distrito administrativo,17,90,107
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 6 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,6,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,74,82,156
Repita 'o mundo inteiro' 7 vezes e a cada segunda vez adicione 'é um palco',Repita 'o mundo inteiro' 5 vezes e a cada segunda vez adicione 'é um palco',o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro,5,1~9,Output: o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro,30,88,118
"exibir dias da semana, mas apenas fins de semana, 2 vezes","exibir dias da semana, mas apenas fins de semana, 3 vezes",sábado domingo sábado domingo sábado domingo,3,1~9,"Output: 
Domingo, Domingo, Domingo
ou
Domingo, Segunda-feira não, Domingo
ou
se você quiser apenas os fins de semana:
Domingo, Segunda-feira não, Domingo, Sábado, Domingo, Sábado",59,78,137
Repita 'o mundo inteiro' 7 vezes e a cada segunda vez adicione 'é um palco',Repita 'o mundo inteiro' 3 vezes e a cada segunda vez adicione 'é um palco',o mundo inteiro o mundo inteiro é um palco o mundo inteiro,3,1~9,Output: o mundo inteiro o mundo inteiro é um palco o mundo inteiro é um palco,22,88,110
Repita 'gato' 5 vezes. Depois de cada vez diga também 'rato',Repita 'gato' 7 vezes. Depois de cada vez diga também 'rato',gato rato gato rato gato rato gato rato gato rato gato rato gato rato,7,1~9,Output: gato rato gato rato gato rato gato rato gato rato gato rato,26,85,111
"Diga 'olá mundo' 5 vezes, mas não diga 'mundo' todas as vezes pares","Diga 'olá mundo' 2 vezes, mas não diga 'mundo' todas as vezes pares",olá mundo olá,2,1~9,Output: olá mundo olá,7,87,94
"Repita a palavra 'cachorro' 4 vezes, mas no meio diga também 'auau'","Repita a palavra 'cachorro' 3 vezes, mas no meio diga também 'auau'",cachorro cachorro cachorro cachorro,3,1~9,Output: cachorro auau cachorro auau cachorro,12,86,98
"exibir dias da semana, mas apenas fins de semana, 2 vezes","exibir dias da semana, mas apenas fins de semana, 7 vezes",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,7,1~9,"Output: 
Domingo, Domingo, Domingo, Domingo, Domingo, Domingo, Domingo",24,78,102
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 6 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python python dados python python python python python python dados python python python python python python dados,6,1~9,"Output: 
python python python python python python dados
python python python python python python dados
python python python python python python dados",26,83,109
Repita 'olá mundo' 5 vezes,Repita 'olá mundo' 7 vezes,olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo,7,1~9,Output: olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo,23,73,96
"Diga 'olá mundo' 5 vezes, mas não diga 'mundo' todas as vezes pares","Diga 'olá mundo' 3 vezes, mas não diga 'mundo' todas as vezes pares",olá mundo olá olá mundo,3,1~9,Output: olá mundo olá escola olá mundo,12,87,99
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 7 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,7,1~9,"Output: 
distrito administrativo 
distrito administrativo 
olá mundo 
distrito administrativo 
distrito administrativo 
distrito administrativo 
distrito administrativo",36,90,126
"Diga 'olá mundo' 5 vezes, mas não diga 'mundo' todas as vezes pares","Diga 'olá mundo' 4 vezes, mas não diga 'mundo' todas as vezes pares",olá mundo olá olá mundo olá,4,1~9,Output: olá mundo olá  olá mundo olá,13,87,100
"Diga 'com fome' 3 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","Diga 'com fome' 4 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","com fome com fome com fome com fome hipopótamo hipopótamo alimente-me, alimente-me, alimente-me, alimente-me",4,1~9,Output: com fome com fome com fome com fome hipopótamo hipopótamo alimente-me alimente-me alimente-me alimente-me,34,95,129
"exibir dias da semana, mas apenas fins de semana, 2 vezes","exibir dias da semana, mas apenas fins de semana, 6 vezes",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,6,1~9,"Output: 
Domingo, Domingo, Domingo, Domingo, Domingo, Domingo",21,78,99
"Diga 'com fome' 3 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","Diga 'com fome' 3 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","com fome com fome com fome hipopótamo hipopótamo alimente-me, alimente-me, alimente-me, alimente-me",3,1~9,Output: com fome com fome com fome hipopótamo hipopótamo alimente-me alimente-me alimente-me alimente-me,31,95,126
"Diga 'com fome' 3 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","Diga 'com fome' 6 vezes, depois 'hipopótamo' duas vezes e depois 'alimente-me' quatro vezes.","com fome com fome com fome com fome com fome com fome hipopótamo hipopótamo alimente-me, alimente-me, alimente-me, alimente-me",6,1~9,Output: com fome com fome com fome com fome com fome com fome hipopótamo hipopótamo alimente-me alimente-me alimente-me alimente-me,40,95,135
"Repita a palavra 'cachorro' 4 vezes, mas no meio diga também 'auau'","Repita a palavra 'cachorro' 7 vezes, mas no meio diga também 'auau'",cachorro cachorro cachorro cachorro cachorro cachorro cachorro cachorro,7,1~9,Output: cachorro cachorro cachorro auau cachorro cachorro cachorro cachorro,18,86,104
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 4 vezes e 'dados' uma vez e repita tudo três vezes,python python python python dados python python python python dados python python python python dados,4,1~9,"Output: 
python python python python dados
python python python python dados
python python python python dados",20,83,103
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 6 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,6,1~9,Output: eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,32,92,124
Repita 'olá mundo' 5 vezes,Repita 'olá mundo' 2 vezes,olá mundo olá mundo,2,1~9,Output: olá mundo olá mundo,8,73,81
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 5 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo distrito administrativo,5,1~9,Output: distrito administrativo distrito administrativo olá mundo distrito administrativo distrito administrativo,21,90,111
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 7 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python python python dados python python python python python python python dados python python python python python python python dados,7,1~9,"Output: 
python python python python python python python dados
python python python python python python python dados
python python python python python python python dados",29,83,112
"Repita a palavra 'cachorro' 4 vezes, mas no meio diga também 'auau'","Repita a palavra 'cachorro' 6 vezes, mas no meio diga também 'auau'",cachorro cachorro cachorro auau cachorro cachorro cachorro,6,1~9,Output: cachorro cachorro auau cachorro cachorro cachorro cachorro,16,86,102
"Repita a palavra 'cachorro' 4 vezes, mas no meio diga também 'auau'","Repita a palavra 'cachorro' 8 vezes, mas no meio diga também 'auau'",cachorro cachorro cachorro cachorro auau cachorro cachorro cachorro cachorro,8,1~9,Output: cachorro cachorro cachorro cachorro auau cachorro cachorro cachorro cachorro,20,86,106
Repita 'o mundo inteiro' 7 vezes e a cada segunda vez adicione 'é um palco',Repita 'o mundo inteiro' 7 vezes e a cada segunda vez adicione 'é um palco',o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro,7,1~9,Output: o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro o mundo inteiro é um palco o mundo inteiro,42,88,130
Repita 'olá mundo' 5 vezes,Repita 'olá mundo' 6 vezes,olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo,6,1~9,Output: olá mundo olá mundo olá mundo olá mundo olá mundo olá mundo,20,73,93
Repita 'olá mundo' 5 vezes,Repita 'olá mundo' 5 vezes,olá mundo olá mundo olá mundo olá mundo olá mundo,5,1~9,Output: olá mundo olá mundo olá mundo olá mundo olá mundo,17,73,90
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 5 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,5,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,62,82,144
Repita 'gato' 5 vezes. Depois de cada vez diga também 'rato',Repita 'gato' 6 vezes. Depois de cada vez diga também 'rato',gato rato gato rato gato rato gato rato gato rato gato rato,6,1~9,Output: gato rato gato rato gato rato gato rato gato rato gato rato,26,85,111
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 4 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,4,1~9,Output: eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,22,92,114
Repita a frase 'distrito administrativo' 3 vezes e após a segunda vez diga a frase 'olá mundo',Repita a frase 'distrito administrativo' 2 vezes e após a segunda vez diga a frase 'olá mundo',distrito administrativo distrito administrativo olá mundo,2,1~9,Output: distrito administrativo distrito administrativo olá mundo,13,90,103
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 3 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos eles são deliciosos,3,1~9,Output: eles são deliciosos eles são deliciosos eles são deliciosos,17,92,109
Diga 'python' 2 vezes e 'dados' uma vez e repita tudo três vezes,Diga 'python' 8 vezes e 'dados' uma vez e repita tudo três vezes,python python python python python python python python dados python python python python python python python python dados python python python python python python python python dados,8,1~9,"Output: 
python python python python python python python python dados
python python python python python python python python dados
python python python python python python python python dados",32,83,115
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 2 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos,2,1~9,Output: eles são deliciosos eles são deliciosos,12,92,104
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 4 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,4,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,50,82,132
Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,Existem 7 sementes em uma melancia. Repita 'eles são deliciosos' uma vez para cada semente.,eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,7,1~9,Output: eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos eles são deliciosos,37,92,129
