input_origin,input_extrapolation,output,len,bins,pred
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 18 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,18,17~25,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 18 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,18,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 22 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,22,17~25,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 22 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,22,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 17 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,17,17~25,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 17 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,17,17~25,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 20 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python python datos,20,17~25,Output: python python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python datos
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 19 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python python datos,19,17~25,Output: python python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python python datos python python python python python python python python python python python python python python python python python datos
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 19 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,19,17~25,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo sábado
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 18 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,18,17~25,Output: el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 17 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro,17,17~25,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 19 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,19,17~25,Output: hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 19 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro perro,19,17~25,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 2 veces, pero entre medias diga también 'auau'",perro auau perro,2,1~9,Output: perro auau perro
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 2 veces, pero no digas 'mundo' cada vez",hola mundo hola,2,1~9,Output: hola hola
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 5 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo,5,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 7 veces,hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,7,1~9,Output: hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 5 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro,5,1~9,Output: perro auau perro auau perro auau perro auau perro
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 2 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón,2,1~9,Output: gato ratón gato ratón
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 7 veces, pero entre medias diga también 'auau'",perro perro perro perro perro perro perro perro,7,1~9,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 6 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola,6,1~9,"Output: hola mundo, hola, hola, hola, hola, hola"
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 7 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,7,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 3 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero,3,1~9,"Output: el mundo entero, el mundo entero es un escenario, el mundo entero"
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 8 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo hola,8,1~9,Output: hola hola hola hola hola hola hola hola
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo,3,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 3 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas,3,1~9,Output: están deliciosas están deliciosas están deliciosas
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 3 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,3,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 7 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,7,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 8 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,8,1~9,Output: hambre hambre hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 4 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,4,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 2 veces",sábado domingo sábado domingo,2,1~9,Output: sábado domingo sábado domingo
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 3 veces y 'datos' una vez y repite todo tres veces,python python python datos python python python datos python python python datos,3,1~9,Output: python python python datos python python python datos python python python datos
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 4 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón,4,1~9,Output: gato ratón gato ratón gato ratón gato ratón
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 8 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,8,1~9,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 4 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola,4,1~9,Output: hola hola hola hola
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 7 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo hola hola mundo hola hola mundo,7,1~9,Output: hola hola hola hola hola hola hola
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 2 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,2,1~9,Output: hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 3 veces,hola mundo hola mundo hola mundo,3,1~9,Output: hola mundo hola mundo hola mundo
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 5 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,5,1~9,Output: hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 8 veces y 'datos' una vez y repite todo tres veces,python python python python python python python python datos python python python python python python python python datos python python python python python python python python datos,8,1~9,Output: python python python python python python python python datos python python python python python python python python datos python python python python python python python python datos
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 2 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas,2,1~9,Output: están deliciosas están deliciosas
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 2 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo,2,1~9,Output: distrito administrativo distrito administrativo hola mundo
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 6 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,6,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 6 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,6,1~9,"Output: el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario"
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 6 veces,hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,6,1~9,Output: hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 6 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,6,1~9,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 2 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario,2,1~9,Output: el mundo entero el mundo entero es un escenario
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 6 veces, pero entre medias diga también 'auau'",perro perro perro auau perro perro perro,6,1~9,Output: perro auau perro auau perro auau perro auau perro auau perro
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 8 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario,8,1~9,"Output: el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario"
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 7 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,7,1~9,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,python python datos python python datos python python datos,2,1~9,Output: python python datos python python datos python python datos
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 2 veces,hola mundo hola mundo,2,1~9,Output: hola mundo hola mundo
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 7 veces y 'datos' una vez y repite todo tres veces,python python python python python python python datos python python python python python python python datos python python python python python python python datos,7,1~9,Output: python python python python python python python datos python python python python python python python datos python python python python python python python datos
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 6 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón,6,1~9,Output: gato ratón gato ratón gato ratón gato ratón gato ratón gato ratón
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 5 veces",sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo,5,1~9,Output: sábado domingo sábado domingo sábado domingo sábado domingo sábado domingo
Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,Hay 7 semillas en una sandía. Repite 'están deliciosas' una vez por cada semilla.,están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas,7,1~9,Output: están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas están deliciosas
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 8 veces,hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo,8,1~9,Output: hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo hola mundo
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 3 veces, pero entre medias diga también 'auau'",perro perro perro perro,3,1~9,Output: perro auau perro auau perro
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 5 veces,hola mundo hola mundo hola mundo hola mundo hola mundo,5,1~9,Output: hola mundo hola mundo hola mundo hola mundo hola mundo
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero,7,1~9,"Output: el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario, el mundo entero"
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 6 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,6,1~9,Output: hambre hambre hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 4 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,4,1~9,Output: hambre hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
Repita 'el mundo entero' 7 veces y cada segunda vez agregue 'es un escenario',Repita 'el mundo entero' 5 veces y cada segunda vez agregue 'es un escenario',el mundo entero el mundo entero es un escenario el mundo entero el mundo entero es un escenario el mundo entero,5,1~9,"Output: el mundo entero, el mundo entero es un escenario, el mundo entero, el mundo entero es un escenario, el mundo entero"
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 5 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima,5,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima nota inteira semínima semínima semínima
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 8 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,8,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo distrito administrativo
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 5 veces y 'datos' una vez y repite todo tres veces,python python python python python datos python python python python python datos python python python python python datos,5,1~9,Output: python python python python python datos python python python python python datos python python python python python datos
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 4 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo,4,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo
Di 'python' 2 veces y 'datos' una vez y repite todo tres veces,Di 'python' 6 veces y 'datos' una vez y repite todo tres veces,python python python python python python datos python python python python python python datos python python python python python python datos,6,1~9,Output: python python python python python python datos python python python python python python datos python python python python python python datos
Repita la frase 'distrito administrativo' 3 veces y después de la segunda vez diga la frase 'hola mundo',Repita la frase 'distrito administrativo' 6 veces y después de la segunda vez diga la frase 'hola mundo',distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo,6,1~9,Output: distrito administrativo distrito administrativo hola mundo distrito administrativo distrito administrativo distrito administrativo distrito administrativo
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 3 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón,3,1~9,Output: gato ratón gato ratón gato ratón
"mostrar los días laborables, pero sólo los fines de semana, 2 veces","mostrar los días laborables, pero sólo los fines de semana, 3 veces",sábado domingo sábado domingo sábado domingo,3,1~9,Output: sábado domingo sábado domingo sábado domingo
"Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.","Di 'hambre' 3 veces, luego 'hipopótamo' dos veces y luego 'dame de comer' cuatro veces.",hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer,3,1~9,Output: hambre hambre hambre hipopótamo hipopótamo dame de comer dame de comer dame de comer dame de comer
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 8 veces, pero entre medias diga también 'auau'",perro perro perro perro auau perro perro perro perro,8,1~9,Output: perro auau perro auau perro auau perro auau perro auau perro auau perro auau perro
"Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'","Repita la palabra 'perro' 4 veces, pero entre medias diga también 'auau'",perro perro auau perro perro,4,1~9,Output: perro auau perro auau perro auau perro
"Di 'hola mundo' 5 veces, pero no digas 'mundo' cada vez","Di 'hola mundo' 3 veces, pero no digas 'mundo' cada vez",hola mundo hola hola mundo,3,1~9,"Output: hola, hola, hola"
Repita 'nota inteira semínima semínima semínima' 2 vezes,Repita 'nota inteira semínima semínima semínima' 2 vezes,nota inteira semínima semínima semínima nota inteira semínima semínima semínima,2,1~9,Output: nota inteira semínima semínima semínima nota inteira semínima semínima semínima
Repite 'hola mundo' 5 veces,Repite 'hola mundo' 4 veces,hola mundo hola mundo hola mundo hola mundo,4,1~9,Output: hola mundo hola mundo hola mundo hola mundo
"Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.","Repita 'gato' 5 veces. Después de cada vez, diga también 'ratón'.",gato ratón gato ratón gato ratón gato ratón gato ratón,5,1~9,Output: gato ratón gato ratón gato ratón gato ratón gato ratón
