input_origin,input_extrapolation,output,len,bins,pred
"Say python twice and data once, and then repeat all of this three times.","Say python 17 and data once, and then repeat all of this three times.",python python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python python data,17,17~25,Output: python 17 data python 17 data python 17 data
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 24 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage,24,17~25,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
"Repeat cat five times. After each time, also say mouse","Repeat cat 22 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,22,17~25,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 17 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,17,17~25,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 20 times, but halfway through also say woof",dog dog dog dog dog dog dog dog dog dog woof dog dog dog dog dog dog dog dog dog dog,20,17~25,Output: dog dog dog dog dog dog dog dog dog dog woof dog dog dog dog dog dog dog dog dog dog dog
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 18 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,18,17~25,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
"Say python twice and data once, and then repeat all of this three times.","Say python 22 and data once, and then repeat all of this three times.",python python python python python python python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python python python python python python python data,22,17~25,Output: python 22 data python 22 data python 22 data
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 21 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,21,17~25,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 17 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,17,17~25,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 19 times, but halfway through also say woof",dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog,19,17~25,Output: dog dog dog dog dog dog dog dog dog woof dog dog dog dog dog dog dog dog dog dog dog
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 21 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,21,17~25,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 19,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,19,17~25,Output: whole note quarter note quarter note quarter note 19 whole note quarter note quarter note quarter note 19 whole note quarter note quarter note quarter note 19
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 20,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,20,17~25,Output: whole note quarter note quarter note quarter note 20 whole note quarter note quarter note quarter note 20 whole note quarter note quarter note quarter note 20
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 18 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage,18,17~25,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 20 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,20,17~25,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Say hello world five times, but don't say world every even time","Say hello world 17 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world,17,17~25,Output: hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 18 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,18,17~25,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 17 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,17,17~25,Output: hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 20 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,20,17~25,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
"Say python twice and data once, and then repeat all of this three times.","Say python 21 and data once, and then repeat all of this three times.",python python python python python python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python python python python python python data python python python python python python python python python python python python python python python python python python python python python data,21,17~25,Output: python 21 data python 21 data python 21 data
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 23 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world,23,17~25,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is
"Say hello world five times, but don't say world every even time","Say hello world 20 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello,20,17~25,Output: hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello hello world hello
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 6 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district,6,1~9,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 5,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,5,1~9,Output: whole note quarter note quarter note quarter note 5 whole note quarter note quarter note quarter note 5 whole note quarter note quarter note quarter note 5
"Say python twice and data once, and then repeat all of this three times.","Say python 6 and data once, and then repeat all of this three times.",python python python python python python data python python python python python python data python python python python python python data,6,1~9,Output: python 6 data python 6 data python 6 data
"Repeat cat five times. After each time, also say mouse","Repeat cat 4 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse,4,1~9,Output: cat mouse cat mouse cat mouse cat mouse
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 5 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious,5,1~9,Output: they're delicious they're delicious they're delicious they're delicious they're delicious
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 3 times, but halfway through also say woof",dog dog dog dog,3,1~9,Output: dog dog woof dog
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 7 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world,7,1~9,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 2 times",Saturday Sunday Saturday Sunday,2,1~9,Output: Saturday Sunday Saturday Sunday
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 5 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district,5,1~9,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district
Repeat 5 times hello world,Repeat 7 times hello world,hello world hello world hello world hello world hello world hello world hello world,7,1~9,Output: hello world hello world hello world hello world hello world hello world hello world
Repeat 5 times hello world,Repeat 5 times hello world,hello world hello world hello world hello world hello world,5,1~9,Output: hello world hello world hello world hello world hello world
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 2,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,2,1~9,Output: whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 7,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,7,1~9,Output: whole note quarter note quarter note quarter note 7 whole note quarter note quarter note quarter note 7 whole note quarter note quarter note quarter note 7
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 8 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage,8,1~9,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 3 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district,3,1~9,Output: the administrative district the administrative district hello world the administrative district
"Repeat cat five times. After each time, also say mouse","Repeat cat 2 times. After each time, also say mouse",cat mouse cat mouse,2,1~9,Output: cat mouse cat mouse
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 7 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,7,1~9,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 7 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district,7,1~9,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 6 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,6,1~9,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 8,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,8,1~9,Output: whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 2 times, but halfway through also say woof",dog woof dog,2,1~9,Output: dog woof dog
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 5 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,5,1~9,Output: carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an
"Say python twice and data once, and then repeat all of this three times.","Say python 7 and data once, and then repeat all of this three times.",python python python python python python python data python python python python python python python data python python python python python python python data,7,1~9,Output: python 7 data python 7 data python 7 data
"Say python twice and data once, and then repeat all of this three times.","Say python 2 and data once, and then repeat all of this three times.",python python data python python data python python data,2,1~9,Output: python python data python python data python python data
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 3 times, then hippo two times, then feed me four times",hungry hungry hungry hippo hippo feed me feed me feed me feed me,3,1~9,Output: hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 3 times, and after every second time add is a stage.",all the world all the world is a stage all the world,3,1~9,Output: all the world all the world is a stage all the world all the world is a stage all the world all the world is a stage
"Repeat cat five times. After each time, also say mouse","Repeat cat 3 times. After each time, also say mouse",cat mouse cat mouse cat mouse,3,1~9,Output: cat mouse cat mouse cat mouse
"Say hello world five times, but don't say world every even time","Say hello world 5 times, but don't say world every even time",hello world hello hello world hello hello world,5,1~9,Output: hello world hello hello world hello hello world
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 2 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world,2,1~9,Output: the administrative district the administrative district hello world
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 8 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,8,1~9,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
Repeat 5 times hello world,Repeat 8 times hello world,hello world hello world hello world hello world hello world hello world hello world hello world,8,1~9,Output: hello world hello world hello world hello world hello world hello world hello world hello world
"Say python twice and data once, and then repeat all of this three times.","Say python 3 and data once, and then repeat all of this three times.",python python python data python python python data python python python data,3,1~9,Output: python 3 data python 3 data python 3 data
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 8 times, but halfway through also say woof",dog dog dog dog woof dog dog dog dog,8,1~9,Output: dog dog dog dog woof dog dog dog dog
"Say hello world five times, but don't say world every even time","Say hello world 8 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world hello,8,1~9,"Output: hello world, hello, hello world, hello, hello world, hello, hello world, hello"
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 5 times, but halfway through also say woof",dog dog dog dog dog dog,5,1~9,Output: dog dog woof dog dog dog
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 3 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious,3,1~9,Output: they're delicious they're delicious they're delicious
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 4,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,4,1~9,Output: whole note quarter note quarter note quarter note 4 whole note quarter note quarter note quarter note 4 whole note quarter note quarter note quarter note 4 whole note quarter note quarter note quarter note 4
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 6 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,6,1~9,Output: hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 7 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,7,1~9,Output: hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 3 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,3,1~9,Output: carbon pricing is an interesting concept carbon pricing is an interesting concept carbon pricing is an
Repeat 5 times hello world,Repeat 2 times hello world,hello world hello world,2,1~9,Output: hello world hello world
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 4 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage,4,1~9,Output: all the world all the world is a stage all the world all the world is a stage
"Say python twice and data once, and then repeat all of this three times.","Say python 4 and data once, and then repeat all of this three times.",python python python python data python python python python data python python python python data,4,1~9,Output: python python python python data python python python python data python python python python data
"Say python twice and data once, and then repeat all of this three times.","Say python 8 and data once, and then repeat all of this three times.",python python python python python python python python data python python python python python python python python data python python python python python python python python data,8,1~9,Output: python 8 data python 8 data python 8 data
"Say hello world five times, but don't say world every even time","Say hello world 7 times, but don't say world every even time",hello world hello hello world hello hello world hello hello world,7,1~9,"Output: hello world, hello, hello world, hello, hello world, hello, hello world"
Repeat 5 times hello world,Repeat 3 times hello world,hello world hello world hello world,3,1~9,Output: hello world hello world hello world
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 4 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an,4,1~9,Output: carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an
repeat whole note quarter note quarter note quarter note twice,repeat whole note quarter note quarter note quarter note 3,whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note,3,1~9,Output: whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note whole note quarter note quarter note quarter note
"Say hello world five times, but don't say world every even time","Say hello world 6 times, but don't say world every even time",hello world hello hello world hello hello world hello,6,1~9,"Output: hello world, hello, hello world, hello, hello world, hello"
"Repeat all the world seven times, and after every second time add is a stage.","Repeat all the world 5 times, and after every second time add is a stage.",all the world all the world is a stage all the world all the world is a stage all the world,5,1~9,Output: all the world all the world is a stage all the world all the world is a stage all the world
"Say python twice and data once, and then repeat all of this three times.","Say python 5 and data once, and then repeat all of this three times.",python python python python python data python python python python python data python python python python python data,5,1~9,Output: python 5 data python 5 data python 5 data
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 8 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,8,1~9,Output: hungry hungry hungry hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Repeat cat five times. After each time, also say mouse","Repeat cat 8 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,8,1~9,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 4 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,4,1~9,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
"Say hello world five times, but don't say world every even time","Say hello world 2 times, but don't say world every even time",hello world hello,2,1~9,Output: hello world hello
"Repeat cat five times. After each time, also say mouse","Repeat cat 6 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,6,1~9,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
A watermelon has seven seeds. Repeat they're delicious once for every seed,A watermelon has 8 seeds. Repeat they're delicious once for every seed,they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious,8,1~9,Output: they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious they're delicious
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 8 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an,8,1~9,Output: carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an carbon pricing is an
"Say hungry three times, then hippo two times, then feed me four times","Say hungry 5 times, then hippo two times, then feed me four times",hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me,5,1~9,Output: hungry hungry hungry hungry hungry hippo hippo feed me feed me feed me feed me
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 8 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district,8,1~9,Output: the administrative district the administrative district hello world the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district the administrative district
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 3 times",Saturday Sunday Saturday Sunday Saturday Sunday,3,1~9,Output: Saturday Sunday Saturday Sunday Saturday Sunday
"Repeat the phrase the administrative district three times, and say the phrase hello world after the second time","Repeat the phrase the administrative district 4 times, and say the phrase hello world after the second time",the administrative district the administrative district hello world the administrative district the administrative district,4,1~9,Output: the administrative district the administrative district hello world the administrative district the administrative district
"Repeat cat five times. After each time, also say mouse","Repeat cat 7 times. After each time, also say mouse",cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse,7,1~9,Output: cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse cat mouse
Repeat 5 times hello world,Repeat 4 times hello world,hello world hello world hello world hello world,4,1~9,Output: hello world hello world hello world hello world
"Say the days of the week but only the weekend days, two times","Say the days of the week but only the weekend days, 5 times",Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday,5,1~9,Output: Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday Saturday Sunday
Repeat 5 times hello world,Repeat 6 times hello world,hello world hello world hello world hello world hello world hello world,6,1~9,Output: hello world hello world hello world hello world hello world hello world
"Repeat the word dog four times, but halfway through also say woof","Repeat the word dog 6 times, but halfway through also say woof",dog dog dog woof dog dog dog,6,1~9,Output: dog dog dog woof dog dog dog
"Output carbon pricing is an four times, but in the middle also say interesting concept","Output carbon pricing is an 6 times, but in the middle also say interesting concept",carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an,6,1~9,Output: carbon pricing is an carbon pricing is an carbon pricing is an interesting concept carbon pricing is an carbon pricing is an carbon pricing is an
