input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Ярина Георгій Ілай Вікторія Тадей Сарра Гордій Денис Амір Нестор Сарра Авенір Рувим Самуїл Алан Квітослава Естер Тимофій Вікторія Алан Максим Ярина Емілія Єфрем Мія Вероніка Рахіль Владислав,а й й я й а й с р р а р м л н а р й я н м а я м я а ь в,28,22~30,Output: а й й я й а й с р о а р м л н а р й я н м а а я я а а л,435,400,35
Емілія Леві Еліна Ян Яків Єфрем Ян Лея Веремій Тіна Емма Сарра Владислав Аліна Злата Мартін Агата Анісія Ян Вероніка Анелія Авенір Стефанія Тімур Марк Христина Тадей Лєтті,я і а н в м н я й а а а в а а н а я н а я р я р к а й і,28,22~30,Output: я і а н в м н а й а а а в а а н а я н а р я у р к а й і,428,396,32
Самуїл Максим Софія Алан Таїсія Яків Андрій Суламіта Рувим Олександр Владислав Єремія Діана Соломія Орися Лукас Тадей Еліс Алім Анелія Роман Мія Лука Аделіна,л м я н я в й а м р в я а я я с й с м я н я а а,24,22~30,Output: л м я н я в й а м р в я а я я с й с м я н я а а,413,385,28
Еліс Наомі Еріка Ян Ангеліна Христина Тадей Гордій Рахіль Амір Даяна Марк Емілія Уляна Аделіна Есфір Олександр Яків Стефанія Міран Владислав Даяна Данило Анна Георгій Дмитро Лея Ян,с і а н а а й й ь р а к я а а р р в я н в а о а й о я н,28,22~30,Output: с і а н а а й й л р а а к я а а р р в н я н в а о а й о я н,431,396,35
Леві Асаф Тиміш Ярина Анастасія Самуїл Лєтті Аріна Емілія Єлизавета Суламіта Северин Соломія Ян Єфрем Георгій Тиміш Тиміш Лєтті Амір Леві Марк Дмитро Вікторія Єлизавета Соломія Сінан,і ф ш а я л і а я а а н я н м й ш ш і р і к о я а я н,27,22~30,Output: і ф ш а я л і а я а і я н м й ш ш і р і к о я а я н,441,412,29
Ангеліна Еней Аскольд Леонард Наомі Олександр Олівія Еріка Назар Арсен Естер Рувим Аліна Єремія Тадей Авенір Уляна Олександра Тимофій Єлизавета Квітослава Павло Єва,а й д д і р я а р н р м а я й р а а й а а о а,23,22~30,Output: а й д д і р я а р н р м а я й р а а й а а о а ло,412,382,30
Естер Матвій Дарина Анісія Максим Емма Мілана Розалія Наомі Міран Ярослав Ярема Аліна Олександр Анелія Лея Анна Мілана Артем Меланія Розалія Наомі Барбара Анелія,р й а я м а а я і н в а а р я я а а м я я і а я,24,22~30,Output: р й а я м а а я і н в а а р я я а а м я я і а я,408,381,27
Есфір Лєтті Данило Олександра Мілана Розалія Еней Ілай Еліс Дмитро Еліна Еліна Наомі Олександр Софія Лєтті Даниїл Денис Северин Макар Орися Рувим Діана Яків Ангеліна,р і о а а я й й с о а а і р я і л с н р я м а в а,25,22~30,Output: р і о а а я й с о а а і р я і л с н р а я м а в іна,421,392,29
Назар Левій Ярина Алан Аделіна Олександра Естер Самуїл Софія Мілана Аскольд Наомі Орися Рамазан Северин Георгій Уляна Амір Тім Ярема Розалія Тиміш Тіна Емілія Богдан Тіна Анелія Мартін,р й а н а а р л я а д і я н н й а р м а я ш а я н а я н,28,22~30,Output: р й а н а а р л я а д і я н н й а р м а я ш а я н а я н,428,396,32
Ярема Таїсія Тимофій Рамазан Артем Аліна Есфір Даяна Христина Веремій Анастасія Тім Олександра Северин Мія Яків Георгій Тимофій Арсен Марк Софія Анастасія Захар Алан Мія Єва,а я й н м а р а а й я м а н я в й й н к я я р н я а,26,22~30,Output: а я й н м а р а а а й я м а н я в й й н к я я р н я а,428,395,33
Авенір Яків Емма Матвій Захар Емілія Естер Суламіта Естер Арсен Міран Анна Тальха Леонард Анісія Розалія Єремія Гордій Лея Леонард Олександра Самуїл Аліна Есмі Денис Ян Захар,р в а й р я р а р н н а а д я я я й я д а л а і с н р,27,22~30,Output: р в а й р я р а р н а а а д я я я й я д а л а а і с н а р,432,399,33
Авенір Тальха Тімур Макар Даниїл Єва Стефанія Ангеліна Софія Христина Аскольд Алан Максим Квітослава Ярина Тальха Еріка Даяна Анелія Сарра Олександр Ярема Єлизавета Веремій Міран Давид Тіна Леонард Мартін,р а р р л а я а я а д н м а а а а а я а р а а й н д а д н,29,22~30,Output: р а р л л а я а я а д н м а а а а а я а р а а а а д а а д н,437,405,32
Ярина Яків Єлизавета Роман Магдалина Христина Розалія Павло Марк Аріна Марк Макар Рамазан Владислав Дарина Леві Аделіна Лео Лука Рахіль Анісія Артем,а в а н а а я о к а к р н в а і а о а ь я м,22,22~30,Output: а в а н а а я о к а к р н в а й а о а л ь я м,398,371,27
Гордій Соломія Стефанія Емілія Еней Анастасія Анісія Ярослав Денис Рахіль Асаф Олександр Єфрем Еліна Ангеліна Гордій Павло Павло Єлизавета Мілана Єфрем Еней Алан,й я я я й я я в с ь ф р м а а й о о а а м й н,23,22~30,Output: й я я я й я я в с л ф р м а а й о о а а м й н,413,384,29
Еріка Еліна Алан Таїсія Емма Таїсія Амір Сарра Ярина Олівія Назар Злата Авенір Христина Авенір Владислав Сінан Олександр Діана Нестор Денис Леві Таїсія Уляна Андрій Роман Орися Анна Амір,а а н я а я р а а я р а р а р в н р а р с і я а й н я а р,29,22~30,Output: а а н я а я р а я а р а р а в а р р а р і я а й н я а р,432,401,31
Лео Ян Тімур Тімур Марк Діана Сінан Анелія Тадей Орися Арсен Тім Міран Анастасія Лея Назар Яків Мілана Леві Ілай Анісія Лєтті,о н р р к а н я й я н м н я я р в а і й я і,22,22~30,Output: о н р р к а н я й я н м н я я р в а й й я і,398,371,27
Роман Сарра Заріна Вікторія Богдан Анастасія Денис Даниїл Данило Анісія Рахіль Стефанія Леві Амір Діана Нестор Веремій Христина Павло Даниїл Лео Авенір Авенір Мартін Наомі Андрій Назар Владислав,н а а я н я с л о я ь я і р а р й а о л о р р н і й р в,28,22~30,Output: н а а я н я с л о я л я і р а р й а о л о р р н і й р в,432,400,32
Нестор Вікторія Тіна Тиміш Наомі Захар Мартін Розалія Алім Захар Артем Алім Соломія Лєтті Єремія Еней Сінан Андрій Анісія Нестор Владислав Ельдар Соломія Еліна Меланія Нестор Заріна Яків,р я а ш і р н я м р м м я і я й н й я р в р я а я р а в,28,22~30,Output: р я а ш і р н я м р м м я і я й н й я р в р я а я о а в,432,400,32
Алім Естер Еліс Еріка Леонард Олівія Ілай Арсен Нестор Давид Єва Діана Сінан Макар Еней Дарина Лео Ярина Вероніка Мія Анна Анна Лука Авенір Есмі Олівія Арсен Ілай Авенір,м р с а д я й н р д а а н р й а о а а я а а а р і я н й р,29,22~30,Output: м р с а д я й н р д а а н р й а о а а я а а а р і я н й р,428,394,34
Квітослава Тимофій Амір Еней Яна Тальха Таїсія Тиміш Павло Аделіна Вероніка Назар Емма Ангеліна Тальха Богдан Максим Єва Анастасія Агата Наомі Тимофій Веремій Вікторія Мія Єва Тім Павло,а й р й а а я ш о а а р а а а н м а я а і й й я я а м о,28,22~30,Output: а й р й а а я ш о а а р а а а н м а я а і й й я а а м а о,432,397,35
Суламіта Еліна Левій Роман Георгій Богдан Ангеліна Рувим Ангеліна Есмі Ярина Аскольд Єремія Северин Матвій Олександр Захар Левій Розалія Ангеліна Роман Еріка Єремія Рамазан Таїсія Рахіль Лея Олександр,а а й н й н а м а і а д я н й р р й я а н а я н я ь я р,28,22~30,Output: а а й н й н а м а і а д я н й р р а й я а н а я а а я а р,446,411,35
Рамазан Аріна Рахіль Роман Назар Ярина Богдан Олександра Максим Левій Софія Матвій Максим Алім Тадей Олександр Міран Данило Ельдар Леві Естер Павло Ярослав Суламіта,н а ь н р а н а м й я й м м й р н о р і р о в а,24,22~30,Output: н а л н р а н а м й я й м м й р а о р в е о в а,403,374,29
Єлизавета Вікторія Роман Аліна Еліс Тадей Ілай Сінан Лея Рахіль Анелія Тімур Барбара Дарина Єлизавета Злата Лука Макар Барбара Рахіль Анісія Агата,а я н а с й й н я ь я р а а а а а р а ь я а,22,22~30,Output: а я н а с й й я л я я а а а а а а р а а л я а а,404,376,28
Гордій Меланія Лея Андрій Тім Лукас Мілана Мія Даяна Дмитро Барбара Богдан Денис Ярослав Артем Есмі Данило Діана Мілана Назар Захар Лео Анастасія Авенір Сінан Тимофій Владислав,й я я й м с а я а о а н с в м і о а а р р о я р н й в,27,22~30,Output: й я а й м с а я а о а н с в м і о а а р а о я р н й в,426,394,32
Арсен Лука Даяна Артем Георгій Ян Сарра Алан Розалія Мія Єфрем Ян Левій Лео Лука Стефанія Яна Яна Тім Вероніка Даяна Роман Анна Денис Магдалина Орися,н а а м й н а н я я м н й о а я а а м а а н а с а я,26,22~30,Output: н а а м й н а н я я м н й о а я а м а а а н а с а я,408,378,30
Естер Яна Левій Тім Ярема Анелія Веремій Лєтті Рахіль Ельдар Олівія Мартін Гордій Богдан Рувим Рахіль Діана Олександр Ельдар Таїсія Аскольд Роман,р а й м а я й і ь р я н й н м ь а р р я д н,22,22~30,Output: р а й м а я й і л р я н й н м л а р дар я д р а н,408,378,30
Тіна Ілай Естер Яків Павло Георгій Леонард Агата Марк Діана Емілія Есмі Амір Сарра Яків Єремія Ангеліна Ярослав Квітослава Єва Авенір Леонард Георгій Мартін Левій Дмитро,а й р в о й д а к а я і р а в я а в а а р д й н й о,26,22~30,Output: а й р в о й д а к а я р в я а а в а а р д й н д о,427,397,30
Денис Магдалина Амір Магдалина Леві Еліна Ельдар Анелія Аліна Захар Рамазан Магдалина Еліна Вероніка Аріна Аріна Рувим Рахіль Нестор Рамазан Лукас Макар Леонард Анна Левій Арсен Мартін Лєтті Вероніка,с а р а і а р я а р н а а а а а м ь р н с р д а й н н і а,29,22~30,Output: с а р а й а р я а р н а а а а а м л р н с р д а й н н і а,438,405,33
Аріна Олівія Магдалина Міран Квітослава Олександра Есмі Вікторія Захар Мартін Назар Назар Денис Наомі Аделіна Марк Павло Софія Заріна Аліна Данило Алан Матвій,а я а н а а і я р н р р с і а к о я а а о н й,23,22~30,Output: а я а н а а і я р н р р с і а к о я а а о н в й,401,374,27
Веремій Андрій Владислав Тімур Ярема Ярослав Ярема Анастасія Аскольд Алан Єремія Яна Агата Тіна Северин Магдалина Ілай Тімур Таїсія Тімур Естер Агата Єремія Леонард Анісія Еліна,й й в р а в а я д н я а а а н а й р я р р а я д я а,26,22~30,Output: й й в р а в а я д н я а а а а н а й р я р а я д я а а,423,391,32
Назар Ельдар Магдалина Анісія Дарина Тім Тадей Тім Ельдар Мія Вероніка Данило Павло Сарра Мілана Агата Ангеліна Тім Анастасія Діана Емілія Уляна Таїсія Георгій Еней Авенір,р р а я а м й м р я а о о а а а а м я а я а я й й р,26,22~30,Output: р р а я а м й м р я а о о а а а а м я а я я а я й й р,419,387,32
Еліна Діана Веремій Давид Єфрем Есмі Захар Агата Алім Єлизавета Єремія Рахіль Аліна Марк Наомі Софія Ангеліна Тальха Наомі Анісія Тім Емма Еліс Роман Єва Левій Арсен Анастасія,а а й д м і р а м а я ь а к і я а а і я м а с н а й н я,28,22~30,Output: а а й д м і р а м а я я л а к і я а і я м а с а н а й н я,431,398,33
Вікторія Ярина Таїсія Назар Соломія Дмитро Лея Олександр Олександра Заріна Есфір Вероніка Алан Дарина Захар Матвій Єлизавета Дмитро Олівія Ілай Анастасія Розалія Ярема Захар Гордій,я а я р я о я р а а р а н а р й а о я й я я а р й,25,22~30,Output: я а я р я о я р а а р а н а р й а о я й я я а а а й й,431,398,33
Гордій Веремій Нестор Роман Алім Арсен Лука Тальха Асаф Еліс Сінан Леонард Рамазан Северин Владислав Олександра Єремія Лукас Есфір Максим Вікторія Андрій,й й р н м н а а ф с н д н н в а я с р м я й,22,22~30,Output: й й р н м н а а ф с н д н н в а я с р м я а й,403,375,28
Роман Ілай Барбара Олександра Роман Агата Георгій Соломія Діана Уляна Яків Георгій Левій Роман Сінан Олександра Анелія Северин Еріка Лея Владислав Квітослава Лукас,н й а а н а й я а а в й й н н а я н а я в а с,23,22~30,Output: н й а а н а й я а а в й й н а я н а я в а с,409,381,28
Лука Самуїл Єфрем Леонард Тадей Емілія Владислав Рамазан Левій Богдан Яна Естер Асаф Леві Самуїл Діана Дмитро Мілана Леонард Мілана Агата Мілана Уляна Асаф Даяна Ілай,а л м д й я в н й н а р ф і л а о а д а а а а ф а й,26,22~30,Output: а л м д й я в н й н а р ф й л а о а д а а а а а а а й,425,392,33
Авенір Авенір Макар Владислав Аделіна Леонард Гордій Тиміш Павло Еріка Мартін Авенір Гордій Лєтті Соломія Назар Левій Сінан Анна Захар Вероніка Анелія Еней Даяна Таїсія Андрій Уляна,р р р в а д й ш о а н р й і я р й н а р а я й а я й а,27,22~30,Output: р р р в а д й ш о а н р й і я р й н а р а я й я а а я,431,398,33
Тальха Даяна Єфрем Ярослав Таїсія Тиміш Христина Артем Нестор Даяна Дарина Павло Амір Анастасія Сінан Ян Денис Барбара Нестор Денис Роман Яна Барбара Христина Емма Авенір Алім Меланія,а а м в я ш а м р а а о р я н н с а р с н а а а а р м я,28,22~30,Output: а а м в я ш а м р а а о р я н н с а р с а а а а р м я,419,390,29
Емма Давид Дмитро Алан Георгій Тім Северин Суламіта Вероніка Еліна Аліна Олександра Діана Веремій Леонард Вероніка Давид Олександр Артем Тадей Артем Нестор Макар Еріка Розалія,а д о н й м н а а а а а а й д а д р м й м р р а я,25,22~30,Output: а д о н й м н а а а а а а й д а а д р м й м р а а я,415,384,31
Захар Лея Ангеліна Роман Максим Максим Мілана Матвій Олівія Яна Заріна Ярина Георгій Рувим Мія Вероніка Лєтті Ярема Христина Барбара Суламіта Павло Лео,р я а н м м а й я а а а й м я а і а а а а о о,23,22~30,Output: р я а н м м а й я а а а й м я а і а а а а о о,408,381,27
Олександр Мартін Гордій Лєтті Злата Еліс Єремія Гордій Амір Стефанія Аліна Тім Єремія Діана Розалія Тальха Мілана Денис Владислав Арсен Дарина Вікторія Сарра Аріна,р н й і а с я й р я а м я а я а а с в н а я а а,24,22~30,Output: р н й і а с я й р я а м я а я а а с в н н а я а а,413,384,29
Есмі Квітослава Аскольд Мія Тиміш Уляна Орися Ярослав Роман Магдалина Емма Ангеліна Павло Аріна Еней Ярина Злата Денис Яків Тимофій Олександр Марк Рувим Ілай,і а д я ш а я в н а а а о а й а а с в й р к м й,24,22~30,Output: і а д я ш а я в н а а а о а й а а с в й р д м й,405,376,29
Тімур Даяна Ярина Орися Таїсія Самуїл Лука Яна Даяна Сарра Розалія Авенір Амір Богдан Леві Дарина Христина Алім Рувим Еліна Георгій Уляна Сарра,р а а я я л а а а а я р р н і а а м м а й а а,23,22~30,Output: р а а я я л а а а а я р р н і а а а м м а й а а,401,374,27
Давид Рувим Рахіль Яна Лука Амір Тімур Ярема Сінан Меланія Данило Емма Діана Христина Северин Квітослава Емілія Агата Тімур Захар Захар Тимофій Дмитро Вероніка Меланія Розалія Даниїл,д м ь а а р р а н я о а а а н а я а р р р й о а я я л,27,22~30,Output: д м л а а р р а н я л а а а а а я а а р р й о а я я л,427,397,30
Еліс Розалія Даяна Мартін Лукас Єремія Самуїл Олександра Злата Гордій Єремія Владислав Сінан Тиміш Рувим Лея Аделіна Агата Владислав Розалія Ярина Ярема Аліна,с я а н с я л а а й я в н ш м я а а в я а а а,23,22~30,Output: с я а н с я л а а й я в н ш м я а а а в я а а а а,405,377,28
Мілана Суламіта Ангеліна Меланія Тім Емілія Яна Розалія Самуїл Северин Назар Міран Амір Богдан Соломія Анісія Стефанія Аліна Тальха Веремій Дарина Анелія,а а а я м я а я л н р н р н я я я а а й а я,22,22~30,Output: а а а я м я а я л н р р н я я я я а а й а я,405,380,25
Наомі Северин Георгій Левій Лея Ангеліна Єлизавета Наомі Мартін Левій Тиміш Яків Міран Леві Дарина Гордій Матвій Ярина Марк Лео Барбара Ярема Тіна Квітослава Лукас Емма Дмитро,і н й й я а а і н й ш в н і а й й а к о а а а а с а о,27,22~30,Output: і н й й я а а і н й ш в н й а й й а к о а а а а а с а о,436,400,36
Арсен Орися Вікторія Заріна Тімур Рахіль Дмитро Олександр Авенір Лука Ярина Квітослава Барбара Суламіта Міран Міран Ян Денис Орися Міран Олівія Анна Таїсія,н я я а р ь о р р а а а а а н н н с я н я а я,23,22~30,Output: н я я а р л о р р а а а а а н н н с я н я а я,407,382,25
Ян Леонард Данило Марк Анісія Еліс Роман Левій Мія Сінан Арсен Злата Аскольд Авенір Лука Злата Максим Нестор Тіна Суламіта Есмі Еней,н д о к я с н й я н н а д р а а м р а а і й,22,22~30,Output: н д о к я с н й я н н а д р а а а м р а а і й,391,364,27
Єфрем Роман Соломія Єремія Олександра Анна Ярина Стефанія Софія Дмитро Квітослава Анелія Міран Мія Ярема Ілай Естер Наомі Єлизавета Стефанія Анна Авенір Макар Тадей,м н я я а а а я я о а я н я а й р і а я а р р й,24,22~30,Output: м н я я а а а я я о а я н я а й р і а я а а р р й,413,384,29
Аделіна Аріна Павло Георгій Ян Макар Даяна Артем Анісія Асаф Діана Злата Тальха Анна Уляна Софія Барбара Амір Емма Емма Тальха Олександр,а а о й н р а м я ф а а а а а я а р а а а р,22,22~30,Output: а а о й н р а м я ф а а а а а а я а р а а а р,391,365,26
Емілія Аріна Тальха Матвій Еріка Агата Сарра Тимофій Анісія Дмитро Агата Захар Макар Арсен Тиміш Еліна Северин Заріна Аскольд Георгій Левій Есмі Лео Олександр Барбара,я а а й а а а й я о а р р н ш а н а д й й і о р а,25,22~30,Output: я а а й а а а й я о а р р н ш а н а д й й і о р а,419,388,31
Олівія Роман Нестор Єфрем Вікторія Ярослав Мартін Северин Таїсія Марк Еріка Есмі Лея Лєтті Еліна Георгій Таїсія Дмитро Левій Дарина Денис Даниїл Ілай,я н р м я в н н я к а і я і а й я о й а с л й,23,22~30,Output: я н р м я в н я к а і я і я а й я о й а с л й,412,384,28
Тадей Магдалина Рувим Дмитро Гордій Лукас Ярема Еліна Северин Сінан Артем Ярослав Тальха Діана Тімур Лукас Лукас Софія Тімур Яків Аделіна Емма Міран Ельдар Рамазан Ярина,й а м о й с а а н н м в а а р с с я р в а а н р н а,26,22~30,Output: й а м о й с а а н м в а а а р с с я р в а а а р а а а,419,388,31
Анісія Олівія Богдан Олександра Соломія Дмитро Амір Стефанія Суламіта Рамазан Сінан Павло Леві Есфір Барбара Денис Міран Тім Ангеліна Алан Тім Яків Ярослав Соломія Злата,я я н а я о р я а н н о і р а с н м а н м в в я а,25,22~30,Output: я я н а я о я а н о о і в р а с с н м а н м в в я а,417,389,28
Амір Рахіль Емма Єва Квітослава Магдалина Гордій Тадей Назар Ярослав Міран Даяна Анісія Аскольд Матвій Еріка Рувим Розалія Мія Тадей Авенір Ян Тальха Давид Софія,р ь а а а а й й р в н а я д й а м я я й р н а д я,25,22~30,Output: р л а а а а й й р в а а я д й а м я я й р н а д я,412,381,31
Естер Ілай Алан Ян Олівія Христина Амір Тадей Дарина Діана Заріна Георгій Северин Аскольд Давид Мія Давид Аліна Лукас Естер Магдалина Соломія Самуїл Олівія Єлизавета Лео Рамазан Аскольд,р й н н я а р й а а а й н д д я д а с р а я л я а о н д,28,22~30,Output: р й н н а а р й а а а й н д д я д а с р а я я л я а о а д,431,397,34
Данило Міран Давид Орися Олівія Веремій Вікторія Еней Максим Алан Есмі Андрій Ян Мартін Владислав Анна Вероніка Андрій Артем Тиміш Данило Леонард Денис Діана Уляна Яна Олівія Тімур,о н д я я й я й м н і й н н в а а й м ш о д с а а а я р,28,22~30,Output: о н д я я й я й м н і й н ін в а а й й ш о д с а а а я я р,428,391,37
Ярослав Ілай Гордій Сарра Лея Соломія Назар Сінан Ян Макар Таїсія Арсен Анелія Мілана Северин Лукас Анісія Ангеліна Еріка Андрій Данило Тимофій Левій Діана Лея Ельдар Тимофій,в й й а я я р н н р я н я а н с я а а й о й й а я р й,27,22~30,Output: в й й а я я р н н р я н а а н с я а а й л й й а я р й,435,400,35
Северин Владислав Лєтті Сарра Лєтті Самуїл Максим Асаф Емма Еней Аріна Єремія Олександра Есмі Квітослава Христина Тиміш Суламіта Павло Тальха Рувим Єва Заріна Амір,н в і а і л м ф а й а я а і а а ш а о а м а а р,24,22~30,Output: н в і а і л м ф а й а я а і а а ш а о а м а а р,412,385,27
Роман Еліс Діана Леонард Макар Самуїл Емма Денис Веремій Емма Роман Аліна Рувим Тіна Георгій Магдалина Сінан Артем Владислав Леві Заріна Олександра Анісія Сарра Самуїл Еріка Роман Есмі Роман,н с а д р л а с й а н а м а й а н м в і а а я а л а н і н,29,22~30,Output: н с а д р л а с й а н а м а й ина н м в а іна а я а л а м і а,433,398,35
Міран Магдалина Аскольд Міран Анелія Олександр Левій Агата Дарина Асаф Вероніка Павло Ярема Орися Лукас Мілана Даниїл Суламіта Рамазан Мартін Мілана Яна Данило Ян Вероніка Мілана Тадей,н а д н я р й а а ф а о а я с а л а н н а а о н а а й,27,22~30,Output: н а д н я р й а а ф а о а я с а л а н а н а а о н а й,422,391,31
Меланія Артем Еліна Матвій Міран Уляна Гордій Вероніка Мілана Северин Самуїл Гордій Дарина Еліна Тальха Захар Павло Тіна Емілія Денис Уляна Софія Яна Ян Олександр,я м а й н а й а а н л й а а а р о а я с а я а н р,25,22~30,Output: я м а й н а й а а н л й а а а р о а я с а я я н р,412,382,30
Сінан Тальха Стефанія Лея Алан Магдалина Рахіль Ярина Мартін Ельдар Ельдар Мартін Лукас Ярина Квітослава Емілія Рахіль Дарина Лея Суламіта Соломія Еліс Єремія,н а я я н а ь а н р р н с а а я ь а я а я с я,23,22~30,Output: н а я а н а л а н р р н с а а я л а я а я с я,409,384,25
Єремія Амір Олександр Еней Рахіль Тимофій Есмі Емма Леонард Злата Стефанія Денис Алім Даниїл Лукас Аделіна Лукас Єлизавета Тіна Злата Нестор Олександра,я р р й ь й і а д а я с м л с а с а а а р а,22,22~30,Output: я р р й л й і а д а я с м л с а с а а а та ра,404,376,28
Уляна Мартін Ангеліна Захар Олександр Левій Ярема Олександр Суламіта Ярослав Розалія Мія Сарра Стефанія Лея Яна Макар Левій Леонард Марк Нестор Данило Розалія Авенір Орися,а н а р р й а р а в я я а я я а р й д к р о я р я,25,22~30,Output: а н а р р й а р а в я я а я а а р й д к р о я р я,415,386,29
Єремія Орися Георгій Еней Ілай Арсен Магдалина Лєтті Давид Тім Магдалина Олександра Тадей Тимофій Єва Леві Рувим Єремія Емма Сарра Квітослава Христина,я я й й й н а і д м а а й й а і м я а а а а,22,22~30,Output: я я й й й н а і д м а а й й а і м я а а а а,405,376,29
Таїсія Рахіль Максим Артем Северин Захар Олівія Самуїл Андрій Данило Тімур Анісія Максим Таїсія Мартін Левій Аліна Мія Тімур Стефанія Мілана Марк Асаф Тадей,я ь м м н р я л й о р я м я н й а я р я а к ф й,24,22~30,Output: я л м м н р я л й о р я м я н й а я р я а к ф й,416,387,29
Левій Суламіта Лєтті Леві Денис Георгій Таїсія Арсен Самуїл Рамазан Барбара Ангеліна Денис Ярослав,й а і і с й я н л н а а с в,14,8~15,Output: й а і і с й я н л н а а с в,367,349,18
Алім Тімур Єфрем Рахіль Марк Сарра Барбара Олександр Андрій Сінан Єлизавета Макар Соломія,м р м ь к а а р й н а р я,13,8~15,Output: м р м л к а а р й н а р я,352,336,16
Єва Гордій Єва Анісія Аделіна Макар Дмитро Єфрем Мартін Макар Ярина Уляна Тім,а й а я а р о м н р а а м,13,8~15,Output: а й а я а р о м н р а а м,345,329,16
Дарина Мія Есмі Анна Сарра Лео Асаф Анастасія Сарра Барбара Вероніка Анісія,а я і а а о ф я а а а я,12,8~15,Output: а я і а а о ф я а а а я,342,328,14
Леонард Естер Квітослава Тиміш Асаф Тімур Сарра Роман Єремія Левій Розалія,д р а ш ф р а н я й я,11,8~15,Output: д р а ш ф р а н я й я,342,328,14
Макар Веремій Гордій Мілана Богдан Таїсія Яна Квітослава Емма Рувим Есмі Сінан Захар Тальха,р й й а н я а а а м і н р а,14,8~15,Output: р й й а н я а а а м і н р а,359,341,18
Уляна Міран Анна Ярослав Олександр Еліс Орися Денис Соломія Гордій,а н а в р с я с я й,10,8~15,Output: а н а в р с я с я й,331,318,13
Ілай Алан Аріна Тіна Есфір Роман Тальха Анелія Ярина Рувим Стефанія Леонард,й н а а р н а я а м я д,12,8~15,Output: й н а а р н а я а м я д,345,330,15
Лео Анісія Барбара Артем Веремій Єлизавета Тальха Лукас Рувим Еліс Левій Даниїл Таїсія Андрій,о я а м й а а с м с й л я й,14,8~15,Output: о я а м й а а с м с й л я й,368,349,19
Павло Емілія Назар Розалія Алан Емма Рувим Лео Лєтті Розалія Роман,о я р я н а м о і я н,11,8~15,Output: о я р я н а м о і я н,338,325,13
Заріна Марк Ярина Авенір Аріна Дарина Тальха Злата,а к а р а а а а,8,8~15,Output: а к а р а а а а,319,309,10
Сінан Лука Тимофій Даяна Орися Тиміш Сінан Злата Анастасія Тім Лея Вікторія Тім Магдалина,н а й а я ш н а я м я я м а,14,8~15,Output: н а й а я ш н а я м я я м а,355,338,17
Ярина Єлизавета Алан Тімур Нестор Рахіль Владислав Захар Арсен,а а н р р ь в р н,9,8~15,Output: а а н р р л в р н,328,317,11
Магдалина Андрій Міран Анісія Дмитро Наомі Єва Магдалина Дмитро Сінан Рувим Владислав Еріка Левій,а й н я о і а а о н м в а й,14,8~15,Output: а й н я о і а о н м в,355,341,14
Аріна Розалія Квітослава Софія Емілія Аріна Діана Денис Дарина Амір,а я а я я а а с а р,10,8~15,Output: а я а я я а а с а р,336,324,12
Есмі Дмитро Барбара Артем Марк Северин Єва Аскольд Анелія Діана Ілай Данило Яна Авенір,і о а м к н а д я а й о а р,14,8~15,Output: і о а м к н а д я а й о а р,352,335,17
Магдалина Вікторія Христина Есмі Єфрем Андрій Анелія Ярина Аскольд Лео Дарина Тадей,а я а і м й я а д о а й,12,8~15,Output: а я а і м й я а д о о а й,348,331,17
Авенір Леві Даниїл Олександра Мія Артем Амір Ярослав Тімур,р і л а я м р в р,9,8~15,Output: р і л а я м р р,327,317,10
Сінан Богдан Лєтті Анелія Андрій Георгій Анастасія Веремій Асаф Ярема Владислав,н н і я й й я й ф а в,11,8~15,Output: н н і я й й я й ф а в,349,333,16
Христина Алан Єфрем Алім Магдалина Олександра Таїсія Андрій Злата Давид Леонард Ілай,а н м м а а я й а д д й,12,8~15,Output: а н м а а я й а д д й,348,333,15
Заріна Самуїл Анелія Павло Дмитро Заріна Алан Мія Авенір Яків Сарра,а л я о о а н я р в а,11,8~15,Output: а л я о о а н я р в а,338,325,13
Алан Сарра Богдан Уляна Аделіна Вероніка Рамазан Аріна Еліс Рувим,н а н а а а н а с м,10,8~15,Output: н а н а а а н а с м,329,317,12
Арсен Естер Тадей Єремія Левій Алан Олександр Захар Алім Лукас,н р й я й н р р м с,10,8~15,Output: н р й я й н р р м с,334,320,14
Еліс Емілія Матвій Олександр Еней Магдалина Єва Наомі Тальха Ян,с я й р й а а і а н,10,8~15,Output: с я й р й а а і а а н,336,321,15
Ярема Єремія Ярослав Анісія Христина Емілія Заріна Меланія Олександр Арсен Наомі Данило Стефанія Андрій,а я в я а я а я р н і о я й,14,8~15,Output: а я в я а я а я р н і о я й,362,345,17
Есфір Лєтті Еней Анастасія Асаф Алім Даниїл Тимофій Ангеліна Ангеліна Алан Магдалина Еліна Меланія,р і й я ф м л й а а н а а я,14,8~15,Output: р і й я ф м л й а а н а а я,366,348,18
Аскольд Матвій Ярема Анна Назар Аліна Сінан Рамазан Алім,д й а а р а н н м,9,8~15,Output: д й а а р а н н м,326,314,12
Алім Софія Тімур Владислав Тім Яна Анелія Северин Квітослава Гордій Матвій Софія,м я р в м а я н а й й я,12,8~15,Output: м я р в м а я н а й й я,349,333,16
Барбара Алім Ілай Аделіна Арсен Олівія Тадей Марк Роман Артем Діана Стефанія Суламіта,а м й а н я й к н м а я а,13,8~15,Output: а м й а н я й к н м а я а,352,335,17
