input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Philipp Manfred Jens Jens Uwe Jutta Bernd Bernd Anna Joachim Brigitte Uwe Philipp Hans Heike Bärbel Joachim Sven Martina Ivonne Wolfgang Bärbel,p d s s e a d d a m e e p s e l m n a e g l,22,22~30,Output: p d s s e a d d a m e e p s e l m n a g l,224,201,23
Dirk Bernd Angelika Anja Birgit Susanne Kerstin Petra Jörg Jutta Petra Katharina Susanne Rainer Thorsten Karin Ulrike Karin Dirk Ivonne Sabine Anna Ute Brigitte Matthias Bettina,k d a a t e n a g a a a e r n n e n k e e a e e s a,26,22~30,Output: k d a a t e n a g a a e r n n e n k e a a e a e s a a e s a,240,208,32
Sabine Rainer Monika Jürgen Ralph Angelika Markus Wolfgang Anja Bettina Dirk Birgit Sven Markus Monika Anja Jan Markus Rainer Jan Susanne Sven Philipp Heike Markus Dirk,e r a n h a s g a a k t n s a a n s r n e n p e s k,26,22~30,Output: e r a n h a s g a a k t n s a a n s e n p e s k,228,202,26
Jan Manfred Jörg Jörg Brigitte Kerstin Karin Sven Jens Klaus Bärbel Karin Susanne Stefanie Philipp Manfred Thomas Uwe Thorsten Markus Jutta Jürgen Markus Angelika Bernd,n d g g e n n n s s l n e e p d s e n s a n s a d,25,22~30,Output: n d g g e n n n s s l n e e p d s e n s a n d,233,208,25
Jörg Manfred Ulrike Stefanie Kerstin Jens Sven Klaus Bettina Dirk Bernd Stefan Birgit Thomas Jan Bettina Manfred Bettina Petra Sven Sven Stefan Bettina Stefan,g d e e n s n s a k d n t s n a d a a n n n a n,24,22~30,Output: g d e e n s n s a k d n t s n a d a a n n a n,224,199,25
Klaus Sven Ivonne Ivonne Anna Katharina Ulrike Rainer Angelika Brigitte Wolfgang Thomas Monika Ute Karin Jürgen Jörg Stefanie Bernd Jutta Philipp Jens Martina Hans Ulrike Heike,s n e e a a e r a e g s a e n n g e d a p s a s e e,26,22~30,Output: s n e e a a e r a e g s a e n n g e d a p s a a s e,237,209,28
Stefan Anna Karin Bernd Thomas Philipp Jan Ivonne Hans Stefanie Thorsten Thomas Petra Joachim Rainer Ute Susanne Heike Jutta Jürgen Thomas Martina Jutta Markus,n a n d s p n e s e n s a m r e e e a n s a a s,24,22~30,Output: n a n d s p n e s e n s a m r e e e a n s a a s,226,200,26
Philipp Jens Joachim Petra Birgit Martina Bettina Ute Jan Joachim Ivonne Anja Kerstin Klaus Markus Kerstin Anna Joachim Stefanie Bernd Stefan Ulrike Jutta Hans Ivonne Karin Jürgen Anja,p s m a t a a e n m e a n s s n a m e d n e a s e n n a,28,22~30,Output: p s m a t a a e n m e a n s s a m e d n e a s e n n a,240,211,29
Jörg Philipp Markus Ulrike Philipp Matthias Karin Philipp Jens Jens Brigitte Ralph Bärbel Stefan Anja Katharina Ralph Ivonne Anna Brigitte Ulrike Thomas Monika Sven Ralph Matthias Stefanie Ivonne,g p s e p s n p s s e h l n a a h e a e e s a n h s e e,28,22~30,Output: g p s e p s n p s s e h l n a a h e a e e e s a n h s e e,237,206,31
Stefanie Brigitte Bettina Stefanie Joachim Monika Bettina Philipp Markus Uwe Bärbel Joachim Heike Bettina Uwe Heike Bettina Heike Ivonne Kerstin Ivonne Jürgen Anja Jürgen,e e a e m a a p s e l m e a e e a e e n e n a n,24,22~30,Output: e e a e m a a p s e l m e a e e a e e n n e n a n,240,213,27
Stefan Uwe Ivonne Heike Jutta Bernd Jörg Thorsten Anna Jens Ivonne Sabine Katharina Jens Birgit Martina Karin Ulrike Klaus Monika Thorsten Sabine,n e e e a d g n a s e e a s t a n e s a n e,22,22~30,Output: n e e e a d g n a s e e a s t a n e s a e n,224,200,24
Heike Bettina Sven Ralph Heike Kerstin Thorsten Brigitte Karin Rainer Thomas Petra Bernd Manfred Rainer Markus Ute Karin Martina Angelika Sabine Stefan Thomas Kerstin,e a n h e n n e n r s a d d r s e n a a e n s n,24,22~30,Output: e a n h e n n e n r s a d d r s e n a a e n s n,228,202,26
Jürgen Sven Katharina Petra Sabine Bernd Sabine Ivonne Hans Ute Heike Birgit Stefanie Bernd Sabine Markus Rainer Uwe Thomas Ivonne Brigitte Jan,n n a a e d e e s e e t e d e s r e s e e n,22,22~30,Output: n n a a e d e e s e e t e d e s r e s e e n,226,202,24
Jörg Susanne Jürgen Kerstin Kerstin Manfred Jörg Jens Bernd Ute Bernd Klaus Jens Wolfgang Thomas Manfred Ralph Jutta Uwe Petra Bettina Manfred Katharina Katharina Heike Martina,g e n n n d g s d e d s s g s d h a e a a d a a e a,26,22~30,Output: g e n n n d g s d e d s s g s d h a e a a d a a e a,238,210,28
Uwe Matthias Ute Dirk Markus Wolfgang Ivonne Martina Monika Sven Brigitte Wolfgang Markus Sven Markus Brigitte Bernd Ulrike Karin Markus Jens Birgit Matthias Jutta Brigitte Heike Karin,e s e k s g e a a n e g s n s e d e n s s t s a e e n,27,22~30,Output: e s e k s g e a a n e g s n s e d e n s s t s a e e n,235,206,29
Stefan Sabine Sven Birgit Matthias Jan Rainer Bettina Karin Ulrike Wolfgang Bärbel Karin Petra Jens Stefanie Markus Angelika Rainer Petra Anja Karin,n e n t s n r a n e g l n a s e s a r a a n,22,22~30,Output: n e n t s n r a n e g l n a s e s a a r a a n,221,196,25
Thomas Monika Jens Thomas Petra Jutta Dirk Thomas Jan Ute Birgit Jens Sven Rainer Birgit Jürgen Kerstin Ralph Thomas Ute Ivonne Jan Rainer Rainer Jens,s a s s a a k s n e t s n r t n n h s e e n r r s,25,22~30,Output: s a s s a a k s n e t s n r t n n h s e e n r r s,226,199,27
Anja Matthias Monika Stefan Angelika Jörg Monika Rainer Martina Susanne Sven Jutta Anna Birgit Markus Katharina Ralph Philipp Dirk Manfred Jörg Ute Uwe Bernd Matthias Monika Jan Ivonne,a s a n a g a r a e n a a t s a h p k d g e e d s a n e,28,22~30,Output: a s a n a g a r a e n a a t s a h p k d d g e e d s a n e,240,209,31
Rainer Petra Angelika Karin Wolfgang Joachim Jens Matthias Petra Heike Jutta Kerstin Jens Petra Bettina Stefanie Jutta Heike Ralph Thomas Bettina Dirk Sven,r a a n g m s s a e a n s a a e a e h s a k n,23,22~30,Output: r a a n g m s s a e a n s a a e a e h s a k n,221,196,25
Ivonne Martina Matthias Ivonne Dirk Sven Angelika Bettina Birgit Jürgen Wolfgang Karin Martina Monika Stefanie Jutta Thomas Klaus Bernd Manfred Anja Rainer Anna Uwe Stefan,e a s e k n a a t n g n a a e a s s d d a r a e n,25,22~30,Output: e a s e k n a a t n g n a a e a s s d d a r a e n,231,204,27
Ivonne Ivonne Ute Uwe Wolfgang Birgit Stefan Anja Brigitte Klaus Susanne Markus Joachim Angelika Stefanie Thorsten Birgit Brigitte Martina Joachim Stefanie Martina Wolfgang Anja Manfred Stefan,e e e e g t n a e s e s m a e n t e a m e a g a d n,26,22~30,Output: e e e e g t n a e s e s m a e n t t e a m e a d n,236,209,27
Klaus Katharina Dirk Katharina Ute Birgit Dirk Sven Markus Kerstin Stefan Birgit Markus Manfred Jürgen Kerstin Ulrike Jens Philipp Matthias Jens Angelika Sven Susanne Ulrike Ute Uwe,s a k a e t k n s n n t s d n n e s p s s a n e e e e,27,22~30,Output: s a k a e t k n s n n t s d n n s e s p s s a n e e e e,237,207,30
Bärbel Petra Thomas Rainer Klaus Anna Rainer Jan Angelika Jutta Ralph Ulrike Monika Martina Philipp Anna Birgit Ralph Jan Stefan Monika Rainer Anja Anna Sabine Sven Anja,l a s r s a r n a a h e a a p a t h n n a r a a e n a,27,22~30,Output: l a s r s a r n a a h e a a p a t h n n a r a a e n a,231,202,29
Martina Stefanie Thomas Birgit Jens Kerstin Ulrike Hans Thorsten Bettina Kerstin Bärbel Joachim Manfred Sabine Klaus Katharina Joachim Jörg Birgit Monika Martina Brigitte Kerstin Birgit Hans Jörg Ivonne Ulrike,a e s t s n e s n a n l m d e s a m g t a a e n t s g e e,29,22~30,Output: a e s t s n e s n a n l m d e s a m m g t a a e n t s g t s g,252,219,33
Thomas Ulrike Matthias Sven Hans Monika Ralph Uwe Jörg Petra Kerstin Ute Dirk Matthias Hans Jan Stefan Birgit Angelika Jörg Sven Angelika Bernd Petra Dirk Jutta Jan Monika,s e s n s a h e g a n e k s s n n t a g n a d a k a n a,28,22~30,Output: s e s n s a h e g a n e k s s n a a g n a d a n a,231,204,27
Klaus Sabine Jürgen Stefan Joachim Hans Heike Ivonne Petra Hans Joachim Anna Bernd Matthias Thomas Manfred Jens Angelika Stefanie Bernd Katharina Jens Karin Klaus Philipp Kerstin Kerstin,s e n n m s e e a s m a d s s d s a e d a s n s p n n,27,22~30,Output: s e n n m s e e a s m a d s s d s a s e d a s n s p n n,236,206,30
Heike Jörg Jörg Sven Wolfgang Ute Birgit Ute Joachim Anna Matthias Philipp Stefanie Anja Thomas Ute Stefan Katharina Joachim Dirk Kerstin Kerstin Joachim Ralph Anna Jürgen Jürgen Susanne Stefan,e g g n g e t e m a s p e a s e n a m k n n m h a n n e n,29,22~30,Output: e g g n g e t e m a s p e a s e n a m k n n m h a n n e n,248,217,31
Thomas Bärbel Bernd Matthias Bärbel Anna Jutta Sven Ivonne Katharina Markus Klaus Thorsten Ivonne Jens Wolfgang Martina Ivonne Anja Heike Kerstin Stefanie Martina Dirk Susanne Katharina Stefanie Stefan,s l d s l a a n e a s s n e s g a e a e n e a k e a e n,28,22~30,Output: s l d s l a a n e a s s n e s g a e e n e e n e a e n e n,241,210,31
Bernd Petra Joachim Ute Thorsten Rainer Stefanie Jens Anna Birgit Philipp Joachim Jutta Stefanie Martina Brigitte Manfred Ulrike Bernd Thomas Joachim Jens Sabine Monika,d a m e n r e s a t p m a e a e d e d s m s e a,24,22~30,Output: d a m e n r e s a t p m a e a e d e s m s e a,230,205,25
Hans Jens Birgit Philipp Ute Angelika Anja Monika Rainer Thomas Dirk Karin Ivonne Jörg Heike Anja Uwe Joachim Jürgen Klaus Jutta Jens Jan,s s t p e a a a r s k n e g e a e m n s a s n,23,22~30,Output: s s t p e a a a r s k n e g e a e m n s a s n,226,201,25
Stefanie Kerstin Manfred Jens Anna Uwe Ivonne Thomas Sabine Jürgen Stefanie Ivonne Jens Ute Dirk Uwe Dirk Monika Wolfgang Kerstin Matthias Bärbel Bettina Joachim Joachim Jutta Petra Heike,e n d s a e e s e n e e s e k e k a g n s l a m m a a e,28,22~30,Output: e n d s a e e s e n e e s e k e k a g n s s l a m m a a e,242,211,31
Bettina Brigitte Matthias Stefan Jens Thomas Stefanie Monika Klaus Susanne Matthias Susanne Sven Matthias Petra Brigitte Ralph Anna Bettina Matthias Anja Kerstin Anja Monika Katharina Matthias Kerstin,a e s n s s e a s e s e n s a e h a a s a n a a a s n,27,22~30,Output: a e s n s s e a s e s e n s a e h a a s a n a a a s n,233,204,29
Kerstin Sabine Ute Katharina Stefanie Manfred Brigitte Angelika Bernd Markus Heike Jörg Thorsten Matthias Angelika Bernd Thorsten Anna Kerstin Anna Bärbel Monika Dirk Markus Kerstin Ulrike Jürgen Heike,n e e a e d e a d s e g n s a d n a n a l a k s n e n e,28,22~30,Output: n e e a e d e a d s e g n s a d n a n a l a k s n e n,244,215,29
Angelika Sven Joachim Jan Anja Klaus Stefanie Joachim Manfred Matthias Jens Thorsten Klaus Ivonne Martina Bernd Bärbel Heike Bärbel Jens Martina Anna Sabine Stefan Sabine Ralph Bettina Joachim Bärbel,a n m n a s e m d s s n s e a d l e l s a a e n e h a m l,29,22~30,Output: a n m n a s e m d s s n s e a d l e l s a a e n e h a m l,245,214,31
Katharina Ivonne Ralph Stefan Katharina Ivonne Sven Thomas Ulrike Monika Susanne Wolfgang Ulrike Petra Brigitte Heike Angelika Jörg Jürgen Bärbel Klaus Brigitte,a e h n a e n s e a e g e a e e a g n l s e,22,22~30,Output: a e h n a e n s e a e g e a e e a g n l s e,229,205,24
Klaus Hans Jens Katharina Sabine Klaus Ulrike Brigitte Joachim Jens Ulrike Ulrike Ulrike Ulrike Ute Stefanie Anja Sabine Susanne Martina Anja Jörg Matthias Jan Jan,s s s a e s e e m s e e e e e e a e e a a g s n n,25,22~30,Output: s s s a e s e e m s e e e e e e a e e a a g s n n,232,205,27
Stefan Kerstin Klaus Stefanie Hans Martina Anna Birgit Thomas Karin Anna Karin Thomas Joachim Hans Bettina Jens Joachim Brigitte Jörg Martina Rainer Jörg Manfred Karin Wolfgang Karin Sabine,n n s e s a a t s n a n s m s a s m e g a r g d n g n e,28,22~30,Output: n n s e s a a t s n a n s m s a s m e g a r g d n g n e,240,210,30
Joachim Stefan Stefanie Thomas Jens Birgit Ute Markus Manfred Manfred Jürgen Bettina Martina Hans Birgit Ivonne Susanne Ivonne Heike Karin Martina Ivonne Markus Philipp Thomas Katharina Ulrike Joachim,m n e s s t e s d d n a a s t e e e e n a e s p s a e m,28,22~30,Output: m n e s s t e s d d n a a s t e e e e n a e s p s a e m,242,212,30
Klaus Hans Wolfgang Susanne Thomas Manfred Bärbel Ute Thomas Hans Markus Martina Ulrike Heike Susanne Jörg Jutta Philipp Bettina Thomas Angelika Hans Thomas Jens Ulrike Jürgen,s s g e s d l e s s s a e e e g a p a s a s s s e n,26,22~30,,231,203,28
Dirk Uwe Karin Stefan Sabine Anja Rainer Wolfgang Petra Matthias Martina Bärbel Petra Hans Bettina Bärbel Bärbel Hans Hans Jan Jan Karin,k e n n e a r g a s a l a s a l l s s n n n,22,22~30,,219,195,24
Ulrike Sven Kerstin Karin Jan Klaus Sabine Susanne Thomas Jutta Klaus Stefanie Monika Brigitte Thomas Angelika Matthias Joachim Markus Martina Kerstin Thorsten Bettina Monika Brigitte,e n n n n s e e s a s e a e s a s m s a n n a a e,25,22~30,Output: e n n n n s e e s a s e a e s a s m s a n a a e e,232,205,27
Susanne Markus Anja Bettina Manfred Anja Sven Klaus Anna Monika Katharina Wolfgang Heike Angelika Stefan Joachim Jörg Jan Matthias Jan Jürgen Jutta Ralph,e s a a d a n s a a a g e a n m g n s n n a h,23,22~30,Output: e s a a d a n s a a a g e a n m g n s n n a,225,201,24
Matthias Martina Markus Markus Monika Ulrike Ralph Birgit Brigitte Ute Susanne Philipp Angelika Kerstin Joachim Hans Thomas Sven Bettina Markus Thomas Dirk Karin Anja Ute Uwe Monika Matthias,s a s s a e h t e e e p a n m s s n a s s k n a e e a s,28,22~30,Output: s a s s a e h t e e e p a n m s s n a s s k n a e e a s,236,206,30
Manfred Stefan Thorsten Jens Dirk Markus Jörg Sabine Katharina Wolfgang Sven Anna Angelika Wolfgang Philipp Birgit Jürgen Jörg Stefanie Petra Monika Dirk Kerstin Philipp Joachim Manfred Petra Uwe,d n n s k s g e a g n a a g p t n g e a a k n p m d a e,28,22~30,Output: d n n s k s g e a g n a a g t n g e a a k n m d a e,237,209,28
Jörg Susanne Ralph Jürgen Ralph Jan Jens Manfred Sabine Wolfgang Hans Thomas Wolfgang Stefanie Jens Angelika Dirk Rainer Susanne Sabine Martina Hans Jörg Martina Sabine,g e h n h n s d e g s s g e s a k r e e a s g a e,25,22~30,Output: g e h n h n s d e g s s g e s a k r e e a s g a e,229,202,27
Kerstin Dirk Brigitte Jutta Monika Bärbel Bärbel Jürgen Dirk Uwe Manfred Ivonne Anja Bernd Brigitte Petra Susanne Katharina Stefanie Karin Angelika Bettina Susanne Rainer Markus Martina Bettina,n k e a a l l n k e d e a d e a e a e n a a e r s a a,27,22~30,Output: n k e a a l l n k e d e a d e a e a e n a e a e r s a a,246,216,30
Katharina Ute Dirk Rainer Uwe Klaus Susanne Markus Bettina Klaus Dirk Bärbel Jürgen Monika Angelika Uwe Jörg Stefanie Jutta Rainer Jürgen Uwe Thorsten Jörg Martina Stefanie Monika,a e k r e s e s a s k l n a a e g e a r n e n g a e a,27,22~30,Output: a e k r e s e s a s k l n a a e a a r n e n n g a e a,245,216,29
Bernd Heike Sabine Karin Hans Thorsten Ute Jens Heike Susanne Ralph Manfred Jan Ralph Uwe Joachim Manfred Thomas Wolfgang Jörg Jan Thorsten Monika Bärbel Anna Sven Jörg,d e e n s n e s e e h d n h e m d s g g n n a l a n g,27,22~30,Output: d e e n s n e s e e h d n h e m d s g n n a l a n n g,237,208,29
Thomas Sabine Martina Anja Jürgen Klaus Susanne Wolfgang Hans Ulrike Klaus Ralph Jutta Bernd Susanne Stefan Martina Jens Birgit Uwe Heike Kerstin Bernd Wolfgang Monika,s e a a n s e g s e s h a d e n a s t e e n d g a,25,22~30,Output: s e a a n s e g s e s h a d e n a s t e e n d g a,229,202,27
Markus Jutta Ralph Katharina Jutta Heike Brigitte Wolfgang Anja Jürgen Jan Birgit Susanne Anja Ivonne Kerstin Birgit Ivonne Sven Philipp Joachim Karin Markus,s a h a a e e g a n n t e a e n t e n p m n s,23,22~30,Output: s a h a a e e g a n n t e a e n t e n p m n s,229,204,25
Angelika Kerstin Bärbel Kerstin Uwe Thomas Jürgen Kerstin Sven Jürgen Ivonne Jörg Anja Bettina Thorsten Manfred Philipp Matthias Stefanie Matthias Uwe Monika Karin Birgit Birgit Sabine,a n l n e s n n n n e g a a n d p s e s e a n t t e,26,22~30,Output: a n l n e s n n n n e g a a n d p s e s e a n t t e e,242,213,29
Wolfgang Martina Anja Wolfgang Ralph Stefanie Jan Markus Anna Uwe Martina Jörg Bärbel Markus Angelika Bärbel Stefanie Ulrike Angelika Dirk Kerstin Rainer Ulrike Jutta Joachim Uwe Uwe,g a a g h e n s a e a g l s a l e e a k n r e a m e e,27,22~30,Output: g a a g h e n s a e a g l s a e e a k n r e a m e e,237,209,28
Ulrike Jörg Anna Jan Ivonne Anja Jürgen Karin Petra Monika Birgit Manfred Jan Philipp Rainer Susanne Jan Thomas Susanne Markus Jürgen Jens,e g a n e a n n a a t d n p r e n s e s n s,22,22~30,Output: e g a n e a n n a a t d n p r e n s e s e n s,224,199,25
Matthias Uwe Jutta Stefan Sven Anna Ute Rainer Hans Jörg Jutta Manfred Philipp Susanne Anja Klaus Jan Petra Hans Anna Markus Stefan,s e a n n a e r s g a d p e a s n a s a s n,22,22~30,Output: s e a n n a e r s g a d p e a s n a s a n n s n,218,192,26
Hans Jörg Jörg Angelika Matthias Anna Anja Ulrike Stefan Wolfgang Hans Ivonne Bettina Stefanie Angelika Birgit Anja Susanne Thomas Thorsten Ivonne Manfred Susanne Anna Stefanie Stefan Jens,s g g a s a a e n g s e a e a t a e s n e d e a e n s,27,22~30,Output: s g g a s a a e n g s e a e a t a e s s n e d e a e n s,235,205,30
Sven Ute Bernd Thomas Petra Ute Ivonne Ivonne Joachim Hans Philipp Bärbel Jörg Hans Brigitte Bernd Petra Anna Katharina Heike Angelika Joachim Anna Katharina Ivonne Sven,n e d s a e e e m s p l g s e d a a a e a m a a e n,26,22~30,Output: n e d s a e e e m s p l g s e d a a a e a m a a e n,238,210,28
Bernd Wolfgang Jürgen Kerstin Martina Bernd Hans Kerstin Rainer Karin Angelika Kerstin Ulrike Rainer Ute Stefanie Jens Angelika Birgit Anna Karin Anna Uwe Ivonne,d g n n a d s n r n a n e r e e s a t a n a e e,24,22~30,Output: d g n n a d s n r n a n e r e e s a t a n a e e,230,204,26
Anja Monika Ralph Brigitte Anna Jens Stefanie Joachim Jens Angelika Philipp Klaus Bärbel Klaus Brigitte Anja Jörg Thomas Ulrike Ute Joachim Anna Manfred Ivonne Markus Sven Anja,a a h e a s e m s a p s l s e a g s e e m a d e s n a,27,22~30,Output: a a h e a s e m s a p s l s e a g s e e m a d e s n a,238,209,29
Angelika Markus Kerstin Stefanie Markus Jutta Anja Ulrike Katharina Anna Uwe Thomas Thomas Stefanie Jan Birgit Markus Ralph Petra Thorsten Sabine Manfred,a s n e s a a e a a e s s e n t s h a n e d,22,22~30,Output: a s n e s a a e a a e s s e n t s h e d,217,195,22
Joachim Markus Ute Karin Anna Philipp Ulrike Stefanie Thorsten Ralph Sven Bernd Jens Susanne Bernd Jens Wolfgang Ralph Uwe Brigitte Joachim Bettina Martina,m s e n a p e e n h n d s e d s g h e e m a a,23,22~30,Output: m s e n a p e e n h n d s e d s g h e e m n a,225,200,25
Jürgen Ivonne Ivonne Bernd Anna Hans Manfred Petra Klaus Bernd Anna Dirk Dirk Anna Joachim Dirk Hans Thorsten Dirk Brigitte Kerstin Philipp Wolfgang Manfred Wolfgang,n e e d a s d a s d a k k a m k s n k e n p g d g,25,22~30,Output: n e e d a s d a s d a k k a m k s n p g d g,223,199,24
Jörg Bettina Uwe Heike Bernd Matthias Ulrike Rainer Bärbel Ulrike Karin Bärbel Ralph Klaus Angelika Stefan Heike Rainer Brigitte Martina Jutta Ulrike Uwe Ivonne Stefan Hans Thorsten Uwe Manfred,g a e e d s e r l e n l h s a n e r e a a e e e n s n e d,29,22~30,Output: g a e e d s e r l e n l h s a n e r e a a a e e n n s e d,246,215,31
Sven Jürgen Sven Kerstin Susanne Klaus Jan Jan Bernd Rainer Brigitte Jutta Ralph Martina Manfred Dirk Ulrike Matthias Uwe Jürgen Uwe Karin,n n n n e s n n d r e a h a d k e s e n e n,22,22~30,Output: n n n n e s n n d r e a h a d k e s e n e n,226,202,24
Bettina Martina Dirk Kerstin Sven Stefan Joachim Ivonne Wolfgang Katharina Brigitte Rainer Angelika Birgit Susanne Bernd Uwe Uwe Bärbel Angelika Dirk Kerstin Joachim Ivonne,a a k n n n m e g a e r a t e d e e l a k n m e,24,22~30,Output: a a k n n n m e g a e r a t e e d e e l a k n m e,235,208,27
Sven Jörg Ute Jutta Brigitte Monika Martina Stefanie Matthias Stefan Uwe Jens Brigitte Thorsten Rainer Dirk Monika Philipp Ivonne Martina Bärbel Joachim Dirk Angelika Manfred Philipp,n g e a e a a e s n e s e n r k a p e a l m k a d p,26,22~30,Output: n g e a e a a e s n e s e n r k a p e a l m k a d p,237,209,28
Bernd Ralph Jörg Anja Sabine Jens Philipp Thorsten Angelika Klaus Katharina Jan Stefanie Stefanie Petra Sabine Bärbel Jutta Sabine Monika Rainer Jan Karin Katharina Ivonne,d h g a e s p n a s a n e e a e l a e a r n n a e,25,22~30,Output: d h g a e s p n a s a n e e a e l a e a r n n a a e,234,206,28
Manfred Stefanie Petra Ute Stefan Ute Anja Ivonne Monika Ralph Ralph Ulrike Kerstin Ralph Matthias Manfred Manfred Jan Markus Sven Petra Matthias,d e a e n e a e a h h e n h s d d n s n a s,22,22~30,Output: d e a e n e a e a h h e n h s d d n s n a s,217,193,24
Katharina Stefanie Jürgen Jutta Petra Stefanie Rainer Heike Jan Kerstin Hans Joachim Wolfgang Markus Jürgen Sabine Jürgen Birgit Rainer Jutta Sabine Ulrike Bettina Bärbel Uwe,a e n a a e r e n n s m g s n e n t r a e e a l e,25,22~30,Output: a e n a a e r e n n s m g s n e n t r a e e e a e,240,213,27
Monika Sven Brigitte Kerstin Thomas Matthias Stefan Ulrike Anja Dirk Jutta Sabine Anja Rainer Klaus Hans Sven Sabine Manfred Jutta Thomas Markus Sabine Anna Stefanie Sabine Petra Birgit Sven,a n e n s s n e a k a e a r s s n e d a s s e a e e a t n,29,22~30,Output: a n e n s s n e a k a e a r s s n e d a s s e a e e a a t n,240,208,32
Matthias Jutta Brigitte Katharina Thorsten Jutta Thorsten Susanne Thorsten Jens Anja,s a e a n a n e n s a,11,8~15,Output: s a e a n a n e n s a,194,181,13
Sabine Angelika Ivonne Petra Karin Bärbel Jan Thorsten,e a e a n l n n,8,8~15,Output: e a e a n l n n,184,174,10
Thorsten Thorsten Anja Jörg Markus Katharina Markus Ivonne Klaus Angelika,n n a g s a s e s a,10,8~15,,190,178,12
Ralph Wolfgang Karin Manfred Sven Kerstin Manfred Manfred Jens Monika Thomas Stefanie Angelika Dirk,h g n d n n d d s a s e a k,14,8~15,Output: h g n d n n d d s a s e a k,198,182,16
Ralph Birgit Karin Klaus Ralph Ute Anja Heike Katharina Heike Stefan Kerstin Ivonne,h t n s h e a e a e n n e,13,8~15,Output: h t n s h e a e a e n n e,197,182,15
Monika Rainer Jan Brigitte Ivonne Ute Philipp Philipp Heike Uwe,a r n e e e p p e e,10,8~15,Output: a r n e e e p p e e,189,177,12
Jürgen Dirk Matthias Monika Joachim Kerstin Anna Katharina Jörg Jörg Jens,n k s a m n a a g g s,11,8~15,Output: n k s a m n a a g g s,196,183,13
Manfred Klaus Rainer Jürgen Uwe Jan Petra Sabine Jörg Ulrike Kerstin Jan Anna,d s r n e n a e g e n n a,13,8~15,Output: d s r n e n a e g e n n a,198,183,15
Anna Monika Thomas Petra Jutta Jürgen Kerstin Bernd Bärbel Susanne Jan,a a s a a n n d l e n,11,8~15,Output: a a s a a n n d l e n,193,180,13
Ralph Matthias Birgit Monika Bernd Joachim Stefanie Anna Matthias,h s t a d m e a s,9,8~15,Output: h s t a d m e a s,185,174,11
Thomas Ute Angelika Bettina Angelika Ivonne Kerstin Sabine Brigitte Bettina Joachim Brigitte,s e a a a e n e e a m e,12,8~15,Output: s e a a a e n e e a m e,199,185,14
Jan Dirk Philipp Manfred Petra Katharina Bettina Jörg Jörg Brigitte Hans Wolfgang,n k p d a a a g g e s g,12,8~15,Output: n k p d a a e g g e s g,195,181,14
Ralph Rainer Matthias Ulrike Susanne Jens Angelika Birgit Stefanie,h r s e e s a t e,9,8~15,Output: h r s e e s a t e,185,174,11
Joachim Klaus Monika Markus Philipp Anna Klaus Klaus Anna Anna Kerstin Monika Sabine,m s a s p a s s a a n a e,13,8~15,Output: m s a s p a s s a a n a e,193,178,15
Ute Stefan Sabine Jan Bärbel Dirk Bernd Stefanie Birgit Angelika Jürgen,e n e n l k d e t a n,11,8~15,Output: e n e n l k d e t a n,194,181,13
Jörg Stefan Heike Philipp Hans Bärbel Stefanie Stefan Manfred Uwe Birgit,g n e p s l e n d e t,11,8~15,Output: g n e p s l e n d e t,192,179,13
Monika Philipp Ivonne Jörg Birgit Jens Manfred Uwe Bernd Jörg Ulrike Petra,a p e g t s d e d g e a,12,8~15,Output: a p e g t s d e d g e a,196,182,14
Anja Hans Stefan Sabine Bärbel Thomas Rainer Jutta Uwe,a s n e l s r a e,9,8~15,Output: a s n e l s r a e,186,175,11
Bernd Bärbel Dirk Philipp Stefan Jutta Jürgen Ralph,d l k p n a n h,8,8~15,Output: d l k p n a n h,184,174,10
Uwe Brigitte Uwe Martina Jutta Brigitte Anja Stefanie Dirk Dirk Uwe Thorsten Karin,e e e a a e a e k k e n n,13,8~15,Output: e e e a a e a e k k e n n,200,185,15
Markus Anja Jürgen Markus Rainer Wolfgang Ulrike Stefan Petra Jan Dirk Ralph Thomas Manfred,s a n s r g e n a n k h s d,14,8~15,Output: s a n s r g e n a n k h s d,196,180,16
Markus Monika Manfred Jürgen Wolfgang Rainer Petra Stefanie Joachim,s a d n g r a e m,9,8~15,Output: s a d n g r a e m,188,177,11
Sven Philipp Katharina Kerstin Anna Ute Dirk Heike Jutta Karin Bärbel Dirk Sven Sven,n p a n a e k e a n l k n n,14,8~15,Output: n p a n a e k e a n l k n n,201,185,16
Anja Martina Ivonne Joachim Martina Sabine Birgit Thomas Jutta Ute Sven Rainer Bärbel Klaus,a a e m a e t s a e n r l s,14,8~15,Output: a a e m a e t s a e n r l s,203,187,16
Philipp Susanne Bettina Bärbel Birgit Birgit Rainer Thomas Karin Joachim Uwe,p e a l t t r s n m e,11,8~15,Output: p e a l t t r s n m e,194,181,13
Jörg Jens Angelika Anja Susanne Monika Birgit Jutta Thomas Anja Philipp Uwe Philipp Matthias,g s a a e a t a s a p e p s,14,8~15,Output: g s a a e a t a s a p e p s,199,183,16
Klaus Monika Stefan Sabine Manfred Bernd Uwe Matthias,s a n e d d e s,8,8~15,Output: s a n e d d e s,182,172,10
Jan Susanne Wolfgang Katharina Sabine Birgit Philipp Klaus Anna Petra Dirk Jens Anja,n e g a e t p s a a k s a,13,8~15,,193,178,15
