input,out,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Максим Єва Естер Лея Софія Ельдар Аріна Барбара Ярослав Богдан Аріна Тиміш Есмі Ельдар Арсен Мартін Назар Вікторія Артем Авенір Ярослав Квітослава Олександра Еліс Амір Данило Олександра Даяна,м а р я я р а а в н а ш і р н н р я м р в а а с р о а а,28,22~30,Output: м а р а я а р а а а а р а р н р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а р а,461,296,165
Лєтті Андрій Арсен Макар Рахіль Роман Стефанія Аліна Есмі Соломія Ярина Олександр Лео Еліс Яна Агата Еней Максим Алім Естер Міран Ярема Орися Есмі Соломія Анастасія Самуїл,і й н р ь н я а і я а р о с а а й м м р н а я і я я л,27,22~30,Output: і й й р х і я а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,455,296,159
Яна Агата Захар Ярема Георгій Даниїл Еліс Лука Данило Вікторія Северин Магдалина Заріна Лєтті Заріна Георгій Тімур Георгій Олівія Таїсія Міран Андрій Лео Андрій Максим,а а р а й л с а о я н а а і а й р й я я н й о й м,25,22~30,Output: а а р а Я а Л о Д В М З З Т Т О М А Л А О М А Л,317,291,26
Ярина Георгій Ілай Вікторія Тадей Сарра Гордій Денис Амір Нестор Сарра Авенір Рувим Самуїл Алан Квітослава Естер Тимофій Вікторія Алан Максим Ярина Емілія Єфрем Мія Вероніка Рахіль Владислав,а й й я й а й с р р а р м л н а р й я н м а я м я а ь в,28,22~30,Output: а й й а а й а а а р а р р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,465,300,165
Емілія Леві Еліна Ян Яків Єфрем Ян Лея Веремій Тіна Емма Сарра Владислав Аліна Злата Мартін Агата Анісія Ян Вероніка Анелія Авенір Стефанія Тімур Марк Христина Тадей Лєтті,я і а н в м н я й а а а в а а н а я н а я р я р к а й і,28,22~30,Output: а й а Я в Єм Я Ля В Т Е С В А З М А А В С Т М Х Т Л,329,300,29
Самуїл Максим Софія Алан Таїсія Яків Андрій Суламіта Рувим Олександр Владислав Єремія Діана Соломія Орися Лукас Тадей Еліс Алім Анелія Роман Мія Лука Аделіна,л м я н я в й а м р в я а я я с й с м я н я а а,24,22~30,Output: л м а а я к й й а а а р в а я а а а а а а а а а а,318,291,27
Еліс Наомі Еріка Ян Ангеліна Христина Тадей Гордій Рахіль Амір Даяна Марк Емілія Уляна Аделіна Есфір Олександр Яків Стефанія Міран Владислав Даяна Данило Анна Георгій Дмитро Лея Ян,с і а н а а й й ь р а к я а а р р в я н в а о а й о я н,28,22~30,Output: С І А Я А А Т Й Р Х А Р А М Д А У А Е О Я В М В Д А Г Д Л Я Н,333,300,33
Леві Асаф Тиміш Ярина Анастасія Самуїл Лєтті Аріна Емілія Єлизавета Суламіта Северин Соломія Ян Єфрем Георгій Тиміш Тиміш Лєтті Амір Леві Марк Дмитро Вікторія Єлизавета Соломія Сінан,і ф ш а я л і а я а а н я н м й ш ш і р і к о я а я н,27,22~30,Output: і ф ш а а а л а а а а н р н і й й і й а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,443,301,142
Ангеліна Еней Аскольд Леонард Наомі Олександр Олівія Еріка Назар Арсен Естер Рувим Аліна Єремія Тадей Авенір Уляна Олександра Тимофій Єлизавета Квітослава Павло Єва,а й д д і р я а р н р м а я й р а а й а а о а,23,22~30,Output: а й д р і О а Е р О Р А Е Т У А Є Т Є К П Є,309,285,24
Естер Матвій Дарина Анісія Максим Емма Мілана Розалія Наомі Міран Ярослав Ярема Аліна Олександр Анелія Лея Анна Мілана Артем Меланія Розалія Наомі Барбара Анелія,р й а я м а а я і н в а а р я я а а м я я і а я,24,22~30,Output: р й а а а М а Я а А О А А А А А А А Р А А А А,311,286,25
Есфір Лєтті Данило Олександра Мілана Розалія Еней Ілай Еліс Дмитро Еліна Еліна Наомі Олександр Софія Лєтті Даниїл Денис Северин Макар Орися Рувим Діана Яків Ангеліна,р і о а а я й й с о а а і р я і л с н р я м а в а,25,22~30,Output: р і о а а я я й а а і а і а р а о і а н р і а р у м,321,293,28
Назар Левій Ярина Алан Аделіна Олександра Естер Самуїл Софія Мілана Аскольд Наомі Орися Рамазан Северин Георгій Уляна Амір Тім Ярема Розалія Тиміш Тіна Емілія Богдан Тіна Анелія Мартін,р й а н а а р л я а д і я н н й а р м а я ш а я н а я н,28,22~30,Output: р й а а а а а а л а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,400,296,104
Ярема Таїсія Тимофій Рамазан Артем Аліна Есфір Даяна Христина Веремій Анастасія Тім Олександра Северин Мія Яків Георгій Тимофій Арсен Марк Софія Анастасія Захар Алан Мія Єва,а я й н м а р а а й я м а н я в й й н к я я р н я а,26,22~30,Output: а а й н а а а я а а а й а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,447,294,153
Авенір Яків Емма Матвій Захар Емілія Естер Суламіта Естер Арсен Міран Анна Тальха Леонард Анісія Розалія Єремія Гордій Лея Леонард Олександра Самуїл Аліна Есмі Денис Ян Захар,р в а й р я р а р н н а а д я я я й я д а л а і с н р,27,22~30,Output: р в а й а а а а а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,454,295,159
Авенір Тальха Тімур Макар Даниїл Єва Стефанія Ангеліна Софія Христина Аскольд Алан Максим Квітослава Ярина Тальха Еріка Даяна Анелія Сарра Олександр Ярема Єлизавета Веремій Міран Давид Тіна Леонард Мартін,р а р р л а я а я а д н м а а а а а я а р а а й н д а д н,29,22~30,Output: р а р р л а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,476,305,171
Ярина Яків Єлизавета Роман Магдалина Христина Розалія Павло Марк Аріна Марк Макар Рамазан Владислав Дарина Леві Аделіна Лео Лука Рахіль Анісія Артем,а в а н а а я о к а к р н в а і а о а ь я м,22,22~30,Output: а в а а Н а А о О А а Н Р В А А Л А А Р Л Р А,306,281,25
Гордій Соломія Стефанія Емілія Еней Анастасія Анісія Ярослав Денис Рахіль Асаф Олександр Єфрем Еліна Ангеліна Гордій Павло Павло Єлизавета Мілана Єфрем Еней Алан,й я я я й я я в с ь ф р м а а й о о а а м й н,23,22~30,Output: й а а я я а а а в а а р а а а а а а а а а а а,316,291,25
Еріка Еліна Алан Таїсія Емма Таїсія Амір Сарра Ярина Олівія Назар Злата Авенір Христина Авенір Владислав Сінан Олександр Діана Нестор Денис Леві Таїсія Уляна Андрій Роман Орися Анна Амір,а а н я а я р а а я р а р а р в н р а р с і я а й н я а р,29,22~30,Output: а а а н а а а р а я а р р р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,451,305,146
Лео Ян Тімур Тімур Марк Діана Сінан Анелія Тадей Орися Арсен Тім Міран Анастасія Лея Назар Яків Мілана Леві Ілай Анісія Лєтті,о н р р к а н я й я н м н я я р в а і й я і,22,22~30,Output: о н р р к а а я я я я я я а а а а а а а,302,280,22
Роман Сарра Заріна Вікторія Богдан Анастасія Денис Даниїл Данило Анісія Рахіль Стефанія Леві Амір Діана Нестор Веремій Христина Павло Даниїл Лео Авенір Авенір Мартін Наомі Андрій Назар Владислав,н а а я н я с л о я ь я і р а р й а о л о р р н і й р в,28,22~30,Output: н а а я а а с а й а а а а а р а а а а а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,440,304,136
Нестор Вікторія Тіна Тиміш Наомі Захар Мартін Розалія Алім Захар Артем Алім Соломія Лєтті Єремія Еней Сінан Андрій Анісія Нестор Владислав Ельдар Соломія Еліна Меланія Нестор Заріна Яків,р я а ш і р н я м р м м я і я й н й я р в р я а я р а в,28,22~30,Output: р а а і ш і М а я а р а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,466,301,165
Алім Естер Еліс Еріка Леонард Олівія Ілай Арсен Нестор Давид Єва Діана Сінан Макар Еней Дарина Лео Ярина Вероніка Мія Анна Анна Лука Авенір Есмі Олівія Арсен Ілай Авенір,м р с а д я й н р д а а н р й а о а а я а а а р і я н й р,29,22~30,Output: м р а а д а І а Н Д Є Д С М Е Л Я В М А А Л А Е О А І А Е Р,327,295,32
Квітослава Тимофій Амір Еней Яна Тальха Таїсія Тиміш Павло Аделіна Вероніка Назар Емма Ангеліна Тальха Богдан Максим Єва Анастасія Агата Наомі Тимофій Веремій Вікторія Мія Єва Тім Павло,а й р й а а я ш о а а р а а а н м а я а і й й я я а м о,28,22~30,Output: а й р й а а я а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,359,294,65
Суламіта Еліна Левій Роман Георгій Богдан Ангеліна Рувим Ангеліна Есмі Ярина Аскольд Єремія Северин Матвій Олександр Захар Левій Розалія Ангеліна Роман Еріка Єремія Рамазан Таїсія Рахіль Лея Олександр,а а й н й н а м а і а д я н й р р й я а н а я н я ь я р,28,22~30,Output: а а й й Г й А а Р Я А Є С М Я А Є Р Е Є Р Р Р Л Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р Р,407,304,103
Рамазан Аріна Рахіль Роман Назар Ярина Богдан Олександра Максим Левій Софія Матвій Максим Алім Тадей Олександр Міран Данило Ельдар Леві Естер Павло Ярослав Суламіта,н а ь н р а н а м й я й м м й р н о р і р о в а,24,22~30,Output: н а х л н а я а а й й р а й р а н о й р а н о й р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р а н а р,395,284,111
Єлизавета Вікторія Роман Аліна Еліс Тадей Ілай Сінан Лея Рахіль Анелія Тімур Барбара Дарина Єлизавета Злата Лука Макар Барбара Рахіль Анісія Агата,а я н а с й й н я ь я р а а а а а р а ь я а,22,22~30,Output: а а н а а й й а а а а а а а а а а а а а,306,284,22
Гордій Меланія Лея Андрій Тім Лукас Мілана Мія Даяна Дмитро Барбара Богдан Денис Ярослав Артем Есмі Данило Діана Мілана Назар Захар Лео Анастасія Авенір Сінан Тимофій Владислав,й я я й м с а я а о а н с в м і о а а р р о я р н й в,27,22~30,Output: й а я й й с с а о а а а а р а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,455,296,159
Арсен Лука Даяна Артем Георгій Ян Сарра Алан Розалія Мія Єфрем Ян Левій Лео Лука Стефанія Яна Яна Тім Вероніка Даяна Роман Анна Денис Магдалина Орися,н а а м й н а н я я м н й о а я а а м а а н а с а я,26,22~30,Output: н а а а й Я а а я а а н а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,440,287,153
Естер Яна Левій Тім Ярема Анелія Веремій Лєтті Рахіль Ельдар Олівія Мартін Гордій Богдан Рувим Рахіль Діана Олександр Ельдар Таїсія Аскольд Роман,р а й м а я й і ь р я н й н м ь а р р я д н,22,22~30,Output: р а й й а а я я а а р р р р р р р р р р р р,311,287,24
Тіна Ілай Естер Яків Павло Георгій Леонард Агата Марк Діана Емілія Есмі Амір Сарра Яків Єремія Ангеліна Ярослав Квітослава Єва Авенір Леонард Георгій Мартін Левій Дмитро,а й р в о й д а к а я і р а в я а в а а р д й н й о,26,22~30,Output: а й р Я о Л Д А М Е А С Я Є А Я К В Є А Л Д М Л Д М,320,292,28
Денис Магдалина Амір Магдалина Леві Еліна Ельдар Анелія Аліна Захар Рамазан Магдалина Еліна Вероніка Аріна Аріна Рувим Рахіль Нестор Рамазан Лукас Макар Леонард Анна Левій Арсен Мартін Лєтті Вероніка,с а р а і а р я а р н а а а а а м ь р н с р д а й н н і а,29,22~30,Output: С а а р і а а а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,480,309,171
Аріна Олівія Магдалина Міран Квітослава Олександра Есмі Вікторія Захар Мартін Назар Назар Денис Наомі Аделіна Марк Павло Софія Заріна Аліна Данило Алан Матвій,а я а н а а і я р н р р с і а к о я а а о н й,23,22~30,Output: а а а а а а р а а а а а а а а а а а а а а,305,282,23
Веремій Андрій Владислав Тімур Ярема Ярослав Ярема Анастасія Аскольд Алан Єремія Яна Агата Тіна Северин Магдалина Ілай Тімур Таїсія Тімур Естер Агата Єремія Леонард Анісія Еліна,й й в р а в а я д н я а а а н а й р я р р а я д я а,26,22~30,Output: й й В Я Я Я а а Д А А Є а Т А А Т Е А Є Л А Е,325,300,25
Назар Ельдар Магдалина Анісія Дарина Тім Тадей Тім Ельдар Мія Вероніка Данило Павло Сарра Мілана Агата Ангеліна Тім Анастасія Діана Емілія Уляна Таїсія Георгій Еней Авенір,р р а я а м й м р я а о о а а а а м я а я а я й й р,26,22~30,Output: р р а а я а а й р р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а р,401,299,102
Еліна Діана Веремій Давид Єфрем Есмі Захар Агата Алім Єлизавета Єремія Рахіль Аліна Марк Наомі Софія Ангеліна Тальха Наомі Анісія Тім Емма Еліс Роман Єва Левій Арсен Анастасія,а а й д м і р а м а я ь а к і я а а і я м а с н а й н я,28,22~30,Output: а а й Д Е Є а а а А А Є Р А А М С А Т Н А Т Е Е Р Є Л А А А,332,300,32
Вікторія Ярина Таїсія Назар Соломія Дмитро Лея Олександр Олександра Заріна Есфір Вероніка Алан Дарина Захар Матвій Єлизавета Дмитро Олівія Ілай Анастасія Розалія Ярема Захар Гордій,я а я р я о я р а а р а н а р й а о я й я я а р й,25,22~30,Output: а а а р а а о р а а я а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,419,292,127
Гордій Веремій Нестор Роман Алім Арсен Лука Тальха Асаф Еліс Сінан Леонард Рамазан Северин Владислав Олександра Єремія Лукас Есфір Максим Вікторія Андрій,й й р н м н а а ф с н д н н в а я с р м я й,22,22~30,Output: й й р н н а а а х а а р н а а а а а а а а а а а а а а а а а,314,282,32
Роман Ілай Барбара Олександра Роман Агата Георгій Соломія Діана Уляна Яків Георгій Левій Роман Сінан Олександра Анелія Северин Еріка Лея Владислав Квітослава Лукас,н й а а н а й я а а в й й н н а я н а я в а с,23,22~30,Output: н й а а а а я а а й й а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,418,283,135
Лука Самуїл Єфрем Леонард Тадей Емілія Владислав Рамазан Левій Богдан Яна Естер Асаф Леві Самуїл Діана Дмитро Мілана Леонард Мілана Агата Мілана Уляна Асаф Даяна Ілай,а л м д й я в н й н а р ф і л а о а д а а а а ф а й,26,22~30,Output: а л м д а я в н й а а а ф а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,395,297,98
Авенір Авенір Макар Владислав Аделіна Леонард Гордій Тиміш Павло Еріка Мартін Авенір Гордій Лєтті Соломія Назар Левій Сінан Анна Захар Вероніка Анелія Еней Даяна Таїсія Андрій Уляна,р р р в а д й ш о а н р й і я р й н а р а я й а я й а,27,22~30,Output: р р р В слвн ард д Ек Мн р Грд Лт Слм Нзр Лв Снн н Зхр Врнк Енй Дйн Тс Андр Ульн,349,297,52
Тальха Даяна Єфрем Ярослав Таїсія Тиміш Христина Артем Нестор Даяна Дарина Павло Амір Анастасія Сінан Ян Денис Барбара Нестор Денис Роман Яна Барбара Христина Емма Авенір Алім Меланія,а а м в я ш а м р а а о р я н н с а р с н а а а а р м я,28,22~30,Output: а а Єм Я а а Х а А р Н Д Д П А А С Я Д Б Н Д Р Я Б Х Е А А М М А,337,302,35
Емма Давид Дмитро Алан Георгій Тім Северин Суламіта Вероніка Еліна Аліна Олександра Діана Веремій Леонард Вероніка Давид Олександр Артем Тадей Артем Нестор Макар Еріка Розалія,а д о н й м н а а а а а а й д а д р м й м р р а я,25,22~30,Output: а Д о А й Т С С В Е А О Д В Л В Д О А Т А Н М Е Р,319,292,27
Захар Лея Ангеліна Роман Максим Максим Мілана Матвій Олівія Яна Заріна Ярина Георгій Рувим Мія Вероніка Лєтті Ярема Христина Барбара Суламіта Павло Лео,р я а н м м а й я а а а й м я а і а а а а о о,23,22~30,Output: р а а н м м а а я а Р М В Я Я Г М В Л Я Х С Б С П Л,308,280,28
Олександр Мартін Гордій Лєтті Злата Еліс Єремія Гордій Амір Стефанія Аліна Тім Єремія Діана Розалія Тальха Мілана Денис Владислав Арсен Дарина Вікторія Сарра Аріна,р н й і а с я й р я а м я а я а а с в н а я а а,24,22~30,Output: р н й й і а я а р а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,407,293,114
Есмі Квітослава Аскольд Мія Тиміш Уляна Орися Ярослав Роман Магдалина Емма Ангеліна Павло Аріна Еней Ярина Злата Денис Яків Тимофій Олександр Марк Рувим Ілай,і а д я ш а я в н а а а о а й а а с в й р к м й,24,22~30,Output: і а а д а а я а а а а а а а а а а а а а а а а а,313,287,26
Тімур Даяна Ярина Орися Таїсія Самуїл Лука Яна Даяна Сарра Розалія Авенір Амір Богдан Леві Дарина Христина Алім Рувим Еліна Георгій Уляна Сарра,р а а я я л а а а а я р р н і а а м м а й а а,23,22~30,Output: р а а я а я а л а а р а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р а а р,412,286,126
Давид Рувим Рахіль Яна Лука Амір Тімур Ярема Сінан Меланія Данило Емма Діана Христина Северин Квітослава Емілія Агата Тімур Захар Захар Тимофій Дмитро Вероніка Меланія Розалія Даниїл,д м ь а а р р а н я о а а а н а я а р р р й о а я я л,27,22~30,Output: д м л я а а р а н о р а н а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,419,298,121
Еліс Розалія Даяна Мартін Лукас Єремія Самуїл Олександра Злата Гордій Єремія Владислав Сінан Тиміш Рувим Лея Аделіна Агата Владислав Розалія Ярина Ярема Аліна,с я а н с я л а а й я в н ш м я а а в я а а а,23,22~30,Output: С а а Н С Є Л Є В С Р М Л Я А А В Р Я Я,309,287,22
Мілана Суламіта Ангеліна Меланія Тім Емілія Яна Розалія Самуїл Северин Назар Міран Амір Богдан Соломія Анісія Стефанія Аліна Тальха Веремій Дарина Анелія,а а а я м я а я л н р н р н я я я а а й а я,22,22~30,Output: а а а М а я я а Н Р А М А С А А А В А Д А А,310,286,24
Наомі Северин Георгій Левій Лея Ангеліна Єлизавета Наомі Мартін Левій Тиміш Яків Міран Леві Дарина Гордій Матвій Ярина Марк Лео Барбара Ярема Тіна Квітослава Лукас Емма Дмитро,і н й й я а а і н й ш в н і а й й а к о а а а а с а о,27,22~30,Output: і н й й а а а а і н й ш я й а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,407,290,117
Арсен Орися Вікторія Заріна Тімур Рахіль Дмитро Олександр Авенір Лука Ярина Квітослава Барбара Суламіта Міран Міран Ян Денис Орися Міран Олівія Анна Таїсія,н я я а р ь о р р а а а а а н н н с я н я а я,23,22~30,Output: н а а я а р х о р О р а Я а а а а а а а а а а,310,285,25
Ян Леонард Данило Марк Анісія Еліс Роман Левій Мія Сінан Арсен Злата Аскольд Авенір Лука Злата Максим Нестор Тіна Суламіта Есмі Еней,н д о к я с н й я н н а д р а а м р а а і й,22,22~30,Output: н д о а А я й М а З д р Л М З М Н Т С Е Е,301,278,23
Єфрем Роман Соломія Єремія Олександра Анна Ярина Стефанія Софія Дмитро Квітослава Анелія Міран Мія Ярема Ілай Естер Наомі Єлизавета Стефанія Анна Авенір Макар Тадей,м н я я а а а я я о а я н я а й р і а я а р р й,24,22~30,Output: м н а я а а а я а а а о а я а а а р,305,285,20
Аделіна Аріна Павло Георгій Ян Макар Даяна Артем Анісія Асаф Діана Злата Тальха Анна Уляна Софія Барбара Амір Емма Емма Тальха Олександр,а а о й н р а м я ф а а а а а я а р а а а р,22,22~30,Output: а а о й Ян р а а а а а а а а а р а а а а р,307,283,24
Емілія Аріна Тальха Матвій Еріка Агата Сарра Тимофій Анісія Дмитро Агата Захар Макар Арсен Тиміш Еліна Северин Заріна Аскольд Георгій Левій Есмі Лео Олександр Барбара,я а а й а а а й я о а р р н ш а н а д й й і о р а,25,22~30,Output: а а а й Е а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,419,292,127
Олівія Роман Нестор Єфрем Вікторія Ярослав Мартін Северин Таїсія Марк Еріка Есмі Лея Лєтті Еліна Георгій Таїсія Дмитро Левій Дарина Денис Даниїл Ілай,я н р м я в н н я к а і я і а й я о й а с л й,23,22~30,Output: а н р а а в в н я ін р а й а а а й а а а а а а а а а а,317,288,29
Тадей Магдалина Рувим Дмитро Гордій Лукас Ярема Еліна Северин Сінан Артем Ярослав Тальха Діана Тімур Лукас Лукас Софія Тімур Яків Аделіна Емма Міран Ельдар Рамазан Ярина,й а м о й с а а н н м в а а р с с я р в а а н р н а,26,22~30,Output: й а а о о й а а н р р р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,419,296,123
Анісія Олівія Богдан Олександра Соломія Дмитро Амір Стефанія Суламіта Рамазан Сінан Павло Леві Есфір Барбара Денис Міран Тім Ангеліна Алан Тім Яків Ярослав Соломія Злата,я я н а я о р я а н н о і р а с н м а н м в в я а,25,22~30,Output: я а н а а а о а р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,437,290,147
Амір Рахіль Емма Єва Квітослава Магдалина Гордій Тадей Назар Ярослав Міран Даяна Анісія Аскольд Матвій Еріка Рувим Розалія Мія Тадей Авенір Ян Тальха Давид Софія,р ь а а а а й й р в н а я д й а м я я й р н а д я,25,22~30,Output: р л а а а а й р й р а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,441,294,147
Естер Ілай Алан Ян Олівія Христина Амір Тадей Дарина Діана Заріна Георгій Северин Аскольд Давид Мія Давид Аліна Лукас Естер Магдалина Соломія Самуїл Олівія Єлизавета Лео Рамазан Аскольд,р й н н я а р й а а а й н д д я д а с р а я л я а о н д,28,22~30,Output: р й н н а а а я а а я а р н а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,468,303,165
Данило Міран Давид Орися Олівія Веремій Вікторія Еней Максим Алан Есмі Андрій Ян Мартін Владислав Анна Вероніка Андрій Артем Тиміш Данило Леонард Денис Діана Уляна Яна Олівія Тімур,о н д я я й я й м н і й н н в а а й м ш о д с а а а я р,28,22~30,Output: о о д д а а а ї а й р а й а н а а а н а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а а,400,296,104
