Unnamed: 0,input,target,bins,input_ru,pred
91,"I have a head of broccoli, a car, a carrot, a stalk of celery, four cabbages, five potatoes, an onion, a toaster, a yam, an oven, and a garlic.",18,18~25,"Ich habe einen Brokkolikopf, ein Auto, eine Karotte, eine Stange Sellerie, vier Kohlköpfe, fünf Kartoffeln, eine Zwiebel, einen Toaster, eine Yamswurzel, einen Ofen und einen Knoblauch.",Output: 16
92,"I have five dogs, two donkeys, a cat, a pig, a mouse, three bears, a snail, a rabbit, two fish, and a cow.",18,18~25,"Ich habe fünf Hunde, zwei Esel, eine Katze, ein Schwein, eine Maus, drei Bären, eine Schnecke, ein Kaninchen, zwei Fische und eine Kuh.",Output: 16
93,"I have four cabbages, a stalk of celery, a potato, a carrot, three cauliflowers, an apple, a garlic, a lettuce head, two heads of broccoli, an orange, an onion, and four bananas.",21,18~25,"Ich habe vier Kohlköpfe, eine Selleriestange, eine Kartoffel, eine Karotte, drei Blumenkohl, einen Apfel, einen Knoblauch, einen Salatkopf, zwei Brokkoliköpfe, eine Orange, eine Zwiebel und vier Bananen.",Output: 21
94,"I have a bed, five toasters, a microwave, four chairs, four fridges, a table, an oven, and a couch.",18,18~25,"Ich habe ein Bett, fünf Toaster, eine Mikrowelle, vier Stühle, vier Kühlschränke, einen Tisch, einen Ofen und eine Couch.",Output: 17
95,"I have five drums, three accordions, two flutes, three trumpets, a clarinet, a piano, a violin, and two trombones.",18,18~25,"Ich habe fünf Trommeln, drei Akkordeons, zwei Flöten, drei Trompeten, eine Klarinette, ein Klavier, eine Geige und zwei Posaunen.",Output: 17
96,"I have a raspberry, a grape, a peach, an orange, a car, three plums, an apple, a nectarine, three bananas, a strawberry, a blackberry, four fridges, and a stove.",20,18~25,"Ich habe eine Himbeere, eine Traube, einen Pfirsich, eine Orange, ein Auto, drei Pflaumen, einen Apfel, eine Nektarine, drei Bananen, eine Erdbeere, eine Brombeere, vier Kühlschränke und einen Herd.",Output: 20
97,"I have a head of broccoli, three onions, a carrot, two lettuce heads, four stalks of celery, a cauliflower, a yam, a potato, three cabbages, and a garlic.",18,18~25,"Ich habe einen Brokkolikopf, drei Zwiebeln, eine Karotte, zwei Salatköpfe, vier Stangen Sellerie, einen Blumenkohl, eine Yamswurzel, eine Kartoffel, drei Kohlköpfe und einen Knoblauch.",Output: 18
98,"I have three donkeys, a chicken, three bears, a mouse, two goats, three snakes, a frog, a snail, two pigs, and a cow.",18,18~25,"Ich habe drei Esel, ein Huhn, drei Bären, eine Maus, zwei Ziegen, drei Schlangen, einen Frosch, eine Schnecke, zwei Schweine und eine Kuh.",Output: 17
99,"I have a banana, a plum, a raspberry, an apple, two blackberries, a grape, an orange, a strawberry, three peaches, a garlic, and five nectarines.",18,18~25,"Ich habe eine Banane, eine Pflaume, eine Himbeere, einen Apfel, zwei Brombeeren, eine Traube, eine Orange, eine Erdbeere, drei Pfirsiche, einen Knoblauch und fünf Nektarinen.",Output: 16
100,"I have two strawberries, an orange, two raspberries, three plums, a peach, a blackberry, a nectarine, a banana, a grape, and five apples.",18,18~25,"Ich habe zwei Erdbeeren, eine Orange, zwei Himbeeren, drei Pflaumen, einen Pfirsich, eine Brombeere, eine Nektarine, eine Banane, eine Traube und fünf Äpfel.",Output: 17
101,"I have a lettuce head, a yam, a stalk of celery, a potato, four cabbages, four garlics, a cow, four onions, a cauliflower, a head of broccoli, and a carrot.",20,18~25,"Ich habe einen Salatkopf, eine Yamswurzel, eine Selleriestange, eine Kartoffel, vier Kohlköpfe, vier Knoblauchzehen, eine Kuh, vier Zwiebeln, einen Blumenkohl, einen Brokkolikopf und eine Karotte.",Output: 18
102,"I have three snakes, three cats, a dog, a cow, three snails, a donkey, a goat, a duck, three pigs, and a fish.",18,18~25,"Ich habe drei Schlangen, drei Katzen, einen Hund, eine Kuh, drei Schnecken, einen Esel, eine Ziege, eine Ente, drei Schweine und einen Fisch.",Output: 17
103,"I have two plums, a banana, a strawberry, three blackberries, a cauliflower, a head of broccoli, a raspberry, two grapes, five nectarines, and a peach.",18,18~25,"Ich habe zwei Pflaumen, eine Banane, eine Erdbeere, drei Brombeeren, einen Blumenkohl, einen Brokkolikopf, eine Himbeere, zwei Weintrauben, fünf Nektarinen und einen Pfirsich.",Output: 16
104,"I have a plum, a grape, an orange, three raspberries, four strawberries, four nectarines, three bananas, an apple, and a peach.",19,18~25,"Ich habe eine Pflaume, eine Traube, eine Orange, drei Himbeeren, vier Erdbeeren, vier Nektarinen, drei Bananen, einen Apfel und einen Pfirsich.",Output: 18
105,"I have a peach, a blackberry, a grape, three apples, a banana, four plums, two strawberries, a nectarine, three raspberries, and an orange.",18,18~25,"Ich habe einen Pfirsich, eine Brombeere, eine Traube, drei Äpfel, eine Banane, vier Pflaumen, zwei Erdbeeren, eine Nektarine, drei Himbeeren und eine Orange.",Output: 16
106,"I have a yam, four stalks of celery, a bed, two lettuce heads, four couches, a potato, an onion, a head of broccoli, three garlics, and a carrot.",19,18~25,"Ich habe eine Yamswurzel, vier Stangen Sellerie, ein Beet, zwei Salatköpfe, vier Salatköpfe, eine Kartoffel, eine Zwiebel, einen Brokkolikopf, drei Knoblauchzehen und eine Karotte.",Output: 18
107,"I have three fish, a dog, a snail, a duck, a chicken, a goat, a bear, five snakes, a rabbit, and three mice.",18,18~25,"Ich habe drei Fische, einen Hund, eine Schnecke, eine Ente, ein Huhn, eine Ziege, einen Bären, fünf Schlangen, ein Kaninchen und drei Mäuse.",Output: 16
108,"I have two nectarines, two goats, three ducks, two dogs, a strawberry, a frog, a raspberry, three snakes, a rabbit, a cat, a donkey, a snail, and two chickens.",21,18~25,"Ich habe zwei Nektarinen, zwei Ziegen, drei Enten, zwei Hunde, eine Erdbeere, einen Frosch, eine Himbeere, drei Schlangen, ein Kaninchen, eine Katze, einen Esel, eine Schnecke und zwei Hühner.",Output: 21
109,"I have three potatoes, five cabbages, a lettuce head, three peaches, a head of broccoli, an onion, two oranges, a raspberry, a cauliflower, and a stalk of celery.",19,18~25,"Ich habe drei Kartoffeln, fünf Kohlköpfe, einen Salatkopf, drei Pfirsiche, einen Brokkolikopf, eine Zwiebel, zwei Orangen, eine Himbeere, einen Blumenkohl und eine Stange Sellerie.",Output: 18
110,"I have a frog, a cow, a goat, a rabbit, a chicken, a duck, two donkeys, four mice, five cats, and a snake.",18,18~25,"Ich habe einen Frosch, eine Kuh, eine Ziege, ein Kaninchen, ein Huhn, eine Ente, zwei Esel, vier Mäuse, fünf Katzen und eine Schlange.",Output: 16
111,"I have two chickens, a pig, four dogs, a donkey, a duck, a cat, a goat, two mice, five nectarines, and a frog.",19,18~25,"Ich habe zwei Hühner, ein Schwein, vier Hunde, einen Esel, eine Ente, eine Katze, eine Ziege, zwei Mäuse, fünf Nektarinen und einen Frosch.",Output: 18
112,"I have three apples, a grape, a strawberry, two peaches, a plum, four stoves, three nectarines, a bed, a chair, a banana, and a raspberry.",19,18~25,"Ich habe drei Äpfel, eine Traube, eine Erdbeere, zwei Pfirsiche, eine Pflaume, vier Öfen, drei Nektarinen, ein Bett, einen Stuhl, eine Banane und eine Himbeere.",Output: 19
113,"I have a raspberry, a table, three toasters, a nectarine, five apples, a strawberry, a banana, two microwaves, a peach, a blackberry, an orange, a plum, and three grapes.",22,18~25,"Ich habe eine Himbeere, einen Tisch, drei Toaster, eine Nektarine, fünf Äpfel, eine Erdbeere, eine Banane, zwei Mikrowellen, einen Pfirsich, eine Brombeere, eine Orange, eine Pflaume und drei Weintrauben.",Output: 22
114,"I have four couches, a car, a chair, five toasters, a microwave, four beds, a lamp, and a fridge.",18,18~25,"Ich habe vier Sofas, ein Auto, einen Stuhl, fünf Toaster, eine Mikrowelle, vier Betten, eine Lampe und einen Kühlschrank.",Output: 17
115,"I have a piano, a carrot, four onions, a cabbage, a head of broccoli, two yams, three trombones, a cauliflower, three potatoes, a garlic, and a stalk of celery.",19,18~25,"Ich habe ein Klavier, eine Karotte, vier Zwiebeln, einen Kohl, einen Brokkolikopf, zwei Yamswurzeln, drei Posaunen, einen Blumenkohl, drei Kartoffeln, einen Knoblauch und eine Stange Sellerie.",Output: 18
116,"I have a garlic, two onions, three carrots, a cauliflower, four heads of broccoli, a potato, five lettuce heads, a cabbage, four stalks of celery, and a yam.",23,18~25,"Ich habe einen Knoblauch, zwei Zwiebeln, drei Karotten, einen Blumenkohl, vier Brokkoliköpfe, eine Kartoffel, fünf Salatköpfe, einen Kohl, vier Stangen Sellerie und eine Yamswurzel.",Output: 22
117,"I have a cabbage, two carrots, a toaster, a lettuce head, a car, four potatoes, three yams, a chair, a cauliflower, two heads of broccoli, and three garlics.",20,18~25,"Ich habe einen Kohl, zwei Karotten, einen Toaster, einen Salatkopf, ein Auto, vier Kartoffeln, drei Yamswurzeln, einen Stuhl, einen Blumenkohl, zwei Brokkoliköpfe und drei Knoblauchzehen.",Output: 20
118,"I have an apple, two nectarines, a grape, a plum, four raspberries, a stalk of celery, an orange, a lettuce head, a potato, four bananas, five blackberries, and a strawberry.",23,18~25,"Ich habe einen Apfel, zwei Nektarinen, eine Traube, eine Pflaume, vier Himbeeren, eine Selleriestange, eine Orange, einen Salatkopf, eine Kartoffel, vier Bananen, fünf Brombeeren und eine Erdbeere.",Output: 23
119,"I have a snake, four cows, a cat, four pigs, a donkey, a fish, three goats, a drum, a duck, a clarinet, a mouse, and two snails.",21,18~25,"Ich habe eine Schlange, vier Kühe, eine Katze, vier Schweine, einen Esel, einen Fisch, drei Ziegen, eine Trommel, eine Ente, eine Klarinette, eine Maus und zwei Schnecken.",Output: 18
120,"I have a plum, two oranges, an apple, a peach, a banana, four strawberries, a nectarine, a raspberry, five blackberries, and a donkey.",18,18~25,"Ich habe eine Pflaume, zwei Orangen, einen Apfel, einen Pfirsich, eine Banane, vier Erdbeeren, eine Nektarine, eine Himbeere, fünf Brombeeren und einen Esel.",Output: 17
121,"I have two cauliflowers, two potatoes, a raspberry, an onion, a lettuce head, a head of broccoli, four cabbages, a garlic, four carrots, a peach, and three stalks of celery.",21,18~25,"Ich habe zwei Blumenkohl, zwei Kartoffeln, eine Himbeere, eine Zwiebel, einen Salatkopf, einen Brokkolikopf, vier Kohlköpfe, einen Knoblauch, vier Karotten, einen Pfirsich und drei Stangen Sellerie.",Output: 21
122,"I have three apples, a peach, an orange, two raspberries, a banana, a blackberry, a nectarine, four strawberries, two grapes, and two plums.",18,18~25,"Ich habe drei Äpfel, einen Pfirsich, eine Orange, zwei Himbeeren, eine Banane, eine Brombeere, eine Nektarine, vier Erdbeeren, zwei Weintrauben und zwei Pflaumen.",Output: 17
123,"I have two ovens, two toasters, a microwave, three stoves, a table, a lamp, a couch, five fridges, and five chairs.",21,18~25,"Ich habe zwei Öfen, zwei Toaster, eine Mikrowelle, drei Herde, einen Tisch, eine Lampe, ein Sofa, fünf Kühlschränke und fünf Stühle.",Output: 20
124,"I have a plum, five blackberries, two cabbages, two cauliflowers, a banana, a grape, a nectarine, an orange, a raspberry, a carrot, an apple, a strawberry, and a peach.",19,18~25,"Ich habe eine Pflaume, fünf Brombeeren, zwei Kohlköpfe, zwei Blumenkohl, eine Banane, eine Traube, eine Nektarine, eine Orange, eine Himbeere, eine Karotte, einen Apfel, eine Erdbeere und einen Pfirsich.",Output: 20
125,"I have a goat, a lamp, a fish, a duck, a stove, four chickens, a bed, five cats, and three rabbits.",18,18~25,"Ich habe eine Ziege, eine Lampe, einen Fisch, eine Ente, einen Herd, vier Hühner, ein Bett, fünf Katzen und drei Kaninchen.",Output: 16
126,"I have a stove, a toaster, three tables, a lamp, two chairs, three fridges, a microwave, a couch, a car, and four beds.",18,18~25,"Ich habe einen Herd, einen Toaster, drei Tische, eine Lampe, zwei Stühle, drei Kühlschränke, eine Mikrowelle, eine Couch, ein Auto und vier Betten.",Output: 16
127,"I have five bears, three mice, two dogs, a pig, a cow, a rabbit, three snakes, a frog, and a donkey.",18,18~25,"Ich habe fünf Bären, drei Mäuse, zwei Hunde, ein Schwein, eine Kuh, ein Kaninchen, drei Schlangen, einen Frosch und einen Esel.",Output: 16
128,"I have three cauliflowers, a drum, a yam, two lettuce heads, a trumpet, a garlic, a head of broccoli, a cabbage, two stalks of celery, an onion, three carrots, and a piano.",18,18~25,"Ich habe drei Blumenkohl, eine Trommel, eine Yamswurzel, zwei Salatköpfe, eine Trompete, einen Knoblauch, einen Brokkolikopf, einen Kohl, zwei Stangen Sellerie, eine Zwiebel, drei Karotten und ein Klavier.",Output: 18
129,"I have two potatoes, three bears, a fish, a snake, two stalks of celery, a dog, four chickens, a rabbit, a mouse, and two cows.",18,18~25,"Ich habe zwei Kartoffeln, drei Bären, einen Fisch, eine Schlange, zwei Stangen Sellerie, einen Hund, vier Hühner, ein Kaninchen, eine Maus und zwei Kühe.",Output: 16
130,"I have two violins, four flutes, four clarinets, an accordion, three trumpets, a drum, and four trombones.",19,18~25,"Ich habe zwei Geigen, vier Flöten, vier Klarinetten, ein Akkordeon, drei Trompeten, eine Trommel und vier Posaunen.",Output: 19
131,"I have an oven, four toasters, a bed, a stove, a table, a chair, four lamps, a car, and five fridges.",19,18~25,"Ich habe einen Ofen, vier Toaster, ein Bett, einen Herd, einen Tisch, einen Stuhl, vier Lampen, ein Auto und fünf Kühlschränke.",Output: 17
132,"I have a grape, five peaches, a plum, a banana, an orange, a blackberry, a raspberry, four apples, a strawberry, and two nectarines.",18,18~25,"Ich habe eine Traube, fünf Pfirsiche, eine Pflaume, eine Banane, eine Orange, eine Brombeere, eine Himbeere, vier Äpfel, eine Erdbeere und zwei Nektarinen.",Output: 17
133,"I have two beds, a fridge, four ovens, a table, a microwave, four toasters, a car, a lamp, two chairs, and three couches.",20,18~25,"Ich habe zwei Betten, einen Kühlschrank, vier Öfen, einen Tisch, eine Mikrowelle, vier Toaster, ein Auto, eine Lampe, zwei Stühle und drei Sofas.",Output: 18
134,"I have an orange, two blackberries, a nectarine, a peach, five strawberries, a plum, a grape, a banana, two apples, a lamp, and three raspberries.",19,18~25,"Ich habe eine Orange, zwei Brombeeren, eine Nektarine, einen Pfirsich, fünf Erdbeeren, eine Pflaume, eine Traube, eine Banane, zwei Äpfel, eine Lampe und drei Himbeeren.",Output: 18
135,"I have a couch, an oven, three chairs, three fridges, three microwaves, a stove, two beds, two lamps, a toaster, and a table.",18,18~25,"Ich habe eine Couch, einen Ofen, drei Stühle, drei Kühlschränke, drei Mikrowellen, einen Herd, zwei Betten, zwei Lampen, einen Toaster und einen Tisch.",Output: 16
136,"I have a trombone, a violin, a trumpet, an accordion, two drums, a bed, a flute, four pianos, a lamp, and five clarinets.",18,18~25,"Ich habe eine Posaune, eine Geige, eine Trompete, ein Akkordeon, zwei Trommeln, ein Bett, eine Flöte, vier Klaviere, eine Lampe und fünf Klarinetten.",Output: 16
137,"I have a banana, three apples, four blackberries, two peaches, a raspberry, a strawberry, three grapes, a plum, an orange, and a nectarine.",18,18~25,"Ich habe eine Banane, drei Äpfel, vier Brombeeren, zwei Pfirsiche, eine Himbeere, eine Erdbeere, drei Weintrauben, eine Pflaume, eine Orange und eine Nektarine.",Output: 17
138,"I have two ovens, a lettuce head, four cauliflowers, a stalk of celery, two cabbages, a carrot, four heads of broccoli, a lamp, a couch, a garlic, a yam, and an onion.",20,18~25,"Ich habe zwei Öfen, einen Salatkopf, vier Blumenkohl, eine Stange Sellerie, zwei Kohlköpfe, eine Karotte, vier Brokkoliköpfe, eine Lampe, eine Couch, einen Knoblauch, eine Yamswurzel und eine Zwiebel.",Output: 20
139,"I have a car, three beds, three toasters, a stove, a lamp, a table, three fridges, four chairs, a microwave, and a couch.",19,18~25,"Ich habe ein Auto, drei Betten, drei Toaster, einen Herd, eine Lampe, einen Tisch, drei Kühlschränke, vier Stühle, eine Mikrowelle und eine Couch.",Output: 18
140,"I have three strawberries, an apple, an orange, four peaches, a banana, two blackberries, three plums, a nectarine, a raspberry, and a grape.",18,18~25,"Ich habe drei Erdbeeren, einen Apfel, eine Orange, vier Pfirsiche, eine Banane, zwei Brombeeren, drei Pflaumen, eine Nektarine, eine Himbeere und eine Traube.",Output: 16
141,"I have a lamp, a couch, four tables, a toaster, a car, two fridges, a chair, two beds, four microwaves, and a stove.",18,18~25,"Ich habe eine Lampe, ein Sofa, vier Tische, einen Toaster, ein Auto, zwei Kühlschränke, einen Stuhl, zwei Betten, vier Mikrowellen und einen Herd.",Output: 17
142,"I have two cabbages, a garlic, two cauliflowers, two onions, a head of broccoli, a potato, a pig, three yams, four fish, and a stalk of celery.",18,18~25,"Ich habe zwei Kohlköpfe, einen Knoblauch, zwei Blumenkohl, zwei Zwiebeln, einen Brokkolikopf, eine Kartoffel, ein Schwein, drei Yamswurzeln, vier Fische und eine Stange Sellerie.",Output: 18
143,"I have two plums, four blackberries, two onions, a nectarine, a strawberry, an orange, a carrot, two raspberries, an apple, two yams, a banana, and a peach.",19,18~25,"Ich habe zwei Pflaumen, vier Brombeeren, zwei Zwiebeln, eine Nektarine, eine Erdbeere, eine Orange, eine Karotte, zwei Himbeeren, einen Apfel, zwei Yamswurzeln, eine Banane und einen Pfirsich.",Output: 19
144,"I have a blackberry, a nectarine, an orange, three plums, a grape, two peaches, a banana, a raspberry, four strawberries, and three apples.",18,18~25,"Ich habe eine Brombeere, eine Nektarine, eine Orange, drei Pflaumen, eine Traube, zwei Pfirsiche, eine Banane, eine Himbeere, vier Erdbeeren und drei Äpfel.",Output: 17
145,"I have a cauliflower, a cabbage, a potato, a yam, two stalks of celery, four onions, a lettuce head, five heads of broccoli, a carrot, and a violin.",18,18~25,"Ich habe einen Blumenkohl, einen Kohl, eine Kartoffel, eine Yamswurzel, zwei Stangen Sellerie, vier Zwiebeln, einen Salatkopf, fünf Brokkoliköpfe, eine Karotte und eine Geige.",Output: 17
146,"I have a piano, three ducks, a snake, a cow, a bear, a snail, a frog, a drum, four dogs, a goat, a trombone, and two pigs.",18,18~25,"Ich habe ein Klavier, drei Enten, eine Schlange, eine Kuh, einen Bären, eine Schnecke, einen Frosch, eine Trommel, vier Hunde, eine Ziege, eine Posaune und zwei Schweine.",Output: 17
147,"I have a microwave, four beds, three ovens, five toasters, a lamp, a table, a car, a stove, and a chair.",18,18~25,"Ich habe eine Mikrowelle, vier Betten, drei Öfen, fünf Toaster, eine Lampe, einen Tisch, ein Auto, einen Herd und einen Stuhl.",Output: 16
148,"I have five goats, a fish, a frog, five cats, a dog, a mouse, a pig, a snake, two ducks, and a bear.",19,18~25,"Ich habe fünf Ziegen, einen Fisch, einen Frosch, fünf Katzen, einen Hund, eine Maus, ein Schwein, eine Schlange, zwei Enten und einen Bären.",Output: 18
149,"I have a cauliflower, two onions, five garlics, three heads of broccoli, a lettuce head, a stalk of celery, a yam, two carrots, a potato, and a cabbage.",18,18~25,"Ich habe einen Blumenkohl, zwei Zwiebeln, fünf Knoblauchzehen, drei Brokkoliköpfe, einen Salatkopf, eine Stange Sellerie, eine Yamswurzel, zwei Karotten, eine Kartoffel und einen Kohl.",Output: 17
150,"I have an accordion, a flute, and a clarinet.",3,1~7,"Ich habe ein Akkordeon, eine Flöte und eine Klarinette.",Output: 3
151,"I have a snake, a duck, a yam, and a cow.",4,1~7,"Ich habe eine Schlange, eine Ente, eine Yamswurzel und eine Kuh.",Output: 4
152,"I have a peach, a banana, and a nectarine.",3,1~7,"Ich habe einen Pfirsich, eine Banane und eine Nektarine.",Output: 3
153,"I have a potato, and an onion.",2,1~7,Ich habe eine Kartoffel und eine Zwiebel.,Output: 2
154,"I have a pig, two clarinets, a trombone, and a frog.",5,1~7,"Ich habe ein Schwein, zwei Klarinetten, eine Posaune und einen Frosch.",Output: 5
155,"I have a cabbage, a carrot, and an onion.",3,1~7,"Ich habe einen Kohl, eine Karotte und eine Zwiebel.",Output: 3
156,"I have a trombone, two pianos, and two violins.",5,1~7,"Ich habe eine Posaune, zwei Klaviere und zwei Geigen.",Output: 5
157,"I have a strawberry, and two apples.",3,1~7,Ich habe eine Erdbeere und zwei Äpfel.,Output: 3
158,"I have two potatoes, an onion, and a cabbage.",4,1~7,"Ich habe zwei Kartoffeln, eine Zwiebel und einen Kohl.",Output: 4
159,"I have a flute, and a trumpet.",2,1~7,Ich habe eine Flöte und eine Trompete.,Output: 2
160,"I have a grape, a strawberry, a banana, and a plum.",4,1~7,"Ich habe eine Traube, eine Erdbeere, eine Banane und eine Pflaume.",Output: 4
161,"I have two heads of broccoli, a stalk of celery, a lettuce head, and a potato.",5,1~7,"Ich habe zwei Brokkoliköpfe, eine Selleriestange, einen Salatkopf und eine Kartoffel.",Output: 5
162,"I have a cat, and a snail.",2,1~7,Ich habe eine Katze und eine Schnecke.,Output: 2
163,"I have a piano, a violin, and an accordion.",3,1~7,"Ich habe ein Klavier, eine Geige und ein Akkordeon.",Output: 3
164,"I have a flute, an accordion, a car, a stove, a trombone, and a chair.",6,1~7,"Ich habe eine Flöte, ein Akkordeon, ein Auto, einen Herd, eine Posaune und einen Stuhl.",Output: 6
165,"I have a chair, three toasters, and a car.",5,1~7,"Ich habe einen Stuhl, drei Toaster und ein Auto.",Output: 5
166,"I have a mouse, a snake, a pig, a frog, a donkey, and a chicken.",6,1~7,"Ich habe eine Maus, eine Schlange, ein Schwein, einen Frosch, einen Esel und ein Huhn.",Output: 6
167,"I have a flute, and a clarinet.",2,1~7,Ich habe eine Flöte und eine Klarinette.,Output: 2
168,"I have a lamp, and a couch.",2,1~7,Ich habe eine Lampe und eine Couch.,Output: 2
169,"I have a yam, a potato, a head of broccoli, an onion, and two cabbages.",6,1~7,"Ich habe eine Yamswurzel, eine Kartoffel, einen Brokkolikopf, eine Zwiebel und zwei Kohlköpfe.",Output: 6
170,"I have a donkey, a frog, and a bear.",3,1~7,"Ich habe einen Esel, einen Frosch und einen Bären.",Output: 3
171,"I have a rabbit, a pig, and three donkeys.",5,1~7,"Ich habe ein Kaninchen, ein Schwein und drei Esel.",Output: 5
172,"I have three snails, a bear, a violin, and a piano.",6,1~7,"Ich habe drei Schnecken, einen Bären, eine Geige und ein Klavier.",Output: 6
173,"I have a frog, a donkey, and a mouse.",3,1~7,"Ich habe einen Frosch, einen Esel und eine Maus.",Output: 3
174,"I have a snail, and a donkey.",2,1~7,Ich habe eine Schnecke und einen Esel.,Output: 2
175,"I have a cow, two cats, a snake, and a duck.",5,1~7,"Ich habe eine Kuh, zwei Katzen, eine Schlange und eine Ente.",Output: 5
176,"I have a fridge, and an oven.",2,1~7,Ich habe einen Kühlschrank und einen Ofen.,Output: 2
177,"I have two garlics, a stalk of celery, and three cauliflowers.",6,1~7,"Ich habe zwei Knoblauchzehen, eine Selleriestange und drei Blumenkohl.",Output: 6
178,"I have a table, a toaster, a car, and a couch.",4,1~7,"Ich habe einen Tisch, einen Toaster, ein Auto und eine Couch.",Output: 4
179,"I have a cow, a frog, and three donkeys.",5,1~7,"Ich habe eine Kuh, einen Frosch und drei Esel.",Output: 5
180,"I have a cauliflower, and two lettuce heads.",3,1~7,Ich habe einen Blumenkohl und zwei Salatköpfe.,Output: 3
181,"I have a cabbage, two garlics, a stalk of celery, and two carrots.",6,1~7,"Ich habe einen Kohl, zwei Knoblauchzehen, eine Selleriestange und zwei Karotten.",Output: 6
182,"I have a couch, a chair, two cars, and an oven.",5,1~7,"Ich habe eine Couch, einen Stuhl, zwei Autos und einen Ofen.",Output: 5
183,"I have a chair, a car, and a fridge.",3,1~7,"Ich habe einen Stuhl, ein Auto und einen Kühlschrank.",Output: 3
184,"I have a flute, a drum, and three accordions.",5,1~7,"Ich habe eine Flöte, eine Trommel und drei Akkordeons.",Output: 5
185,"I have three cauliflowers, a lamp, an onion, and a cabbage.",6,1~7,"Ich habe drei Blumenkohl, eine Lampe, eine Zwiebel und einen Kohl.",Output: 6
186,"I have a violin, a pig, a rabbit, a flute, and a cow.",5,1~7,"Ich habe eine Geige, ein Schwein, ein Kaninchen, eine Flöte und eine Kuh.",Output: 5
187,"I have two rabbits, a chicken, and a bear.",4,1~7,"Ich habe zwei Kaninchen, ein Huhn und einen Bären.",Output: 4
188,"I have two cats, and a cow.",3,1~7,Ich habe zwei Katzen und eine Kuh.,Output: 3
189,"I have a potato, a head of broccoli, a cauliflower, a lettuce head, and an onion.",5,1~7,"Ich habe eine Kartoffel, einen Brokkolikopf, einen Blumenkohl, einen Salatkopf und eine Zwiebel.",Output: 5
190,"I have a piano, a clarinet, an accordion, a trombone, a trumpet, and a flute.",6,1~7,"Ich habe ein Klavier, eine Klarinette, ein Akkordeon, eine Posaune, eine Trompete und eine Flöte.",Output: 6
191,"I have a bed, a table, an oven, a lamp, and a toaster.",5,1~7,"Ich habe ein Bett, einen Tisch, einen Ofen, eine Lampe und einen Toaster.",Output: 5
192,"I have an orange, an apple, a grape, and a nectarine.",4,1~7,"Ich habe eine Orange, einen Apfel, eine Traube und eine Nektarine.",Output: 4
193,"I have a table, a car, a couch, a fridge, a stove, and an oven.",6,1~7,"Ich habe einen Tisch, ein Auto, eine Couch, einen Kühlschrank, einen Herd und einen Ofen.",Output: 6
194,"I have a drum, an orange, two nectarines, a banana, and a strawberry.",6,1~7,"Ich habe eine Trommel, eine Orange, zwei Nektarinen, eine Banane und eine Erdbeere.",Output: 6
195,"I have two raspberries, and two bananas.",4,1~7,Ich habe zwei Himbeeren und zwei Bananen.,Output: 4
196,"I have a banana, a peach, a grape, and a raspberry.",4,1~7,"Ich habe eine Banane, einen Pfirsich, eine Traube und eine Himbeere.",Output: 4
197,"I have a piano, a drum, a trumpet, and a clarinet.",4,1~7,"Ich habe ein Klavier, eine Trommel, eine Trompete und eine Klarinette.",Output: 4
198,"I have a snail, a bear, a fish, a pig, a mouse, and a dog.",6,1~7,"Ich habe eine Schnecke, einen Bären, einen Fisch, ein Schwein, eine Maus und einen Hund.",Output: 6
199,"I have a raspberry, a peach, a potato, and a garlic.",4,1~7,"Ich habe eine Himbeere, einen Pfirsich, eine Kartoffel und einen Knoblauch.",Output: 4
200,"I have a microwave, a head of broccoli, a lamp, a potato, and a car.",5,1~7,"Ich habe eine Mikrowelle, einen Brokkolikopf, eine Lampe, eine Kartoffel und ein Auto.",Output: 5
201,"I have a banana, a grape, and a plum.",3,1~7,"Ich habe eine Banane, eine Traube und eine Pflaume.",Output: 3
202,"I have a trombone, a microwave, a car, and two accordions.",5,1~7,"Ich habe eine Posaune, eine Mikrowelle, ein Auto und zwei Akkordeons.",Output: 5
203,"I have a frog, a bear, a dog, a snail, and a chicken.",5,1~7,"Ich habe einen Frosch, einen Bären, einen Hund, eine Schnecke und ein Huhn.",Output: 5
204,"I have two cauliflowers, and an onion.",3,1~7,Ich habe zwei Blumenkohl und eine Zwiebel.,Output: 3
205,"I have a goat, a mouse, and a rabbit.",3,1~7,"Ich habe eine Ziege, eine Maus und ein Kaninchen.",Output: 3
206,"I have a yam, a stalk of celery, an onion, a lettuce head, a head of broccoli, and a potato.",6,1~7,"Ich habe eine Yamswurzel, eine Selleriestange, eine Zwiebel, einen Salatkopf, einen Brokkolikopf und eine Kartoffel.",Output: 6
207,"I have a fridge, a couch, an oven, a microwave, and a table.",5,1~7,"Ich habe einen Kühlschrank, eine Couch, einen Ofen, eine Mikrowelle und einen Tisch.",Output: 5
208,"I have a potato, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",6,1~7,"Ich habe eine Kartoffel, einen Blumenkohl, einen Salatkopf, eine Yamswurzel, einen Kohl und einen Knoblauch.",Output: 6
209,"I have a table, and a toaster.",2,1~7,Ich habe einen Tisch und einen Toaster.,Output: 2
210,"I have a couch, a lamp, a stove, and a fridge.",4,1~7,"Ich habe eine Couch, eine Lampe, einen Herd und einen Kühlschrank.",Output: 4
