Unnamed: 0,input,target,bins,input_ru,pred
114,"I have four couches, a car, a chair, five toasters, a microwave, four beds, a lamp, and a fridge.",18,18~25,"У мене є чотири дивани, машина, стілець, п'ять тостерів, мікрохвильова піч, чотири ліжка, лампа і холодильник.",Output: 18
115,"I have a piano, a carrot, four onions, a cabbage, a head of broccoli, two yams, three trombones, a cauliflower, three potatoes, a garlic, and a stalk of celery.",19,18~25,"У мене є фортепіано, морква, чотири цибулини, капуста, качан брокколі, два ямсу, три тромбони, цвітна капуста, три картоплини, часник і стебло селери.",Output: 17
116,"I have a garlic, two onions, three carrots, a cauliflower, four heads of broccoli, a potato, five lettuce heads, a cabbage, four stalks of celery, and a yam.",23,18~25,"У мене є часник, дві цибулини, три морквини, цвітна капуста, чотири головки брокколі, картопля, п’ять головок салату, капуста, чотири стебла селери та батат.",Output: 23
117,"I have a cabbage, two carrots, a toaster, a lettuce head, a car, four potatoes, three yams, a chair, a cauliflower, two heads of broccoli, and three garlics.",20,18~25,"У мене є капуста, дві моркви, тостер, головка салату, машина, чотири картоплини, три ямсу, стілець, цвітна капуста, дві головки брокколі і три часнику.",Output: 20
118,"I have an apple, two nectarines, a grape, a plum, four raspberries, a stalk of celery, an orange, a lettuce head, a potato, four bananas, five blackberries, and a strawberry.",23,18~25,"У мене є яблуко, два нектарини, виноград, слива, чотири ягоди малини, стебло селери, апельсин, головка салату, картопля, чотири банани, п’ять ожин і полуниця.",Output: 23
119,"I have a snake, four cows, a cat, four pigs, a donkey, a fish, three goats, a drum, a duck, a clarinet, a mouse, and two snails.",21,18~25,"У мене є змія, чотири корови, кішка, чотири свині, осел, риба, три кози, барабан, качка, кларнет, мишка і два равлики.",Output: 21
120,"I have a plum, two oranges, an apple, a peach, a banana, four strawberries, a nectarine, a raspberry, five blackberries, and a donkey.",18,18~25,"У мене є слива, два апельсини, яблуко, персик, банан, чотири полуниці, нектарин, малина, п'ять ожин і ослик.",Output: 17
121,"I have two cauliflowers, two potatoes, a raspberry, an onion, a lettuce head, a head of broccoli, four cabbages, a garlic, four carrots, a peach, and three stalks of celery.",21,18~25,"У мене є дві цвітні капусти, дві картоплини, малина, цибуля, качан салату, качан брокколі, чотири капусти, часник, чотири моркви, персик і три стебла селери.",Output: 21
122,"I have three apples, a peach, an orange, two raspberries, a banana, a blackberry, a nectarine, four strawberries, two grapes, and two plums.",18,18~25,"У мене є три яблука, персик, апельсин, дві малини, банан, ожина, нектарин, чотири полуниці, два винограду та дві сливи.",Output: 18
123,"I have two ovens, two toasters, a microwave, three stoves, a table, a lamp, a couch, five fridges, and five chairs.",21,18~25,"У мене є дві духовки, два тостери, мікрохвильова піч, три плити, стіл, лампа, диван, п’ять холодильників і п’ять стільців.",Output: 21
124,"I have a plum, five blackberries, two cabbages, two cauliflowers, a banana, a grape, a nectarine, an orange, a raspberry, a carrot, an apple, a strawberry, and a peach.",19,18~25,"У мене є слива, п’ять ягід ожини, дві капусти, дві цвітної капусти, банан, виноград, нектарин, апельсин, малина, морква, яблуко, полуниця та персик.",Output: 18
125,"I have a goat, a lamp, a fish, a duck, a stove, four chickens, a bed, five cats, and three rabbits.",18,18~25,"У мене є коза, лампа, риба, качка, піч, чотири курки, ліжко, п’ять котів і три зайці.",Output: 16
126,"I have a stove, a toaster, three tables, a lamp, two chairs, three fridges, a microwave, a couch, a car, and four beds.",18,18~25,"У мене є плита, тостер, три столи, лампа, два стільці, три холодильники, мікрохвильова піч, диван, машина і чотири ліжка.",Output: 17
127,"I have five bears, three mice, two dogs, a pig, a cow, a rabbit, three snakes, a frog, and a donkey.",18,18~25,"У мене п’ять ведмедів, три мишки, дві собаки, свиня, корова, кролик, три змії, жаба і осел.",Output: 17
128,"I have three cauliflowers, a drum, a yam, two lettuce heads, a trumpet, a garlic, a head of broccoli, a cabbage, two stalks of celery, an onion, three carrots, and a piano.",18,18~25,"У мене є три цвітні капусти, барабан, батат, дві головки салату, труба, часник, головка брокколі, капуста, два стебла селери, цибуля, три моркви та піаніно.",Output: 18
129,"I have two potatoes, three bears, a fish, a snake, two stalks of celery, a dog, four chickens, a rabbit, a mouse, and two cows.",18,18~25,"У мене є дві картоплини, три ведмеді, риба, змія, два стебла селери, собака, чотири курки, кролик, мишка і дві корови.",Output: 17
130,"I have two violins, four flutes, four clarinets, an accordion, three trumpets, a drum, and four trombones.",19,18~25,"Маю дві скрипки, чотири флейти, чотири кларнети, акордеон, три труби, барабан і чотири тромбони.",Output: 19
131,"I have an oven, four toasters, a bed, a stove, a table, a chair, four lamps, a car, and five fridges.",19,18~25,"У мене є духовка, чотири тостери, ліжко, плита, стіл, стілець, чотири лампи, машина і п'ять холодильників.",Output: 19
132,"I have a grape, five peaches, a plum, a banana, an orange, a blackberry, a raspberry, four apples, a strawberry, and two nectarines.",18,18~25,"У мене є виноград, п’ять персиків, слива, банан, апельсин, ожина, малина, чотири яблука, полуниця та два нектарини.",Output: 16
133,"I have two beds, a fridge, four ovens, a table, a microwave, four toasters, a car, a lamp, two chairs, and three couches.",20,18~25,"У мене є два ліжка, холодильник, чотири духовки, стіл, мікрохвильова піч, чотири тостери, машина, лампа, два стільці і три дивани.",Output: 20
134,"I have an orange, two blackberries, a nectarine, a peach, five strawberries, a plum, a grape, a banana, two apples, a lamp, and three raspberries.",19,18~25,"У мене є апельсин, дві ожини, нектарин, персик, п’ять полуниць, слива, виноград, банан, два яблука, лампа і три малини.",Output: 18
135,"I have a couch, an oven, three chairs, three fridges, three microwaves, a stove, two beds, two lamps, a toaster, and a table.",18,18~25,"У мене є диван, духовка, три стільці, три холодильники, три мікрохвильовки, плита, два ліжка, дві лампи, тостер і стіл.",Output: 18
136,"I have a trombone, a violin, a trumpet, an accordion, two drums, a bed, a flute, four pianos, a lamp, and five clarinets.",18,18~25,"У мене є тромбон, скрипка, труба, акордеон, два барабани, ліжко, сопілка, чотири піаніно, лампа і п’ять кларнетів.",Output: 17
137,"I have a banana, three apples, four blackberries, two peaches, a raspberry, a strawberry, three grapes, a plum, an orange, and a nectarine.",18,18~25,"У мене є банан, три яблука, чотири ягоди ожини, два персики, малина, полуниця, три винограду, слива, апельсин і нектарин.",Output: 18
138,"I have two ovens, a lettuce head, four cauliflowers, a stalk of celery, two cabbages, a carrot, four heads of broccoli, a lamp, a couch, a garlic, a yam, and an onion.",20,18~25,"У мене є дві духовки, качан салату, чотири цвітні капусти, стебло селери, дві капусти, морква, чотири качани брокколі, лампа, диван, часник, ямс і цибуля.",Output: 18
139,"I have a car, three beds, three toasters, a stove, a lamp, a table, three fridges, four chairs, a microwave, and a couch.",19,18~25,"У мене є машина, три ліжка, три тостери, плита, лампа, стіл, три холодильники, чотири стільці, мікрохвильова піч і диван.",Output: 20
140,"I have three strawberries, an apple, an orange, four peaches, a banana, two blackberries, three plums, a nectarine, a raspberry, and a grape.",18,18~25,"У мене є три полуниці, яблуко, апельсин, чотири персики, банан, дві ожини, три сливи, нектарин, малина і виноград.",Output: 17
141,"I have a lamp, a couch, four tables, a toaster, a car, two fridges, a chair, two beds, four microwaves, and a stove.",18,18~25,"У мене є лампа, диван, чотири столи, тостер, машина, два холодильники, стілець, два ліжка, чотири мікрохвильові печі та плита.",Output: 17
142,"I have two cabbages, a garlic, two cauliflowers, two onions, a head of broccoli, a potato, a pig, three yams, four fish, and a stalk of celery.",18,18~25,"У мене є дві капусти, часник, дві цвітні капусти, дві цибулини, головка брокколі, картопля, порося, три ямсу, чотири рибини і стебло селери.",Output: 18
143,"I have two plums, four blackberries, two onions, a nectarine, a strawberry, an orange, a carrot, two raspberries, an apple, two yams, a banana, and a peach.",19,18~25,"У мене дві сливи, чотири ягоди ожини, дві цибулини, нектарин, полуниця, апельсин, морква, дві малини, яблуко, два ямсу, банан і персик.",Output: 20
144,"I have a blackberry, a nectarine, an orange, three plums, a grape, two peaches, a banana, a raspberry, four strawberries, and three apples.",18,18~25,"У мене є ожина, нектарин, апельсин, три сливи, виноград, два персики, банан, малина, чотири полуниці і три яблука.",Output: 17
145,"I have a cauliflower, a cabbage, a potato, a yam, two stalks of celery, four onions, a lettuce head, five heads of broccoli, a carrot, and a violin.",18,18~25,"У мене є цвітна капуста, капуста, картопля, батат, два стебла селери, чотири цибулини, головка салату, п’ять головок брокколі, морква і скрипка.",Output: 16
146,"I have a piano, three ducks, a snake, a cow, a bear, a snail, a frog, a drum, four dogs, a goat, a trombone, and two pigs.",18,18~25,"У мене є піаніно, три качки, змія, корова, ведмідь, равлик, жаба, барабан, чотири собаки, коза, тромбон і двоє поросят.",Output: 17
147,"I have a microwave, four beds, three ovens, five toasters, a lamp, a table, a car, a stove, and a chair.",18,18~25,"У мене є мікрохвильова піч, чотири ліжка, три духовки, п'ять тостерів, лампа, стіл, машина, плита і стілець.",Output: 18
148,"I have five goats, a fish, a frog, five cats, a dog, a mouse, a pig, a snake, two ducks, and a bear.",19,18~25,"У мене є п'ять кіз, риба, жаба, п'ять котів, собака, мишка, свиня, змія, дві качки і ведмідь.",Output: 18
149,"I have a cauliflower, two onions, five garlics, three heads of broccoli, a lettuce head, a stalk of celery, a yam, two carrots, a potato, and a cabbage.",18,18~25,"У мене є цвітна капуста, дві цибулини, п’ять часників, три головки брокколі, головка салату, стебло селери, ямс, дві моркви, картопля та капуста.",Output: 18
150,"I have an accordion, a flute, and a clarinet.",3,1~7,"У мене є баян, сопілка, кларнет.",Output: 3
151,"I have a snake, a duck, a yam, and a cow.",4,1~7,"У мене є змія, качка, ямс і корова.",Output: 4
152,"I have a peach, a banana, and a nectarine.",3,1~7,"У мене є персик, банан і нектарин.",Output: 3
153,"I have a potato, and an onion.",2,1~7,У мене є картопля і цибуля.,Output: 2
154,"I have a pig, two clarinets, a trombone, and a frog.",5,1~7,"У мене є свиня, два кларнети, тромбон і жаба.",Output: 5
155,"I have a cabbage, a carrot, and an onion.",3,1~7,"У мене є капуста, морква і цибуля.",Output: 3
156,"I have a trombone, two pianos, and two violins.",5,1~7,"У мене є тромбон, два піаніно і дві скрипки.",Output: 5
157,"I have a strawberry, and two apples.",3,1~7,У мене є полуниця і два яблука.,Output: 3
158,"I have two potatoes, an onion, and a cabbage.",4,1~7,"У мене є дві картоплини, цибуля і капуста.",Output: 4
159,"I have a flute, and a trumpet.",2,1~7,У мене є сопілка і труба.,Output: 2
160,"I have a grape, a strawberry, a banana, and a plum.",4,1~7,"У мене є виноград, полуниця, банан і слива.",Output: 4
161,"I have two heads of broccoli, a stalk of celery, a lettuce head, and a potato.",5,1~7,"У мене є дві головки брокколі, стебло селери, головка салату та картопля.",Output: 5
162,"I have a cat, and a snail.",2,1~7,У мене є кіт і равлик.,Output: 2
163,"I have a piano, a violin, and an accordion.",3,1~7,"У мене є фортепіано, скрипка, акордеон.",Output: 3
164,"I have a flute, an accordion, a car, a stove, a trombone, and a chair.",6,1~7,"Є в мене і сопілка, і гармошка, і машина, і пічка, і тромбон, і стілець.",Output: 6
165,"I have a chair, three toasters, and a car.",5,1~7,"У мене є стілець, три тостери і машина.",Output: 5
166,"I have a mouse, a snake, a pig, a frog, a donkey, and a chicken.",6,1~7,"Є в мене і мишка, і змія, і свиня, і жаба, і осел, і курка.",Output: 6
167,"I have a flute, and a clarinet.",2,1~7,У мене є флейта і кларнет.,Output: 2
168,"I have a lamp, and a couch.",2,1~7,У мене є лампа і диван.,Output: 2
169,"I have a yam, a potato, a head of broccoli, an onion, and two cabbages.",6,1~7,"У мене є ямс, картопля, головка брокколі, цибуля і дві капусти.",Output: 6
170,"I have a donkey, a frog, and a bear.",3,1~7,"У мене є осел, жаба і ведмідь.",Output: 3
171,"I have a rabbit, a pig, and three donkeys.",5,1~7,"У мене є кролик, свиня і три осла.",Output: 5
172,"I have three snails, a bear, a violin, and a piano.",6,1~7,"У мене є три равлики, ведмідь, скрипка і піаніно.",Output: 6
173,"I have a frog, a donkey, and a mouse.",3,1~7,"У мене є і жаба, і осел, і мишка.",Output: 3
174,"I have a snail, and a donkey.",2,1~7,У мене є равлик і ослик.,Output: 2
175,"I have a cow, two cats, a snake, and a duck.",5,1~7,"У мене є корова, два кота, змія і качка.",Output: 5
176,"I have a fridge, and an oven.",2,1~7,"У мене є холодильник, духовка.",Output: 2
177,"I have two garlics, a stalk of celery, and three cauliflowers.",6,1~7,"У мене є два часнику, стебло селери і три цвітні капусти.",Output: 6
178,"I have a table, a toaster, a car, and a couch.",4,1~7,"У мене є стіл, тостер, машина і диван.",Output: 4
179,"I have a cow, a frog, and three donkeys.",5,1~7,"У мене є корова, жаба і три осла.",Output: 5
180,"I have a cauliflower, and two lettuce heads.",3,1~7,У мене є цвітна капуста і дві головки салату.,Output: 3
181,"I have a cabbage, two garlics, a stalk of celery, and two carrots.",6,1~7,"У мене є капуста, два часнику, стебло селери і дві моркви.",Output: 6
182,"I have a couch, a chair, two cars, and an oven.",5,1~7,"У мене є диван, стілець, дві машини і духовка.",Output: 5
183,"I have a chair, a car, and a fridge.",3,1~7,"У мене є стілець, машина і холодильник.",Output: 3
184,"I have a flute, a drum, and three accordions.",5,1~7,"У мене є сопілка, барабан і три гармошки.",Output: 5
185,"I have three cauliflowers, a lamp, an onion, and a cabbage.",6,1~7,"У мене є три цвітні капусти, лампа, цибуля і капуста.",Output: 6
186,"I have a violin, a pig, a rabbit, a flute, and a cow.",5,1~7,"У мене є скрипка, свиня, кролик, сопілка і корова.",Output: 5
187,"I have two rabbits, a chicken, and a bear.",4,1~7,"У мене є два кролики, курка і ведмідь.",Output: 4
188,"I have two cats, and a cow.",3,1~7,Маю двох котів і корову.,Output: 3
189,"I have a potato, a head of broccoli, a cauliflower, a lettuce head, and an onion.",5,1~7,"У мене є картопля, головка брокколі, цвітна капуста, головка салату та цибуля.",Output: 5
190,"I have a piano, a clarinet, an accordion, a trombone, a trumpet, and a flute.",6,1~7,"У мене є фортепіано, кларнет, акордеон, тромбон, труба і флейта.",Output: 6
191,"I have a bed, a table, an oven, a lamp, and a toaster.",5,1~7,"У мене є ліжко, стіл, піч, лампа і тостер.",Output: 5
192,"I have an orange, an apple, a grape, and a nectarine.",4,1~7,"У мене є апельсин, яблуко, виноград і нектарин.",Output: 4
193,"I have a table, a car, a couch, a fridge, a stove, and an oven.",6,1~7,"У мене є і стіл, і машина, і диван, і холодильник, і плита, і духовка.",Output: 6
194,"I have a drum, an orange, two nectarines, a banana, and a strawberry.",6,1~7,"У мене є барабан, апельсин, два нектарини, банан і полуниця.",Output: 6
195,"I have two raspberries, and two bananas.",4,1~7,У мене дві малини і два банани.,Output: 4
196,"I have a banana, a peach, a grape, and a raspberry.",4,1~7,"У мене є банан, персик, виноград і малина.",Output: 4
197,"I have a piano, a drum, a trumpet, and a clarinet.",4,1~7,"У мене є піаніно, барабан, труба і кларнет.",Output: 4
198,"I have a snail, a bear, a fish, a pig, a mouse, and a dog.",6,1~7,"У мене є равлик, ведмідь, рибка, порося, мишка і собака.",Output: 6
199,"I have a raspberry, a peach, a potato, and a garlic.",4,1~7,"У мене є малина, персик, картопля і часник.",Output: 4
200,"I have a microwave, a head of broccoli, a lamp, a potato, and a car.",5,1~7,"У мене є мікрохвильова піч, головка брокколі, лампа, картопля і машина.",Output: 5
201,"I have a banana, a grape, and a plum.",3,1~7,"У мене є банан, виноград і слива.",Output: 3
202,"I have a trombone, a microwave, a car, and two accordions.",5,1~7,"У мене є тромбон, мікрохвильова піч, машина і два баяни.",Output: 5
203,"I have a frog, a bear, a dog, a snail, and a chicken.",5,1~7,"У мене є жаба, ведмідь, собака, равлик і курка.",Output: 5
204,"I have two cauliflowers, and an onion.",3,1~7,У мене дві цвітні капусти і цибуля.,Output: 3
205,"I have a goat, a mouse, and a rabbit.",3,1~7,"У мене є коза, мишка і кролик.",Output: 3
206,"I have a yam, a stalk of celery, an onion, a lettuce head, a head of broccoli, and a potato.",6,1~7,"У мене є ямс, стебло селери, цибуля, головка салату, головка брокколі та картопля.",Output: 6
207,"I have a fridge, a couch, an oven, a microwave, and a table.",5,1~7,"У мене є холодильник, диван, духовка, мікрохвильова піч і стіл.",Output: 5
208,"I have a potato, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",6,1~7,"У мене є картопля, цвітна капуста, качан салату, ямс, капуста і часник.",Output: 6
209,"I have a table, and a toaster.",2,1~7,У мене є стіл і тостер.,Output: 2
210,"I have a couch, a lamp, a stove, and a fridge.",4,1~7,"У мене є диван, лампа, плита і холодильник.",Output: 4
211,"I have a drum, a trumpet, an accordion, and a violin.",4,1~7,"У мене є і барабан, і труба, і баян, і скрипка.",Output: 4
212,"I have a grape, and four blackberries.",5,1~7,У мене є виноград і чотири ягоди ожини.,Output: 5
213,"I have an accordion, a chair, a trumpet, and a couch.",4,1~7,"У мене є і баян, і стілець, і труба, і диван.",Output: 4
214,"I have a flute, and a drum.",2,1~7,У мене є флейта і барабан.,Output: 2
215,"I have a head of broccoli, a plum, a banana, and an orange.",4,1~7,"У мене є головка брокколі, слива, банан і апельсин.",Output: 4
216,"I have a car, an oven, a lamp, and three fridges.",6,1~7,"У мене є машина, духовка, лампа і три холодильники.",Output: 6
217,"I have a chicken, a duck, two rabbits, a dog, and a cow.",6,1~7,"У мене є курка, качка, два кролики, собака і корова.",Output: 6
218,"I have a raspberry, a blackberry, a peach, and a nectarine.",4,1~7,"У мене є малина, ожина, персик і нектарин.",Output: 4
219,"I have a snake, three bears, and a dog.",5,1~7,"У мене є змія, три ведмеді і собака.",Output: 5
220,"I have a blackberry, a strawberry, an apple, an orange, and a peach.",5,1~7,"У мене є ожина, полуниця, яблуко, апельсин і персик.",Output: 5
221,"I have a blackberry, three oranges, an apple, and a grape.",6,1~7,"У мене є ожина, три апельсини, яблуко і виноград.",Output: 6
222,"I have a goat, and three ducks.",4,1~7,У мене є коза і три качки.,Output: 4
223,"I have a goat, a rabbit, and a frog.",3,1~7,"У мене є коза, кролик і жаба.",Output: 3
224,"I have a table, a fridge, a bed, and a couch.",4,1~7,"У мене є стіл, холодильник, ліжко і диван.",Output: 4
225,"I have a raspberry, a nectarine, a blackberry, three oranges, a grape, an apple, a strawberry, and a peach.",10,7~13,"У мене є малина, нектарин, ожина, три апельсини, виноград, яблуко, полуниця і персик.",Output: 8
226,"I have a cow, three cats, a mouse, a rabbit, a snail, three pigs, and a goat.",11,7~13,"У мене є корова, три кішки, мишка, кролик, равлик, три свині і коза.",Output: 10
227,"I have three clarinets, a trombone, four accordions, a flute, and a violin.",10,7~13,"Маю три кларнети, тромбон, чотири акордеони, флейту і скрипку.",Output: 10
228,"I have a drum, two trombones, four flutes, two accordions, a violin, a clarinet, and a piano.",12,7~13,"У мене є барабан, два тромбони, чотири флейти, два акордеони, скрипка, кларнет і фортепіано.",Output: 12
229,"I have an onion, a potato, two stalks of celery, three cauliflowers, a cabbage, a head of broccoli, and two yams.",11,7~13,"У мене є цибуля, картопля, два стебла селери, три цвітної капусти, капуста, головка брокколі та два ямсу.",Output: 11
230,"I have three trombones, two accordions, a peach, a flute, a banana, and a raspberry.",9,7~13,"У мене є три тромбони, два баяни, персик, флейта, банан і малина.",Output: 9
231,"I have a blackberry, two strawberries, a nectarine, a grape, two oranges, three raspberries, and a plum.",11,7~13,"У мене є ожина, дві полуниці, нектарин, виноград, два апельсини, три малини і слива.",Output: 11
232,"I have five cauliflowers, a stove, a stalk of celery, and a microwave.",8,7~13,"У мене є п'ять цвітних капуст, плита, стебло селери і мікрохвильова піч.",Output: 8
233,"I have three fridges, an oven, a couch, a microwave, a lamp, a toaster, a table, and a bed.",10,7~13,"У мене є три холодильники, духовка, диван, мікрохвильова піч, лампа, тостер, стіл і ліжко.",Output: 9
234,"I have a fish, a pig, an onion, a donkey, a bear, a snail, a goat, and a mouse.",8,7~13,"У мене є риба, свиня, цибуля, осел, ведмідь, равлик, коза і мишка.",Output: 8
235,"I have a carrot, an onion, a garlic, a cauliflower, three potatoes, and a yam.",8,7~13,"У мене є морква, цибуля, часник, цвітна капуста, три картоплини і ямс.",Output: 7
236,"I have a piano, four oranges, an apple, a grape, and a trombone.",8,7~13,"У мене є піаніно, чотири апельсини, яблуко, виноград і тромбон.",Output: 8
237,"I have two lamps, a stove, a table, two cars, a couch, a fridge, a bed, a microwave, and two toasters.",12,7~13,"У мене є дві лампи, плита, стіл, дві машини, диван, холодильник, ліжко, мікрохвильова піч і два тостери.",Output: 11
238,"I have a fridge, a microwave, a chair, three ovens, a stove, and four lamps.",11,7~13,"У мене є холодильник, мікрохвильова піч, стілець, три духовки, плита і чотири лампи.",Output: 11
239,"I have a carrot, a cabbage, a lettuce head, a yam, a stalk of celery, a head of broccoli, an onion, a potato, and a cauliflower.",9,7~13,"У мене є морква, капуста, качан салату, ямс, стебло селери, качан брокколі, цибуля, картопля та цвітна капуста.",Output: 9
240,"I have a stove, an oven, a chair, a bed, a couch, a fridge, a car, and a table.",8,7~13,"У мене є і плита, і духовка, і стілець, і ліжко, і диван, і холодильник, і машина, і стіл.",Output: 8
241,"I have a goat, a bear, two snakes, a frog, a cow, a dog, a mouse, a snail, a chicken, and a duck.",11,7~13,"У мене є коза, ведмідь, дві змії, жаба, корова, собака, мишка, равлик, курка і качка.",Output: 10
242,"I have a cow, a fish, a snake, a frog, a duck, a cat, a chicken, a rabbit, a goat, and a snail.",10,7~13,"У мене є корова, риба, змія, жаба, качка, кішка, курка, кролик, коза і равлик.",Output: 10
243,"I have a duck, a frog, a cat, a fish, a bear, a mouse, three chickens, a rabbit, and a pig.",11,7~13,"У мене є качка, жаба, кішка, рибка, ведмідь, мишка, три курки, кролик і свиня.",Output: 9
244,"I have four toasters, a couch, a lamp, two beds, a fridge, and three microwaves.",12,7~13,"У мене є чотири тостери, диван, лампа, два ліжка, холодильник і три мікрохвильові печі.",Output: 12
245,"I have an accordion, five pianos, a clarinet, a violin, a trumpet, a drum, a trombone, and a flute.",12,7~13,"У мене є акордеон, п’ять піаніно, кларнет, скрипка, труба, барабан, тромбон і флейта.",Output: 11
246,"I have a peach, a grape, a raspberry, a plum, a banana, a nectarine, an apple, a strawberry, an orange, and three blackberries.",12,7~13,"У мене є персик, виноград, малина, слива, банан, нектарин, яблуко, полуниця, апельсин і три ягоди ожини.",Output: 11
247,"I have a piano, a flute, a trumpet, an accordion, a clarinet, a violin, a trombone, and a drum.",8,7~13,"У мене є піаніно, флейта, труба, акордеон, кларнет, скрипка, тромбон і барабан.",Output: 8
248,"I have a head of broccoli, four cabbages, a garlic, an onion, a yam, a potato, a carrot, and two cauliflowers.",12,7~13,"У мене є качан брокколі, чотири капусти, часник, цибуля, ямс, картопля, морква і дві цвітні капусти.",Output: 12
249,"I have a goat, a snail, a mouse, two fish, two bears, and a cat.",8,7~13,"У мене є коза, равлик, мишка, дві рибки, два ведмеді і кіт.",Output: 7
250,"I have a head of broccoli, a stalk of celery, a potato, a carrot, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",9,7~13,"У мене є качан брокколі, стебло селери, картопля, морква, цвітна капуста, качан салату, ямс, капуста та часник.",Output: 9
251,"I have a strawberry, two plums, a peach, a nectarine, a grape, an apple, a banana, and an orange.",9,7~13,"У мене є полуниця, дві сливи, персик, нектарин, виноград, яблуко, банан і апельсин.",Output: 9
252,"I have a flute, a violin, two trombones, a trumpet, and two accordions.",7,7~13,"У мене є сопілка, скрипка, два тромбони, труба і два баяни.",Output: 7
253,"I have two toasters, five cars, and a lamp.",8,7~13,"У мене є два тостери, п'ять машин і лампа.",Output: 8
254,"I have a peach, a stalk of celery, a banana, four apples, and a nectarine.",8,7~13,"У мене є персик, стебло селери, банан, чотири яблука та нектарин.",Output: 8
255,"I have a bed, two couches, an oven, a toaster, two stoves, a microwave, two chairs, a lamp, and a table.",12,7~13,"У мене є ліжко, два дивани, духовка, тостер, дві плити, мікрохвильова піч, два стільці, лампа і стіл.",Output: 11
256,"I have a bed, a stove, a couch, three ovens, a fridge, a table, three lamps, and a microwave.",12,7~13,"У мене є ліжко, плита, диван, три духовки, холодильник, стіл, три лампи і мікрохвильова піч.",Output: 11
257,"I have a head of broccoli, three cauliflowers, a stalk of celery, a potato, a yam, a garlic, three cabbages, and a lettuce head.",12,7~13,"У мене є головка брокколі, три капусти цвітної капусти, стебло селери, картопля, ямс, часник, три капусти та головка салату.",Output: 11
258,"I have a carrot, a cauliflower, two garlics, a lettuce head, a stalk of celery, a yam, two potatoes, and an onion.",10,7~13,"У мене є морква, цвітна капуста, два часнику, головка салату, стебло селери, ямс, дві картоплини та цибуля.",Output: 10
259,"I have a trombone, a piano, two flutes, two violins, and a trumpet.",7,7~13,"У мене є тромбон, фортепіано, дві флейти, дві скрипки і труба.",Output: 7
260,"I have a table, two couches, a car, a microwave, a bed, an oven, a chair, a toaster, two lamps, and a stove.",12,7~13,"У мене є стіл, два дивани, машина, мікрохвильова піч, ліжко, духовка, стілець, тостер, дві лампи і плита.",Output: 12
261,"I have a drum, a trombone, three donkeys, two rabbits, a flute, and a piano.",9,7~13,"У мене є барабан, тромбон, три осла, два зайці, флейта і піаніно.",Output: 9
262,"I have a garlic, an onion, a yam, two potatoes, a carrot, a lettuce head, a cauliflower, a head of broccoli, and a stalk of celery.",10,7~13,"У мене є часник, цибуля, ямс, дві картоплини, морква, головка салату, цвітна капуста, головка брокколі та стебло селери.",Output: 9
263,"I have a strawberry, a head of broccoli, a lettuce head, a blackberry, a garlic, a carrot, an orange, a yam, an onion, and a cauliflower.",10,7~13,"У мене є полуниця, головка брокколі, головка салату, ожина, часник, морква, апельсин, ямс, цибуля та цвітна капуста.",Output: 10
264,"I have an onion, a head of broccoli, two stalks of celery, a lettuce head, a cabbage, and a garlic.",7,7~13,"У мене є цибуля, головка брокколі, два стебла селери, головка салату, капуста і часник.",Output: 7
265,"I have a blackberry, two oranges, a grape, and five nectarines.",9,7~13,"У мене є ожина, два апельсини, виноград і п'ять нектаринів.",Output: 9
266,"I have an apple, a violin, a peach, a raspberry, a grape, a blackberry, and an orange.",7,7~13,"У мене є яблуко, скрипка, персик, малина, виноград, ожина і апельсин.",Output: 7
267,"I have a rabbit, a cow, a banana, a snail, a chicken, three apples, a fish, and three dogs.",12,7~13,"У мене є кролик, корова, банан, равлик, курка, три яблука, риба і три собаки.",Output: 11
268,"I have three couches, a car, a table, a chair, a fridge, a toaster, and an oven.",9,7~13,"У мене є три дивани, машина, стіл, стілець, холодильник, тостер і духовка.",Output: 8
269,"I have an accordion, a piano, two trombones, a drum, a flute, three trumpets, a violin, and a clarinet.",11,7~13,"У мене є акордеон, фортепіано, два тромбони, барабан, флейта, три труби, скрипка і кларнет.",Output: 11
270,"I have a plum, two apples, two blackberries, a raspberry, a chicken, a strawberry, and an orange.",9,7~13,"У мене є слива, два яблука, дві ожини, малина, курка, полуниця і апельсин.",Output: 9
271,"I have an oven, three stoves, a chair, three cars, and a couch.",9,7~13,"Маю духовку, три плити, стілець, три машини і диван.",Output: 9
272,"I have a potato, three cabbages, a carrot, two stalks of celery, a cauliflower, a drum, and a head of broccoli.",10,7~13,"У мене є картопля, три капусти, морква, два стебла селери, цвітна капуста, барабан і головка брокколі.",Output: 10
273,"I have a clarinet, a trumpet, a piano, a flute, a trombone, an accordion, and a violin.",7,7~13,"У мене є кларнет, труба, фортепіано, флейта, тромбон, акордеон і скрипка.",Output: 7
274,"I have a trombone, a piano, a drum, an accordion, a clarinet, a violin, a trumpet, and a flute.",8,7~13,"У мене є тромбон, піаніно, барабан, акордеон, кларнет, скрипка, труба і флейта.",Output: 8
275,"I have a banana, a plum, a nectarine, a strawberry, a blackberry, a raspberry, an orange, and a peach.",8,7~13,"У мене є банан, слива, нектарин, полуниця, ожина, малина, апельсин і персик.",Output: 8
