Unnamed: 0,input,target,bins,input_ru,pred
104,"I have a plum, a grape, an orange, three raspberries, four strawberries, four nectarines, three bananas, an apple, and a peach.",19,18~25,"Tenho uma ameixa, uma uva, uma laranja, três framboesas, quatro morangos, quatro nectarinas, três bananas, uma maçã e um pêssego.",Output: 18
105,"I have a peach, a blackberry, a grape, three apples, a banana, four plums, two strawberries, a nectarine, three raspberries, and an orange.",18,18~25,"Tenho um pêssego, uma amora, uma uva, três maçãs, uma banana, quatro ameixas, dois morangos, uma nectarina, três framboesas e uma laranja.",Output: 17
106,"I have a yam, four stalks of celery, a bed, two lettuce heads, four couches, a potato, an onion, a head of broccoli, three garlics, and a carrot.",19,18~25,"Tenho um inhame, quatro talos de aipo, uma cama, duas cabeças de alface, quatro sofás, uma batata, uma cebola, uma cabeça de brócolis, três alhos e uma cenoura.",Output: 19
107,"I have three fish, a dog, a snail, a duck, a chicken, a goat, a bear, five snakes, a rabbit, and three mice.",18,18~25,"Tenho três peixes, um cachorro, um caracol, um pato, uma galinha, uma cabra, um urso, cinco cobras, um coelho e três ratos.",Output: 17
108,"I have two nectarines, two goats, three ducks, two dogs, a strawberry, a frog, a raspberry, three snakes, a rabbit, a cat, a donkey, a snail, and two chickens.",21,18~25,"Tenho duas nectarinas, duas cabras, três patos, dois cachorros, um morango, um sapo, uma framboesa, três cobras, um coelho, um gato, um burro, um caracol e duas galinhas.",Output: 21
109,"I have three potatoes, five cabbages, a lettuce head, three peaches, a head of broccoli, an onion, two oranges, a raspberry, a cauliflower, and a stalk of celery.",19,18~25,"Tenho três batatas, cinco repolhos, uma alface, três pêssegos, uma cabeça de brócolis, uma cebola, duas laranjas, uma framboesa, uma couve-flor e um talo de aipo.",Output: 18
110,"I have a frog, a cow, a goat, a rabbit, a chicken, a duck, two donkeys, four mice, five cats, and a snake.",18,18~25,"Tenho um sapo, uma vaca, uma cabra, um coelho, uma galinha, um pato, dois burros, quatro ratos, cinco gatos e uma cobra.",Output: 17
111,"I have two chickens, a pig, four dogs, a donkey, a duck, a cat, a goat, two mice, five nectarines, and a frog.",19,18~25,"Tenho duas galinhas, um porco, quatro cachorros, um burro, um pato, um gato, uma cabra, dois ratos, cinco nectarinas e um sapo.",Output: 18
112,"I have three apples, a grape, a strawberry, two peaches, a plum, four stoves, three nectarines, a bed, a chair, a banana, and a raspberry.",19,18~25,"Tenho três maçãs, uma uva, um morango, dois pêssegos, uma ameixa, quatro fogões, três nectarinas, uma cama, uma cadeira, uma banana e uma framboesa.",Output: 18
113,"I have a raspberry, a table, three toasters, a nectarine, five apples, a strawberry, a banana, two microwaves, a peach, a blackberry, an orange, a plum, and three grapes.",22,18~25,"Tenho uma framboesa, uma mesa, três torradeiras, uma nectarina, cinco maçãs, um morango, uma banana, dois micro-ondas, um pêssego, uma amora, uma laranja, uma ameixa e três uvas.",Output: 23
114,"I have four couches, a car, a chair, five toasters, a microwave, four beds, a lamp, and a fridge.",18,18~25,"Tenho quatro sofás, um carro, uma cadeira, cinco torradeiras, um micro-ondas, quatro camas, um abajur e uma geladeira.",Output: 17
115,"I have a piano, a carrot, four onions, a cabbage, a head of broccoli, two yams, three trombones, a cauliflower, three potatoes, a garlic, and a stalk of celery.",19,18~25,"Tenho um piano, uma cenoura, quatro cebolas, um repolho, uma cabeça de brócolis, dois inhames, três trombones, uma couve-flor, três batatas, um alho e um talo de aipo.",Output: 18
116,"I have a garlic, two onions, three carrots, a cauliflower, four heads of broccoli, a potato, five lettuce heads, a cabbage, four stalks of celery, and a yam.",23,18~25,"Tenho um alho, duas cebolas, três cenouras, uma couve-flor, quatro cabeças de brócolis, uma batata, cinco cabeças de alface, um repolho, quatro talos de aipo e um inhame.",Output: 23
117,"I have a cabbage, two carrots, a toaster, a lettuce head, a car, four potatoes, three yams, a chair, a cauliflower, two heads of broccoli, and three garlics.",20,18~25,"Tenho um repolho, duas cenouras, uma torradeira, uma cabeça de alface, um carro, quatro batatas, três inhames, uma cadeira, uma couve-flor, duas cabeças de brócolis e três alhos.",Output: 20
118,"I have an apple, two nectarines, a grape, a plum, four raspberries, a stalk of celery, an orange, a lettuce head, a potato, four bananas, five blackberries, and a strawberry.",23,18~25,"Tenho uma maçã, duas nectarinas, uma uva, uma ameixa, quatro framboesas, um talo de aipo, uma laranja, uma alface, uma batata, quatro bananas, cinco amoras e um morango.",Output: 23
119,"I have a snake, four cows, a cat, four pigs, a donkey, a fish, three goats, a drum, a duck, a clarinet, a mouse, and two snails.",21,18~25,"Tenho uma cobra, quatro vacas, um gato, quatro porcos, um burro, um peixe, três cabras, um tambor, um pato, um clarinete, um rato e dois caracóis.",Output: 20
120,"I have a plum, two oranges, an apple, a peach, a banana, four strawberries, a nectarine, a raspberry, five blackberries, and a donkey.",18,18~25,"Tenho uma ameixa, duas laranjas, uma maçã, um pêssego, uma banana, quatro morangos, uma nectarina, uma framboesa, cinco amoras e um burro.",Output: 17
121,"I have two cauliflowers, two potatoes, a raspberry, an onion, a lettuce head, a head of broccoli, four cabbages, a garlic, four carrots, a peach, and three stalks of celery.",21,18~25,"Tenho duas couves-flor, duas batatas, uma framboesa, uma cebola, uma cabeça de alface, uma cabeça de brócolis, quatro repolhos, um alho, quatro cenouras, um pêssego e três talos de aipo.",Output: 21
122,"I have three apples, a peach, an orange, two raspberries, a banana, a blackberry, a nectarine, four strawberries, two grapes, and two plums.",18,18~25,"Tenho três maçãs, um pêssego, uma laranja, duas framboesas, uma banana, uma amora, uma nectarina, quatro morangos, duas uvas e duas ameixas.",Output: 18
123,"I have two ovens, two toasters, a microwave, three stoves, a table, a lamp, a couch, five fridges, and five chairs.",21,18~25,"Tenho dois fornos, duas torradeiras, um micro-ondas, três fogões, uma mesa, um abajur, um sofá, cinco geladeiras e cinco cadeiras.",Output: 20
124,"I have a plum, five blackberries, two cabbages, two cauliflowers, a banana, a grape, a nectarine, an orange, a raspberry, a carrot, an apple, a strawberry, and a peach.",19,18~25,"Tenho uma ameixa, cinco amoras, duas couves, duas couves-flores, uma banana, uma uva, uma nectarina, uma laranja, uma framboesa, uma cenoura, uma maçã, um morango e um pêssego.",Output: 19
125,"I have a goat, a lamp, a fish, a duck, a stove, four chickens, a bed, five cats, and three rabbits.",18,18~25,"Tenho uma cabra, uma lamparina, um peixe, um pato, um fogão, quatro galinhas, uma cama, cinco gatos e três coelhos.",Output: 16
126,"I have a stove, a toaster, three tables, a lamp, two chairs, three fridges, a microwave, a couch, a car, and four beds.",18,18~25,"Tenho um fogão, uma torradeira, três mesas, um abajur, duas cadeiras, três geladeiras, um micro-ondas, um sofá, um carro e quatro camas.",Output: 16
127,"I have five bears, three mice, two dogs, a pig, a cow, a rabbit, three snakes, a frog, and a donkey.",18,18~25,"Tenho cinco ursos, três ratos, dois cachorros, um porco, uma vaca, um coelho, três cobras, um sapo e um burro.",Output: 17
128,"I have three cauliflowers, a drum, a yam, two lettuce heads, a trumpet, a garlic, a head of broccoli, a cabbage, two stalks of celery, an onion, three carrots, and a piano.",18,18~25,"Tenho três couves-flores, um tambor, um inhame, duas cabeças de alface, uma trombeta, um alho, uma cabeça de brócolis, um repolho, dois talos de aipo, uma cebola, três cenouras e um piano.",Output: 17
129,"I have two potatoes, three bears, a fish, a snake, two stalks of celery, a dog, four chickens, a rabbit, a mouse, and two cows.",18,18~25,"Tenho duas batatas, três ursos, um peixe, uma cobra, dois talos de aipo, um cachorro, quatro galinhas, um coelho, um rato e duas vacas.",Output: 16
130,"I have two violins, four flutes, four clarinets, an accordion, three trumpets, a drum, and four trombones.",19,18~25,"Tenho dois violinos, quatro flautas, quatro clarinetes, um acordeão, três trompetes, um tambor e quatro trombones.",Output: 19
131,"I have an oven, four toasters, a bed, a stove, a table, a chair, four lamps, a car, and five fridges.",19,18~25,"Tenho forno, quatro torradeiras, uma cama, um fogão, uma mesa, uma cadeira, quatro luminárias, um carro e cinco geladeiras.",Output: 18
132,"I have a grape, five peaches, a plum, a banana, an orange, a blackberry, a raspberry, four apples, a strawberry, and two nectarines.",18,18~25,"Tenho uma uva, cinco pêssegos, uma ameixa, uma banana, uma laranja, uma amora, uma framboesa, quatro maçãs, um morango e duas nectarinas.",Output: 17
133,"I have two beds, a fridge, four ovens, a table, a microwave, four toasters, a car, a lamp, two chairs, and three couches.",20,18~25,"Tenho duas camas, uma geladeira, quatro fornos, uma mesa, um micro-ondas, quatro torradeiras, um carro, um abajur, duas cadeiras e três sofás.",Output: 19
134,"I have an orange, two blackberries, a nectarine, a peach, five strawberries, a plum, a grape, a banana, two apples, a lamp, and three raspberries.",19,18~25,"Tenho uma laranja, duas amoras, uma nectarina, um pêssego, cinco morangos, uma ameixa, uma uva, uma banana, duas maçãs, um abajur e três framboesas.",Output: 18
135,"I have a couch, an oven, three chairs, three fridges, three microwaves, a stove, two beds, two lamps, a toaster, and a table.",18,18~25,"Tenho um sofá, um forno, três cadeiras, três geladeiras, três micro-ondas, um fogão, duas camas, dois abajures, uma torradeira e uma mesa.",Output: 17
136,"I have a trombone, a violin, a trumpet, an accordion, two drums, a bed, a flute, four pianos, a lamp, and five clarinets.",18,18~25,"Tenho um trombone, um violino, um trompete, um acordeão, dois tambores, uma cama, uma flauta, quatro pianos, um abajur e cinco clarinetes.",Output: 17
137,"I have a banana, three apples, four blackberries, two peaches, a raspberry, a strawberry, three grapes, a plum, an orange, and a nectarine.",18,18~25,"Tenho uma banana, três maçãs, quatro amoras, dois pêssegos, uma framboesa, um morango, três uvas, uma ameixa, uma laranja e uma nectarina.",Output: 17
138,"I have two ovens, a lettuce head, four cauliflowers, a stalk of celery, two cabbages, a carrot, four heads of broccoli, a lamp, a couch, a garlic, a yam, and an onion.",20,18~25,"Tenho dois fornos, uma cabeça de alface, quatro couves-flores, um talo de aipo, duas couves, uma cenoura, quatro cabeças de brócolis, um abajur, um sofá, um alho, um inhame e uma cebola.",Output: 19
139,"I have a car, three beds, three toasters, a stove, a lamp, a table, three fridges, four chairs, a microwave, and a couch.",19,18~25,"Tenho um carro, três camas, três torradeiras, um fogão, um abajur, uma mesa, três geladeiras, quatro cadeiras, um micro-ondas e um sofá.",Output: 20
140,"I have three strawberries, an apple, an orange, four peaches, a banana, two blackberries, three plums, a nectarine, a raspberry, and a grape.",18,18~25,"Tenho três morangos, uma maçã, uma laranja, quatro pêssegos, uma banana, duas amoras, três ameixas, uma nectarina, uma framboesa e uma uva.",Output: 17
141,"I have a lamp, a couch, four tables, a toaster, a car, two fridges, a chair, two beds, four microwaves, and a stove.",18,18~25,"Tenho um abajur, um sofá, quatro mesas, uma torradeira, um carro, duas geladeiras, uma cadeira, duas camas, quatro micro-ondas e um fogão.",Output: 17
142,"I have two cabbages, a garlic, two cauliflowers, two onions, a head of broccoli, a potato, a pig, three yams, four fish, and a stalk of celery.",18,18~25,"Tenho dois repolhos, um alho, duas couves-flores, duas cebolas, uma cabeça de brócolis, uma batata, um porco, três inhames, quatro peixes e um talo de aipo.",Output: 17
143,"I have two plums, four blackberries, two onions, a nectarine, a strawberry, an orange, a carrot, two raspberries, an apple, two yams, a banana, and a peach.",19,18~25,"Tenho duas ameixas, quatro amoras, duas cebolas, uma nectarina, um morango, uma laranja, uma cenoura, duas framboesas, uma maçã, dois inhames, uma banana e um pêssego.",Output: 18
144,"I have a blackberry, a nectarine, an orange, three plums, a grape, two peaches, a banana, a raspberry, four strawberries, and three apples.",18,18~25,"Tenho uma amora, uma nectarina, uma laranja, três ameixas, uma uva, dois pêssegos, uma banana, uma framboesa, quatro morangos e três maçãs.",Output: 17
145,"I have a cauliflower, a cabbage, a potato, a yam, two stalks of celery, four onions, a lettuce head, five heads of broccoli, a carrot, and a violin.",18,18~25,"Tenho uma couve-flor, um repolho, uma batata, um inhame, dois talos de aipo, quatro cebolas, uma cabeça de alface, cinco cabeças de brócolis, uma cenoura e um violino.",Output: 17
146,"I have a piano, three ducks, a snake, a cow, a bear, a snail, a frog, a drum, four dogs, a goat, a trombone, and two pigs.",18,18~25,"Tenho um piano, três patos, uma cobra, uma vaca, um urso, um caracol, um sapo, um tambor, quatro cachorros, uma cabra, um trombone e dois porcos.",Output: 16
147,"I have a microwave, four beds, three ovens, five toasters, a lamp, a table, a car, a stove, and a chair.",18,18~25,"Tenho micro-ondas, quatro camas, três fornos, cinco torradeiras, um abajur, uma mesa, um carro, um fogão e uma cadeira.",Output: 16
148,"I have five goats, a fish, a frog, five cats, a dog, a mouse, a pig, a snake, two ducks, and a bear.",19,18~25,"Tenho cinco cabras, um peixe, um sapo, cinco gatos, um cachorro, um rato, um porco, uma cobra, dois patos e um urso.",Output: 18
149,"I have a cauliflower, two onions, five garlics, three heads of broccoli, a lettuce head, a stalk of celery, a yam, two carrots, a potato, and a cabbage.",18,18~25,"Tenho uma couve-flor, duas cebolas, cinco alhos, três cabeças de brócolis, uma cabeça de alface, um talo de aipo, um inhame, duas cenouras, uma batata e um repolho.",Output: 17
150,"I have an accordion, a flute, and a clarinet.",3,1~7,"Tenho um acordeão, uma flauta e um clarinete.",Output: 3
151,"I have a snake, a duck, a yam, and a cow.",4,1~7,"Tenho uma cobra, um pato, um inhame e uma vaca.",Output: 4
152,"I have a peach, a banana, and a nectarine.",3,1~7,"Tenho um pêssego, uma banana e uma nectarina.",Output: 3
153,"I have a potato, and an onion.",2,1~7,Eu tenho uma batata e uma cebola.,Output: 2
154,"I have a pig, two clarinets, a trombone, and a frog.",5,1~7,"Tenho um porco, dois clarinetes, um trombone e um sapo.",Output: 5
155,"I have a cabbage, a carrot, and an onion.",3,1~7,"Tenho um repolho, uma cenoura e uma cebola.",Output: 3
156,"I have a trombone, two pianos, and two violins.",5,1~7,"Tenho um trombone, dois pianos e dois violinos.",Output: 5
157,"I have a strawberry, and two apples.",3,1~7,Eu tenho um morango e duas maçãs.,Output: 3
158,"I have two potatoes, an onion, and a cabbage.",4,1~7,"Tenho duas batatas, uma cebola e um repolho.",Output: 4
159,"I have a flute, and a trumpet.",2,1~7,Eu tenho uma flauta e uma trombeta.,Output: 2
160,"I have a grape, a strawberry, a banana, and a plum.",4,1~7,"Tenho uma uva, um morango, uma banana e uma ameixa.",Output: 4
161,"I have two heads of broccoli, a stalk of celery, a lettuce head, and a potato.",5,1~7,"Tenho duas cabeças de brócolis, um talo de aipo, uma cabeça de alface e uma batata.",Output: 5
162,"I have a cat, and a snail.",2,1~7,Eu tenho um gato e um caracol.,Output: 2
163,"I have a piano, a violin, and an accordion.",3,1~7,"Tenho um piano, um violino e um acordeão.",Output: 3
164,"I have a flute, an accordion, a car, a stove, a trombone, and a chair.",6,1~7,"Tenho flauta, acordeão, carro, fogão, trombone e cadeira.",Output: 6
165,"I have a chair, three toasters, and a car.",5,1~7,"Tenho uma cadeira, três torradeiras e um carro.",Output: 5
166,"I have a mouse, a snake, a pig, a frog, a donkey, and a chicken.",6,1~7,"Tenho um rato, uma cobra, um porco, um sapo, um burro e uma galinha.",Output: 6
167,"I have a flute, and a clarinet.",2,1~7,Eu tenho uma flauta e um clarinete.,Output: 2
168,"I have a lamp, and a couch.",2,1~7,Eu tenho uma luminária e um sofá.,Output: 2
169,"I have a yam, a potato, a head of broccoli, an onion, and two cabbages.",6,1~7,"Tenho um inhame, uma batata, uma cabeça de brócolis, uma cebola e dois repolhos.",Output: 6
170,"I have a donkey, a frog, and a bear.",3,1~7,"Tenho um burro, um sapo e um urso.",Output: 3
171,"I have a rabbit, a pig, and three donkeys.",5,1~7,"Tenho um coelho, um porco e três burros.",Output: 5
172,"I have three snails, a bear, a violin, and a piano.",6,1~7,"Tenho três caracóis, um urso, um violino e um piano.",Output: 6
173,"I have a frog, a donkey, and a mouse.",3,1~7,"Eu tenho um sapo, um burro e um rato.",Output: 3
174,"I have a snail, and a donkey.",2,1~7,Eu tenho um caracol e um burro.,Output: 2
175,"I have a cow, two cats, a snake, and a duck.",5,1~7,"Tenho uma vaca, dois gatos, uma cobra e um pato.",Output: 5
176,"I have a fridge, and an oven.",2,1~7,Tenho uma geladeira e um forno.,Output: 2
177,"I have two garlics, a stalk of celery, and three cauliflowers.",6,1~7,"Tenho dois alhos, um talo de aipo e três couves-flores.",Output: 6
178,"I have a table, a toaster, a car, and a couch.",4,1~7,"Tenho uma mesa, uma torradeira, um carro e um sofá.",Output: 4
179,"I have a cow, a frog, and three donkeys.",5,1~7,"Tenho uma vaca, um sapo e três burros.",Output: 5
180,"I have a cauliflower, and two lettuce heads.",3,1~7,Tenho uma couve-flor e duas cabeças de alface.,Output: 3
181,"I have a cabbage, two garlics, a stalk of celery, and two carrots.",6,1~7,"Tenho um repolho, dois alhos, um talo de aipo e duas cenouras.",Output: 6
182,"I have a couch, a chair, two cars, and an oven.",5,1~7,"Tenho um sofá, uma cadeira, dois carros e um forno.",Output: 5
183,"I have a chair, a car, and a fridge.",3,1~7,"Tenho uma cadeira, um carro e uma geladeira.",Output: 3
184,"I have a flute, a drum, and three accordions.",5,1~7,"Tenho uma flauta, um tambor e três acordeões.",Output: 5
185,"I have three cauliflowers, a lamp, an onion, and a cabbage.",6,1~7,"Tenho três couves-flores, um abajur, uma cebola e um repolho.",Output: 6
186,"I have a violin, a pig, a rabbit, a flute, and a cow.",5,1~7,"Tenho um violino, um porco, um coelho, uma flauta e uma vaca.",Output: 5
187,"I have two rabbits, a chicken, and a bear.",4,1~7,"Tenho dois coelhos, uma galinha e um urso.",Output: 4
188,"I have two cats, and a cow.",3,1~7,Tenho dois gatos e uma vaca.,Output: 3
189,"I have a potato, a head of broccoli, a cauliflower, a lettuce head, and an onion.",5,1~7,"Tenho uma batata, uma cabeça de brócolis, uma couve-flor, uma cabeça de alface e uma cebola.",Output: 5
190,"I have a piano, a clarinet, an accordion, a trombone, a trumpet, and a flute.",6,1~7,"Tenho um piano, um clarinete, um acordeão, um trombone, um trompete e uma flauta.",Output: 6
191,"I have a bed, a table, an oven, a lamp, and a toaster.",5,1~7,"Tenho uma cama, uma mesa, um forno, um abajur e uma torradeira.",Output: 5
192,"I have an orange, an apple, a grape, and a nectarine.",4,1~7,"Tenho uma laranja, uma maçã, uma uva e uma nectarina.",Output: 4
193,"I have a table, a car, a couch, a fridge, a stove, and an oven.",6,1~7,"Tenho mesa, carro, sofá, geladeira, fogão e forno.",Output: 6
194,"I have a drum, an orange, two nectarines, a banana, and a strawberry.",6,1~7,"Tenho um tambor, uma laranja, duas nectarinas, uma banana e um morango.",Output: 6
195,"I have two raspberries, and two bananas.",4,1~7,Tenho duas framboesas e duas bananas.,Output: 4
196,"I have a banana, a peach, a grape, and a raspberry.",4,1~7,"Tenho uma banana, um pêssego, uma uva e uma framboesa.",Output: 4
197,"I have a piano, a drum, a trumpet, and a clarinet.",4,1~7,"Tenho um piano, uma bateria, um trompete e um clarinete.",Output: 4
198,"I have a snail, a bear, a fish, a pig, a mouse, and a dog.",6,1~7,"Tenho um caracol, um urso, um peixe, um porco, um rato e um cachorro.",Output: 6
199,"I have a raspberry, a peach, a potato, and a garlic.",4,1~7,"Tenho uma framboesa, um pêssego, uma batata e um alho.",Output: 4
200,"I have a microwave, a head of broccoli, a lamp, a potato, and a car.",5,1~7,"Tenho um micro-ondas, uma cabeça de brócolis, um abajur, uma batata e um carro.",Output: 5
201,"I have a banana, a grape, and a plum.",3,1~7,"Tenho uma banana, uma uva e uma ameixa.",Output: 3
202,"I have a trombone, a microwave, a car, and two accordions.",5,1~7,"Tenho um trombone, um micro-ondas, um carro e dois acordeões.",Output: 5
203,"I have a frog, a bear, a dog, a snail, and a chicken.",5,1~7,"Tenho um sapo, um urso, um cachorro, um caracol e uma galinha.",Output: 5
204,"I have two cauliflowers, and an onion.",3,1~7,Tenho duas couves-flores e uma cebola.,Output: 3
205,"I have a goat, a mouse, and a rabbit.",3,1~7,"Tenho uma cabra, um rato e um coelho.",Output: 3
206,"I have a yam, a stalk of celery, an onion, a lettuce head, a head of broccoli, and a potato.",6,1~7,"Tenho um inhame, um talo de aipo, uma cebola, uma cabeça de alface, uma cabeça de brócolis e uma batata.",Output: 6
207,"I have a fridge, a couch, an oven, a microwave, and a table.",5,1~7,"Tenho uma geladeira, um sofá, um forno, um micro-ondas e uma mesa.",Output: 5
208,"I have a potato, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",6,1~7,"Tenho uma batata, uma couve-flor, uma alface, um inhame, um repolho e um alho.",Output: 6
209,"I have a table, and a toaster.",2,1~7,Eu tenho uma mesa e uma torradeira.,Output: 2
210,"I have a couch, a lamp, a stove, and a fridge.",4,1~7,"Tenho um sofá, um abajur, um fogão e uma geladeira.",Output: 4
211,"I have a drum, a trumpet, an accordion, and a violin.",4,1~7,"Tenho um tambor, um trompete, um acordeão e um violino.",Output: 4
212,"I have a grape, and four blackberries.",5,1~7,Tenho uma uva e quatro amoras.,Output: 5
213,"I have an accordion, a chair, a trumpet, and a couch.",4,1~7,"Tenho um acordeão, uma cadeira, um trompete e um sofá.",Output: 4
214,"I have a flute, and a drum.",2,1~7,Eu tenho uma flauta e um tambor.,Output: 2
215,"I have a head of broccoli, a plum, a banana, and an orange.",4,1~7,"Tenho uma cabeça de brócolis, uma ameixa, uma banana e uma laranja.",Output: 4
216,"I have a car, an oven, a lamp, and three fridges.",6,1~7,"Tenho um carro, um forno, uma luminária e três geladeiras.",Output: 6
217,"I have a chicken, a duck, two rabbits, a dog, and a cow.",6,1~7,"Tenho uma galinha, um pato, dois coelhos, um cachorro e uma vaca.",Output: 6
218,"I have a raspberry, a blackberry, a peach, and a nectarine.",4,1~7,"Tenho framboesa, amora, pêssego e nectarina.",Output: 4
219,"I have a snake, three bears, and a dog.",5,1~7,"Tenho uma cobra, três ursos e um cachorro.",Output: 5
220,"I have a blackberry, a strawberry, an apple, an orange, and a peach.",5,1~7,"Tenho uma amora, um morango, uma maçã, uma laranja e um pêssego.",Output: 5
221,"I have a blackberry, three oranges, an apple, and a grape.",6,1~7,"Tenho uma amora, três laranjas, uma maçã e uma uva.",Output: 6
222,"I have a goat, and three ducks.",4,1~7,Tenho uma cabra e três patos.,Output: 4
223,"I have a goat, a rabbit, and a frog.",3,1~7,"Tenho uma cabra, um coelho e um sapo.",Output: 3
224,"I have a table, a fridge, a bed, and a couch.",4,1~7,"Tenho uma mesa, uma geladeira, uma cama e um sofá.",Output: 4
225,"I have a raspberry, a nectarine, a blackberry, three oranges, a grape, an apple, a strawberry, and a peach.",10,7~13,"Tenho uma framboesa, uma nectarina, uma amora, três laranjas, uma uva, uma maçã, um morango e um pêssego.",Output: 10
226,"I have a cow, three cats, a mouse, a rabbit, a snail, three pigs, and a goat.",11,7~13,"Tenho uma vaca, três gatos, um rato, um coelho, um caracol, três porcos e uma cabra.",Output: 10
227,"I have three clarinets, a trombone, four accordions, a flute, and a violin.",10,7~13,"Tenho três clarinetes, um trombone, quatro acordeões, uma flauta e um violino.",Output: 9
228,"I have a drum, two trombones, four flutes, two accordions, a violin, a clarinet, and a piano.",12,7~13,"Tenho um tambor, dois trombones, quatro flautas, dois acordeões, um violino, um clarinete e um piano.",Output: 11
229,"I have an onion, a potato, two stalks of celery, three cauliflowers, a cabbage, a head of broccoli, and two yams.",11,7~13,"Tenho uma cebola, uma batata, dois talos de aipo, três couves-flores, um repolho, uma cabeça de brócolis e dois inhames.",Output: 11
230,"I have three trombones, two accordions, a peach, a flute, a banana, and a raspberry.",9,7~13,"Tenho três trombones, dois acordeões, um pêssego, uma flauta, uma banana e uma framboesa.",Output: 8
231,"I have a blackberry, two strawberries, a nectarine, a grape, two oranges, three raspberries, and a plum.",11,7~13,"Tenho uma amora, dois morangos, uma nectarina, uma uva, duas laranjas, três framboesas e uma ameixa.",Output: 11
232,"I have five cauliflowers, a stove, a stalk of celery, and a microwave.",8,7~13,"Tenho cinco couves-flores, um fogão, um talo de aipo e um micro-ondas.",Output: 8
233,"I have three fridges, an oven, a couch, a microwave, a lamp, a toaster, a table, and a bed.",10,7~13,"Tenho três geladeiras, um forno, um sofá, um micro-ondas, um abajur, uma torradeira, uma mesa e uma cama.",Output: 9
234,"I have a fish, a pig, an onion, a donkey, a bear, a snail, a goat, and a mouse.",8,7~13,"Tenho um peixe, um porco, uma cebola, um burro, um urso, um caracol, uma cabra e um rato.",Output: 8
235,"I have a carrot, an onion, a garlic, a cauliflower, three potatoes, and a yam.",8,7~13,"Tenho uma cenoura, uma cebola, um alho, uma couve-flor, três batatas e um inhame.",Output: 8
236,"I have a piano, four oranges, an apple, a grape, and a trombone.",8,7~13,"Tenho um piano, quatro laranjas, uma maçã, uma uva e um trombone.",Output: 8
237,"I have two lamps, a stove, a table, two cars, a couch, a fridge, a bed, a microwave, and two toasters.",12,7~13,"Tenho duas luminárias, um fogão, uma mesa, dois carros, um sofá, uma geladeira, uma cama, um micro-ondas e duas torradeiras.",Output: 11
238,"I have a fridge, a microwave, a chair, three ovens, a stove, and four lamps.",11,7~13,"Tenho uma geladeira, um micro-ondas, uma cadeira, três fornos, um fogão e quatro luminárias.",Output: 10
239,"I have a carrot, a cabbage, a lettuce head, a yam, a stalk of celery, a head of broccoli, an onion, a potato, and a cauliflower.",9,7~13,"Tenho uma cenoura, um repolho, uma cabeça de alface, um inhame, um talo de aipo, uma cabeça de brócolis, uma cebola, uma batata e uma couve-flor.",Output: 9
240,"I have a stove, an oven, a chair, a bed, a couch, a fridge, a car, and a table.",8,7~13,"Tenho fogão, forno, cadeira, cama, sofá, geladeira, carro e mesa.",Output: 8
241,"I have a goat, a bear, two snakes, a frog, a cow, a dog, a mouse, a snail, a chicken, and a duck.",11,7~13,"Tenho uma cabra, um urso, duas cobras, um sapo, uma vaca, um cachorro, um rato, um caracol, uma galinha e um pato.",Output: 10
242,"I have a cow, a fish, a snake, a frog, a duck, a cat, a chicken, a rabbit, a goat, and a snail.",10,7~13,"Tenho uma vaca, um peixe, uma cobra, um sapo, um pato, um gato, uma galinha, um coelho, uma cabra e um caracol.",Output: 10
243,"I have a duck, a frog, a cat, a fish, a bear, a mouse, three chickens, a rabbit, and a pig.",11,7~13,"Tenho um pato, um sapo, um gato, um peixe, um urso, um rato, três galinhas, um coelho e um porco.",Output: 10
244,"I have four toasters, a couch, a lamp, two beds, a fridge, and three microwaves.",12,7~13,"Tenho quatro torradeiras, um sofá, um abajur, duas camas, uma geladeira e três micro-ondas.",Output: 11
245,"I have an accordion, five pianos, a clarinet, a violin, a trumpet, a drum, a trombone, and a flute.",12,7~13,"Tenho um acordeão, cinco pianos, um clarinete, um violino, um trompete, um tambor, um trombone e uma flauta.",Output: 10
246,"I have a peach, a grape, a raspberry, a plum, a banana, a nectarine, an apple, a strawberry, an orange, and three blackberries.",12,7~13,"Tenho um pêssego, uma uva, uma framboesa, uma ameixa, uma banana, uma nectarina, uma maçã, um morango, uma laranja e três amoras.",Output: 11
247,"I have a piano, a flute, a trumpet, an accordion, a clarinet, a violin, a trombone, and a drum.",8,7~13,"Tenho um piano, uma flauta, um trompete, um acordeão, um clarinete, um violino, um trombone e um tambor.",Output: 8
248,"I have a head of broccoli, four cabbages, a garlic, an onion, a yam, a potato, a carrot, and two cauliflowers.",12,7~13,"Tenho uma cabeça de brócolis, quatro repolhos, um alho, uma cebola, um inhame, uma batata, uma cenoura e duas couves-flores.",Output: 11
249,"I have a goat, a snail, a mouse, two fish, two bears, and a cat.",8,7~13,"Tenho uma cabra, um caracol, um rato, dois peixes, dois ursos e um gato.",Output: 8
250,"I have a head of broccoli, a stalk of celery, a potato, a carrot, a cauliflower, a lettuce head, a yam, a cabbage, and a garlic.",9,7~13,"Tenho uma cabeça de brócolis, um talo de aipo, uma batata, uma cenoura, uma couve-flor, uma cabeça de alface, um inhame, um repolho e um alho.",Output: 9
